,fov,spot_id,Antibody.secreting.B.cells,CD3+.alpha.beta.T.cells,Central.venous.LSECs,Cholangiocytes,Erthyroid.cells,Hep.1,Hep.3,Hep.4,Hep.5,Hep.6,Inflammatory.macrophages,Mature.B.cells,NK.like.cells,Non.inflammatory.macrophages,NotDet,Periportal.LSECs,Portal.endothelial.cells,Stellate.cells,gamma.delta.T.cells.1
1207,234,2,2,7,0,5,0,0,15,55,17,0,3,3,0,1,0,15,0,19,2
1208,234,3,20,37,0,2,0,0,9,0,2,0,11,5,1,1,0,27,0,21,1
1209,234,4,0,10,1,0,1,1,9,56,35,8,5,1,1,2,0,0,0,4,4
1210,234,5,0,0,0,0,1,1,5,65,34,5,3,0,1,8,0,0,0,3,0
1211,234,6,28,20,1,0,0,0,18,11,10,1,3,6,1,1,0,38,0,24,1
1212,234,7,0,2,3,0,0,3,12,44,47,4,6,2,1,2,0,0,0,4,1
1213,234,8,0,5,1,0,0,4,5,58,47,3,0,2,1,5,0,0,0,2,2
1214,234,9,1,11,1,7,0,1,24,55,27,1,4,0,0,2,0,9,0,19,2
1215,235,1,0,3,4,0,1,5,9,68,32,4,5,1,0,7,0,0,0,6,0
1216,235,2,0,7,4,0,0,1,10,62,38,3,1,1,4,8,0,0,0,5,0
1217,235,3,0,3,1,0,0,1,11,74,47,3,2,0,0,8,0,0,0,9,1
1218,235,4,1,7,1,4,0,1,15,74,29,2,3,1,0,9,0,9,0,9,0
1219,235,5,0,8,0,1,0,0,8,75,39,6,3,0,1,6,0,1,0,6,0
1220,235,6,0,3,0,9,1,2,7,61,41,5,3,0,0,6,0,2,0,8,2
1221,235,7,0,6,2,0,0,5,11,65,45,1,2,0,1,7,0,0,0,4,1
1222,235,8,0,10,3,0,1,3,15,45,48,4,2,0,3,5,0,0,0,4,1
1223,235,9,0,5,2,0,1,5,9,66,43,8,2,0,2,11,0,0,0,1,0
1224,236,1,0,5,9,0,0,5,14,45,36,1,1,1,2,5,0,0,0,2,1
1225,236,2,0,6,2,0,0,19,13,40,25,4,1,1,1,1,0,2,0,6,0
1226,236,3,0,5,3,0,2,9,8,52,44,2,3,1,1,3,0,0,0,5,0
1227,236,4,0,5,3,0,0,2,4,47,36,3,4,3,2,9,0,0,0,5,2
1228,236,5,0,7,2,0,1,6,10,51,32,3,1,1,1,2,0,0,0,3,0
1229,236,6,0,5,0,0,0,3,8,61,40,7,4,0,2,6,0,0,0,4,2
1230,236,7,0,8,2,0,0,2,11,72,33,1,4,2,1,4,0,0,0,3,2
1231,236,8,0,6,0,8,0,1,11,48,39,3,3,0,2,8,0,4,0,18,0
1232,236,9,0,9,0,13,0,1,22,60,33,4,6,2,0,5,0,9,0,18,0
1233,237,1,0,8,3,0,0,11,21,54,21,3,8,0,2,1,0,0,0,0,6
1234,237,2,0,4,1,0,0,0,7,51,49,2,1,4,3,7,0,0,0,3,2
1235,237,3,0,3,1,0,0,2,13,56,33,6,5,0,1,4,0,0,1,8,1
1236,237,4,0,8,2,0,1,29,11,45,16,2,1,0,2,1,0,0,2,2,2
1237,237,5,0,6,3,0,1,5,9,50,43,1,2,0,1,4,0,0,0,3,0
1238,237,6,0,8,3,0,2,1,1,60,37,4,3,0,1,6,0,0,0,5,0
1239,237,7,0,6,5,0,2,2,4,47,44,0,3,2,1,5,0,0,0,8,1
1240,237,8,0,2,0,0,1,4,11,50,54,0,7,0,2,10,0,0,0,4,1
1241,237,9,0,5,2,0,1,4,10,67,54,3,3,2,0,4,0,0,0,2,1
1242,238,1,0,6,0,3,0,1,10,71,23,3,3,0,3,6,0,1,0,7,0
1243,238,2,0,9,0,2,0,0,7,62,40,3,3,0,2,4,0,0,0,8,1
1244,238,3,1,1,0,0,1,0,10,56,53,1,7,1,2,7,0,0,0,5,0
1245,238,4,0,4,0,0,1,0,10,69,33,4,5,0,1,3,0,0,0,4,0
1246,238,5,0,2,1,4,1,0,12,77,36,0,4,2,0,4,0,2,0,7,2
1247,238,6,0,4,0,0,0,0,11,71,55,4,0,1,0,4,0,0,0,6,1
1248,238,7,0,5,1,0,0,0,13,76,27,4,1,2,0,2,0,0,0,2,2
1249,238,8,7,5,1,9,0,0,17,68,31,1,4,1,0,2,0,27,1,18,1
1250,238,9,0,8,0,4,1,0,9,57,27,1,3,0,1,1,0,10,0,26,0
1377,251,1,2,10,3,20,0,0,5,30,22,0,10,1,1,3,0,24,0,28,0
1378,251,2,10,5,1,9,0,1,8,39,27,0,1,0,1,1,0,14,1,16,0
1379,251,3,0,4,3,0,2,2,4,55,54,5,1,0,0,1,0,0,0,4,1
1380,251,4,22,27,1,6,1,1,1,0,0,0,5,11,3,0,0,22,0,8,1
1381,251,5,0,22,1,9,0,0,8,34,15,0,5,7,2,1,0,6,1,10,2
1382,251,6,0,3,5,0,0,5,2,60,53,2,2,0,2,3,0,0,0,5,0
1383,251,7,20,27,0,13,0,0,6,0,2,0,12,9,3,0,0,33,1,30,2
1384,251,8,1,34,0,1,0,0,18,41,10,0,2,9,3,2,0,15,1,3,1
1385,251,9,0,1,1,3,0,3,3,69,59,2,1,2,0,6,0,0,0,6,1
1386,253,1,2,30,1,11,0,0,6,13,3,0,4,3,2,1,0,28,2,31,2
1387,253,2,1,8,0,18,0,0,14,55,27,1,0,0,1,2,0,8,0,21,0
1388,253,3,0,3,0,0,0,3,4,72,40,2,0,0,3,7,0,0,0,3,2
1389,253,4,6,15,1,2,1,0,13,3,3,0,3,6,2,0,0,26,1,24,1
1390,253,5,3,8,0,5,0,1,28,26,21,0,3,0,1,1,0,24,0,37,1
1391,253,6,0,7,0,7,0,1,17,66,38,1,0,1,0,3,0,6,0,9,1
1392,253,7,4,16,1,15,1,0,10,43,17,2,5,1,2,1,0,19,0,26,2
1393,253,8,1,2,2,17,1,0,12,58,47,1,3,0,0,4,0,2,0,15,0
1394,253,9,0,6,3,2,2,2,7,53,48,5,0,0,1,4,0,0,0,6,2
1395,254,1,3,13,0,0,0,1,12,54,22,3,3,1,1,5,0,8,0,19,1
1396,254,2,0,7,0,0,2,2,8,57,36,4,1,2,3,6,0,0,0,6,2
1397,254,3,0,8,2,0,1,9,9,50,39,4,3,3,0,4,0,0,0,5,4
1398,254,4,6,10,0,7,1,0,24,38,23,0,4,3,4,1,0,19,1,22,0
1399,254,5,0,4,3,0,0,2,5,65,45,0,2,1,0,6,0,0,0,6,2
1400,254,6,0,5,4,0,0,15,12,51,44,3,1,2,1,4,0,0,0,4,1
1401,254,7,3,5,2,5,0,0,19,56,30,1,3,3,3,1,0,10,0,8,1
1402,254,8,0,3,1,0,2,1,17,57,41,4,0,1,4,8,0,0,0,7,1
1403,254,9,0,2,1,1,0,2,5,71,48,7,0,2,1,3,0,1,0,6,2
1404,255,1,0,3,6,0,2,5,11,62,29,1,0,1,1,4,0,0,0,5,2
1405,255,2,0,9,3,0,0,4,14,55,28,1,2,4,1,4,0,0,0,5,2
1406,255,3,0,6,1,9,0,2,8,43,56,2,2,0,2,1,0,0,0,12,1
1407,255,4,0,8,3,0,1,17,13,44,28,3,1,1,2,5,0,0,0,6,3
1408,255,5,0,5,3,0,0,25,19,39,16,2,1,3,0,2,0,0,1,9,0
1409,255,6,0,3,3,0,0,9,4,52,41,3,4,0,0,4,0,0,0,6,1
1410,255,7,1,7,3,0,0,11,11,48,36,7,1,1,2,2,0,0,0,5,2
1411,255,8,0,2,0,0,0,18,19,45,34,3,1,0,1,3,0,0,0,1,1
1412,255,9,0,3,5,0,1,9,4,61,49,5,1,4,0,5,0,0,0,6,0
1413,256,1,0,6,2,0,2,0,9,70,30,1,2,1,1,7,0,0,0,7,1
1414,256,2,0,1,2,0,0,0,11,74,50,0,3,0,2,3,0,3,0,6,1
1415,256,3,1,4,0,3,3,0,9,73,34,1,3,3,1,1,0,7,0,13,0
1416,256,4,1,3,1,0,2,0,16,59,28,2,2,1,1,0,0,4,0,7,1
1417,256,5,7,8,1,4,0,0,20,30,21,1,4,2,2,2,0,19,1,16,0
1418,256,6,0,3,1,1,2,1,6,68,46,1,1,1,0,7,0,1,1,11,1
1419,256,7,7,29,0,18,0,1,8,28,8,0,15,3,1,1,0,25,0,30,0
1420,256,8,16,25,1,15,0,0,7,32,15,0,11,6,4,2,0,28,1,28,1
1421,256,9,0,3,1,1,0,1,7,87,48,3,1,0,1,7,0,0,0,6,1
1422,257,1,0,9,0,12,0,0,18,63,7,1,1,2,0,2,0,4,0,8,0
1423,257,2,0,10,1,1,2,2,10,62,18,3,0,0,4,5,0,2,0,9,1
1424,257,3,0,11,3,6,1,1,8,67,27,6,4,1,1,2,0,7,0,9,2
1425,257,4,0,5,1,0,4,2,8,59,25,2,3,2,2,5,0,0,0,10,1
1426,257,5,0,7,2,0,1,4,7,57,27,3,2,2,2,1,0,0,0,4,0
1427,257,6,0,8,5,0,0,3,10,72,25,2,3,0,1,3,0,0,0,4,2
1428,257,7,0,3,3,0,3,4,11,53,27,1,0,1,3,3,0,1,1,2,3
1429,257,8,0,6,1,0,0,4,16,53,22,4,4,2,4,3,0,0,0,4,3
1430,257,9,2,7,2,0,0,2,8,64,32,1,0,1,4,5,0,0,0,3,1
1431,258,1,0,3,2,0,2,1,11,56,41,1,3,1,2,6,0,0,0,5,1
1432,258,2,1,6,1,0,1,1,11,55,42,3,4,0,2,8,0,0,0,3,1
1433,258,3,0,5,2,0,0,0,6,67,44,1,0,1,1,9,0,0,0,7,0
1434,258,4,0,5,1,0,1,1,6,52,38,1,6,1,4,9,0,0,1,4,0
1435,258,5,0,11,0,0,1,1,8,58,41,2,1,1,2,5,0,0,0,2,0
1436,258,6,0,5,0,0,0,1,3,61,55,2,4,4,2,6,0,0,0,2,3
1437,258,7,0,2,0,9,0,0,18,72,33,1,4,0,0,0,0,2,0,17,0
1438,258,8,1,13,1,4,3,2,7,56,40,1,4,3,1,8,0,1,0,7,1
1439,258,9,0,10,2,0,0,4,5,66,41,1,3,2,0,9,0,0,0,2,4
1548,271,1,0,3,4,0,3,35,11,34,5,2,4,4,0,0,0,0,1,8,1
1549,271,2,0,2,5,0,0,38,14,32,14,1,2,0,2,5,0,0,0,4,1
1550,271,3,0,3,1,0,0,6,4,67,49,3,0,0,0,2,0,0,0,3,2
1551,271,4,0,3,6,0,0,31,12,34,10,0,2,0,2,3,0,1,1,6,1
1552,271,5,0,7,2,0,0,18,8,47,28,4,2,2,0,3,0,0,0,2,2
1553,271,6,1,1,1,0,1,5,11,44,63,1,1,1,1,4,0,0,0,7,1
1554,271,7,0,4,3,0,5,3,8,47,40,4,5,1,1,1,0,0,0,6,1
1555,271,8,0,5,4,0,0,5,5,59,47,5,5,1,0,7,0,1,0,10,2
1556,271,9,0,9,1,5,0,2,9,67,59,3,2,0,0,3,0,2,0,3,0
1557,272,1,0,9,1,0,1,20,7,55,23,1,2,0,0,4,0,0,1,5,4
1558,272,2,1,1,2,0,0,2,6,49,54,2,1,1,1,3,0,0,0,3,3
1559,272,3,1,4,0,5,0,0,5,79,49,1,4,0,1,7,0,5,0,9,0
1560,272,4,0,4,4,0,0,47,13,24,6,1,2,2,0,2,0,0,1,6,0
1561,272,5,0,6,5,0,0,17,6,48,37,2,2,0,0,1,0,0,0,6,0
1562,272,6,0,5,3,0,1,0,7,62,48,1,1,2,0,4,0,0,0,6,2
1563,272,7,1,5,6,0,0,11,7,41,33,3,1,1,1,4,0,0,0,3,2
1564,272,8,0,5,3,0,0,15,4,43,46,2,3,0,2,5,0,0,0,2,0
1565,272,9,0,5,3,7,0,0,7,81,43,1,3,0,0,3,0,2,0,12,0
1566,273,1,0,3,2,0,1,2,12,45,56,3,3,1,2,3,0,0,0,4,0
1567,273,2,0,3,2,0,1,4,6,52,61,0,2,0,0,8,0,0,0,3,2
1568,273,3,4,8,0,7,1,0,2,56,35,0,12,0,1,3,0,20,0,22,0
1569,273,4,0,4,1,0,0,1,12,54,58,2,5,3,3,3,0,0,0,3,0
1570,273,5,0,2,0,4,0,0,11,78,35,0,5,0,0,2,0,2,0,6,1
1571,273,6,1,4,0,24,0,0,9,55,44,1,5,2,2,3,0,13,0,17,0
1572,273,7,0,3,0,0,0,2,13,44,35,6,1,2,0,8,0,0,0,3,0
1573,273,8,0,2,1,0,1,3,6,36,61,5,1,1,1,6,0,0,0,5,1
1574,273,9,0,3,0,0,1,2,7,74,65,2,1,3,0,4,0,0,0,3,2
1575,274,1,0,4,2,0,1,6,7,49,43,6,0,1,0,5,0,0,0,5,0
1576,274,2,0,3,1,0,3,0,11,55,45,3,1,1,1,3,0,0,0,3,2
1577,274,3,2,5,0,3,0,0,6,90,42,0,1,1,1,1,0,8,1,19,0
1578,274,4,0,5,0,0,1,9,5,55,45,0,0,1,2,3,0,0,0,1,1
1579,274,5,0,4,2,0,1,1,4,61,46,1,2,1,0,4,0,2,1,5,1
1580,274,6,0,5,1,2,1,0,15,68,42,1,3,0,3,3,0,6,0,8,1
1581,274,7,0,5,1,0,2,1,10,63,40,5,2,4,2,7,0,0,0,0,1
1582,274,8,0,6,0,10,0,1,6,70,34,0,4,0,0,1,0,12,0,20,0
1583,274,9,0,2,2,4,0,0,6,67,51,0,4,1,1,2,0,3,0,4,0
1584,275,1,0,7,1,0,3,0,3,69,34,4,5,1,1,3,0,0,0,8,2
1585,275,2,0,5,2,0,2,0,4,59,30,4,1,0,1,6,0,0,0,7,0
1586,275,3,1,3,0,0,2,2,10,56,38,2,1,0,1,6,0,0,0,4,0
1587,275,4,0,5,4,0,3,0,8,54,28,0,3,2,2,3,0,1,0,7,1
1588,275,5,0,3,3,0,2,0,6,50,46,0,2,1,3,5,0,0,0,5,1
1589,275,6,0,11,2,0,1,1,5,58,42,0,4,0,0,6,0,0,1,5,1
1590,275,7,0,5,4,0,1,0,7,55,43,4,2,3,3,4,0,0,0,8,1
1591,275,8,0,4,1,0,0,1,4,62,38,4,3,0,1,7,0,0,0,3,4
1592,275,9,0,4,4,0,1,3,5,70,40,0,1,0,1,1,0,0,0,3,1
1593,276,1,0,6,1,6,1,2,10,67,25,1,5,0,0,0,0,5,0,19,0
1594,276,2,2,1,1,2,0,1,6,67,32,1,1,1,0,1,0,0,0,10,0
1595,276,3,0,6,4,0,0,7,6,57,44,2,2,0,3,4,0,0,0,4,1
1596,276,4,0,7,4,0,0,2,11,53,48,1,1,1,2,7,0,0,0,2,3
1597,276,5,0,3,2,0,0,5,3,67,42,1,2,0,1,1,0,0,0,2,2
1598,276,6,0,3,2,0,0,3,2,79,36,1,4,0,1,6,0,0,0,3,1
1599,276,7,0,5,2,0,0,14,14,58,31,0,2,1,2,5,0,0,1,4,2
1600,276,8,0,4,4,0,0,65,7,43,6,0,0,1,2,0,0,0,0,8,0
1601,276,9,0,4,2,0,0,17,4,64,35,1,3,1,1,1,0,0,1,5,0
1602,277,1,0,7,2,6,1,3,4,66,39,2,2,0,2,3,0,0,0,7,1
1603,277,2,0,9,3,0,0,15,6,63,33,1,1,0,3,6,0,0,0,3,0
1604,277,3,0,1,0,4,0,3,10,59,48,1,0,1,0,4,0,0,0,8,1
1605,277,4,0,4,4,1,0,0,13,58,54,1,1,2,0,3,0,1,0,6,1
1606,277,5,1,10,0,12,0,0,13,40,30,0,8,3,0,5,0,13,0,16,0
1607,277,6,0,4,1,0,0,7,11,59,40,0,0,1,0,4,0,0,0,3,1
1608,277,7,1,2,0,0,1,1,6,74,36,2,1,0,1,2,0,0,0,3,1
1609,277,8,0,3,0,6,0,1,7,82,42,1,1,1,0,4,0,2,0,3,0
1610,277,9,0,3,2,0,0,15,4,60,40,1,1,1,0,3,0,0,0,4,2
1611,278,1,0,2,1,0,1,0,10,78,27,2,0,0,0,4,0,0,0,2,0
1612,278,2,2,5,1,21,1,0,13,63,37,1,1,0,0,2,0,5,1,6,0
1613,278,3,0,4,5,0,0,10,6,58,54,1,1,0,0,4,0,0,0,2,0
1614,278,4,0,4,1,0,2,0,8,66,40,1,4,1,2,12,0,0,1,0,0
1615,278,5,0,7,1,3,1,0,7,55,40,2,4,0,0,2,0,3,0,10,0
1616,278,6,0,5,2,0,0,16,10,44,34,1,1,0,0,2,0,0,0,4,1
1617,278,7,0,3,2,0,1,3,7,58,35,2,0,1,2,11,0,0,0,3,2
1618,278,8,0,4,1,0,2,3,11,37,45,0,5,1,1,1,0,0,0,3,2
1619,278,9,0,9,2,0,0,19,5,52,38,0,3,1,3,1,0,0,0,2,2
2430,196,1,0,4,1,2,0,3,24,47,25,3,3,1,1,4,0,5,0,18,1
2431,196,2,0,7,1,8,0,0,9,52,40,3,6,1,0,6,0,4,0,14,1
2432,196,3,0,7,2,0,0,9,10,50,46,2,5,2,0,6,0,0,0,1,1
2433,196,4,0,4,0,3,0,0,8,66,50,1,2,0,0,3,0,3,0,6,0
2434,196,5,0,6,1,0,1,2,14,48,40,5,0,4,5,2,0,1,0,2,0
2435,196,6,0,6,5,0,0,29,16,36,26,4,3,1,2,3,0,0,0,4,1
2436,196,7,0,2,1,11,0,1,10,40,54,3,4,0,1,15,0,6,0,8,1
2437,196,8,0,8,3,0,1,5,24,36,40,6,4,0,1,4,0,0,0,6,1
2438,196,9,1,5,5,0,0,31,36,12,21,9,5,2,3,3,0,0,3,7,2
2439,213,1,0,1,1,2,2,1,7,67,42,3,4,0,0,5,0,1,0,9,1
2440,213,2,0,6,4,0,1,8,7,53,34,2,2,4,2,1,0,0,0,3,2
2441,213,3,0,6,5,0,0,40,27,22,4,3,2,1,0,4,0,0,0,9,1
2442,213,4,0,5,2,0,1,7,7,42,34,6,1,1,2,7,0,0,0,1,1
2443,213,5,0,8,1,0,1,31,22,41,11,3,3,2,1,3,0,0,1,7,1
2444,213,6,0,9,5,0,1,19,12,38,24,3,2,1,0,1,0,1,0,5,3
2445,213,7,0,4,4,0,0,35,18,28,18,0,5,0,2,2,0,0,0,5,1
2446,213,8,0,9,2,0,0,28,17,35,9,1,1,2,2,3,0,0,0,9,0
2447,213,9,0,6,6,0,0,8,7,53,36,1,4,1,0,4,0,0,0,3,2
2448,218,1,0,5,8,0,1,9,18,51,17,0,1,2,3,2,0,0,0,5,0
2449,218,2,0,8,1,0,0,15,12,43,16,2,2,1,4,5,0,0,1,10,1
2450,218,3,0,2,3,0,0,5,10,57,35,2,3,2,1,4,0,0,0,2,2
2451,218,4,0,6,4,0,2,3,7,49,37,1,3,1,2,2,0,0,0,3,0
2452,218,5,0,5,2,0,0,2,6,62,30,1,4,2,1,11,0,0,0,1,1
2453,218,6,0,6,1,0,1,2,8,64,36,5,0,0,4,11,0,0,1,5,2
2454,218,7,0,4,3,0,0,6,8,56,39,7,2,0,1,4,0,0,0,1,3
2455,218,8,0,5,4,0,0,3,9,65,39,4,1,1,0,4,0,0,0,1,3
2456,218,9,0,7,8,0,0,7,14,62,34,6,5,0,0,7,0,0,0,4,3
2457,232,1,0,4,2,0,0,1,6,55,38,6,5,1,2,7,0,1,1,8,1
2458,232,2,0,2,0,1,1,7,10,65,38,6,0,0,0,5,0,0,0,4,1
2459,232,3,4,7,2,6,1,1,13,55,45,2,2,1,2,4,0,6,0,10,1
2460,232,4,0,4,3,0,0,3,18,46,31,6,5,0,4,7,0,0,0,3,2
2461,232,5,0,5,8,0,0,9,17,30,40,2,0,2,1,3,0,0,0,3,3
2462,232,6,0,5,4,0,2,3,9,51,38,7,0,0,0,2,0,0,0,2,0
2463,232,7,0,9,6,1,0,6,21,36,35,2,4,1,1,3,0,0,0,1,0
2464,232,8,0,3,4,0,0,12,18,35,56,3,0,0,1,3,0,0,1,5,1
2465,232,9,0,8,3,0,0,7,13,47,51,4,0,0,1,4,0,0,0,5,0
2466,252,1,8,13,1,11,0,0,15,7,5,0,3,6,3,1,0,40,0,30,1
2467,252,2,1,10,1,2,0,1,15,46,28,2,2,3,2,3,0,3,0,11,0
2468,252,3,0,7,7,0,0,8,7,46,56,2,1,1,0,2,0,0,0,3,1
2469,252,4,7,13,1,1,0,0,7,28,14,1,8,1,1,2,0,8,0,20,0
2470,252,5,0,7,1,6,0,2,11,41,39,2,2,0,1,4,0,1,0,10,1
2471,252,6,0,4,4,0,0,16,16,53,28,4,1,1,1,5,0,0,0,3,0
2472,252,7,0,5,0,7,0,1,9,26,13,1,4,1,3,0,0,19,3,24,0
2473,252,8,0,10,0,9,1,0,13,50,44,2,8,1,0,1,0,7,0,13,0
2474,252,9,0,4,2,0,0,8,8,75,31,4,4,2,0,6,0,0,0,4,1
2538,175,1,0,6,0,0,0,2,8,57,34,3,4,0,2,3,0,0,0,4,1
2539,175,2,0,6,3,1,0,3,9,53,32,5,1,1,1,2,0,0,0,4,0
2540,175,3,0,8,0,0,0,9,3,61,53,3,1,1,0,6,0,0,0,2,2
2541,175,4,0,11,3,0,1,16,22,34,13,3,4,0,4,3,0,0,0,1,8
2542,175,5,0,5,0,0,0,34,16,38,18,3,3,1,1,7,0,0,0,7,2
2543,175,6,0,2,4,0,0,26,17,56,24,5,3,1,1,2,0,0,0,2,1
2544,175,7,0,4,1,0,0,31,24,17,1,2,0,4,0,4,0,0,3,9,0
2545,175,8,0,6,5,0,0,40,20,18,4,2,1,1,0,1,0,0,2,8,1
2546,175,9,0,6,1,0,0,44,18,28,14,1,2,2,0,1,0,0,6,3,2
2583,233,1,0,3,3,0,0,16,10,43,27,4,3,1,2,3,0,0,1,5,0
2584,233,2,0,3,2,0,0,5,7,51,39,2,0,0,0,3,0,0,0,0,0
2585,233,3,0,4,2,0,0,0,8,73,37,4,3,3,0,5,0,0,1,4,1
2586,233,4,0,6,2,0,0,6,8,41,37,3,2,0,1,3,0,0,0,1,4
2587,233,5,0,2,5,0,0,3,8,58,41,5,4,1,1,5,0,0,0,1,0
2588,233,6,0,9,0,8,0,0,11,49,35,1,1,1,1,4,0,3,1,7,0
2589,233,7,0,3,0,0,1,3,3,59,40,2,2,1,1,6,0,0,0,4,0
2590,233,8,0,5,0,3,0,1,12,66,39,5,3,1,2,7,0,2,0,7,1
2591,233,9,4,6,0,12,0,0,8,25,5,0,0,3,1,0,0,18,1,23,2
