,fov,spot_id,Ascending.vasa.recta.endothelium,B-cell,Connecting.tubule,Descending.vasa.recta.endothelium,Distinct.proximal.tubule.1,Distinct.proximal.tubule.2,Epithelial.progenitor.cell,Fibroblast,Glomerular.endothelium,Indistinct.intercalated.cell,MNP.a.classical.monocyte.derived,MNP.b.non.classical.monocyte.derived,MNP.c.dendritic.cell,Myofibroblast,NK,Pelvic.epithelium,Peritubular.capillary.endothelium.1,Peritubular.capillary.endothelium.2,Podocyte,Principal.cell,Proliferating.Proximal.Tubule,Proximal.tubule,T CD4 memory,T CD4 naive,T CD8 memory,T CD8 naive,Thick.ascending.limb.of.Loop.of.Henle,Transitional.urothelium,Treg,Type.A.intercalated.cell,Type.B.intercalated.cell,mDC,macrophage,mast,monocyte,neutrophil,pDC,plasmablast
81,17.0,2.0,4.0,0.0,1.0,0.0,5.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,6.0,6.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
82,17.0,3.0,2.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
83,17.0,4.0,2.0,1.0,0.0,1.0,10.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,5.0,9.0,1.0,9.0,1.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,17.0,5.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,17.0,6.0,10.0,0.0,0.0,1.0,11.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,7.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0
86,17.0,7.0,9.0,0.0,1.0,0.0,6.0,2.0,5.0,1.0,1.0,0.0,0.0,0.0,7.0,10.0,0.0,4.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,17.0,8.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,17.0,9.0,4.0,0.0,0.0,1.0,9.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,5.0,7.0,1.0,4.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
89,17.0,10.0,4.0,0.0,0.0,1.0,9.0,5.0,2.0,2.0,0.0,0.0,0.0,1.0,6.0,7.0,0.0,5.0,1.0,10.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
90,17.0,11.0,6.0,0.0,0.0,1.0,12.0,7.0,5.0,6.0,1.0,0.0,1.0,1.0,1.0,7.0,1.0,4.0,2.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,17.0,12.0,5.0,0.0,0.0,1.0,9.0,8.0,3.0,3.0,1.0,0.0,0.0,0.0,2.0,12.0,1.0,6.0,0.0,10.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,17.0,13.0,3.0,0.0,0.0,0.0,8.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0,1.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,17.0,14.0,1.0,0.0,0.0,1.0,4.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
94,17.0,15.0,5.0,0.0,0.0,2.0,18.0,15.0,1.0,6.0,2.0,0.0,0.0,1.0,6.0,8.0,1.0,6.0,1.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,17.0,16.0,4.0,0.0,0.0,0.0,8.0,10.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,5.0,1.0,5.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
96,17.0,17.0,1.0,0.0,0.0,0.0,6.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,17.0,18.0,3.0,0.0,0.0,1.0,9.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
98,17.0,19.0,3.0,0.0,0.0,0.0,7.0,9.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,3.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
99,17.0,20.0,7.0,0.0,0.0,0.0,3.0,2.0,3.0,3.0,1.0,1.0,0.0,0.0,3.0,7.0,0.0,4.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
100,18.0,1.0,2.0,0.0,0.0,0.0,26.0,7.0,9.0,4.0,3.0,0.0,0.0,1.0,2.0,7.0,1.0,2.0,0.0,11.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,18.0,2.0,3.0,1.0,1.0,0.0,16.0,11.0,7.0,4.0,2.0,0.0,0.0,4.0,8.0,12.0,0.0,9.0,2.0,8.0,1.0,0.0,4.0,2.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
102,18.0,3.0,9.0,0.0,1.0,2.0,31.0,21.0,14.0,7.0,4.0,0.0,0.0,2.0,9.0,8.0,0.0,1.0,2.0,4.0,2.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
103,18.0,4.0,11.0,0.0,3.0,1.0,39.0,14.0,4.0,3.0,1.0,0.0,0.0,1.0,2.0,6.0,0.0,0.0,2.0,3.0,3.0,0.0,12.0,30.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
104,18.0,5.0,8.0,0.0,0.0,0.0,15.0,4.0,5.0,3.0,1.0,0.0,0.0,0.0,5.0,2.0,1.0,4.0,0.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
105,18.0,6.0,3.0,0.0,0.0,1.0,32.0,5.0,6.0,0.0,7.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,11.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
106,18.0,7.0,4.0,0.0,3.0,0.0,15.0,5.0,10.0,0.0,4.0,0.0,0.0,2.0,6.0,2.0,0.0,2.0,0.0,5.0,3.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
107,18.0,8.0,2.0,0.0,2.0,1.0,9.0,4.0,4.0,2.0,0.0,0.0,1.0,0.0,2.0,7.0,0.0,1.0,1.0,3.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
108,18.0,9.0,4.0,0.0,1.0,0.0,23.0,14.0,7.0,0.0,1.0,0.0,0.0,0.0,8.0,6.0,0.0,6.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
109,18.0,10.0,3.0,0.0,2.0,2.0,10.0,4.0,4.0,2.0,3.0,1.0,2.0,0.0,3.0,10.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
110,18.0,11.0,7.0,0.0,4.0,0.0,52.0,16.0,6.0,1.0,3.0,0.0,2.0,2.0,12.0,5.0,0.0,4.0,3.0,6.0,2.0,2.0,6.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
111,18.0,12.0,4.0,0.0,2.0,2.0,10.0,8.0,7.0,4.0,2.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,2.0,6.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
112,18.0,13.0,7.0,1.0,0.0,1.0,37.0,9.0,6.0,5.0,1.0,0.0,0.0,1.0,10.0,5.0,1.0,5.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
113,18.0,14.0,3.0,0.0,0.0,0.0,33.0,13.0,1.0,1.0,3.0,0.0,2.0,5.0,8.0,9.0,0.0,3.0,0.0,8.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
114,18.0,15.0,5.0,1.0,0.0,0.0,18.0,5.0,7.0,1.0,3.0,0.0,1.0,1.0,7.0,1.0,0.0,4.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
115,18.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,18.0,17.0,0.0,0.0,0.0,0.0,16.0,2.0,7.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,18.0,18.0,7.0,0.0,0.0,1.0,27.0,7.0,5.0,3.0,1.0,0.0,0.0,3.0,4.0,6.0,0.0,8.0,1.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
118,18.0,19.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,18.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,19.0,1.0,2.0,0.0,25.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,5.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,19.0,2.0,3.0,0.0,20.0,2.0,24.0,17.0,5.0,1.0,2.0,0.0,0.0,2.0,6.0,9.0,0.0,0.0,10.0,0.0,0.0,2.0,42.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,19.0,3.0,6.0,0.0,24.0,0.0,24.0,14.0,6.0,3.0,2.0,0.0,0.0,1.0,0.0,6.0,2.0,2.0,7.0,0.0,4.0,2.0,16.0,19.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,19.0,4.0,5.0,0.0,0.0,0.0,18.0,2.0,2.0,1.0,28.0,0.0,5.0,2.0,1.0,22.0,1.0,0.0,12.0,1.0,39.0,0.0,17.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
124,19.0,5.0,1.0,0.0,12.0,0.0,8.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,0.0,0.0,5.0,9.0,7.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,19.0,6.0,5.0,0.0,16.0,1.0,25.0,20.0,5.0,1.0,1.0,0.0,0.0,0.0,2.0,18.0,1.0,2.0,6.0,0.0,1.0,8.0,31.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,19.0,7.0,10.0,1.0,10.0,4.0,46.0,16.0,8.0,5.0,0.0,0.0,0.0,1.0,6.0,13.0,0.0,0.0,4.0,2.0,7.0,5.0,18.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
127,19.0,8.0,11.0,0.0,1.0,2.0,16.0,22.0,3.0,2.0,24.0,0.0,2.0,2.0,5.0,30.0,0.0,1.0,24.0,1.0,28.0,3.0,14.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
128,19.0,9.0,4.0,1.0,0.0,1.0,21.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,5.0,0.0,0.0,7.0,1.0,0.0,0.0,27.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,19.0,10.0,3.0,0.0,0.0,1.0,20.0,15.0,12.0,1.0,1.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,7.0,0.0,0.0,2.0,34.0,24.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
130,19.0,11.0,6.0,0.0,16.0,0.0,15.0,19.0,11.0,2.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,4.0,0.0,0.0,3.0,28.0,23.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
131,19.0,12.0,4.0,0.0,5.0,0.0,5.0,13.0,18.0,3.0,1.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,5.0,1.0,0.0,0.0,28.0,56.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,19.0,13.0,5.0,0.0,1.0,1.0,42.0,17.0,37.0,3.0,1.0,0.0,0.0,1.0,3.0,12.0,0.0,1.0,6.0,0.0,0.0,3.0,18.0,17.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
133,19.0,14.0,6.0,1.0,0.0,0.0,33.0,9.0,30.0,5.0,2.0,0.0,2.0,1.0,3.0,13.0,0.0,0.0,11.0,2.0,9.0,0.0,17.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0
134,19.0,15.0,5.0,0.0,9.0,0.0,21.0,8.0,58.0,1.0,0.0,0.0,0.0,0.0,2.0,17.0,0.0,0.0,10.0,0.0,0.0,0.0,12.0,23.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0
135,19.0,16.0,3.0,0.0,0.0,0.0,4.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,2.0,0.0,1.0,1.0,6.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,19.0,17.0,8.0,1.0,1.0,3.0,38.0,5.0,4.0,5.0,9.0,0.0,0.0,1.0,4.0,33.0,1.0,0.0,7.0,1.0,11.0,2.0,14.0,54.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0
137,19.0,18.0,4.0,1.0,4.0,4.0,5.0,6.0,14.0,4.0,6.0,0.0,0.0,0.0,3.0,43.0,0.0,0.0,8.0,2.0,14.0,6.0,3.0,10.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
138,19.0,19.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,19.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,20.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,20.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,20.0,3.0,5.0,0.0,0.0,1.0,7.0,6.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,7.0,0.0,1.0,7.0,0.0,0.0,0.0,22.0,10.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,20.0,4.0,6.0,0.0,8.0,6.0,36.0,15.0,13.0,4.0,5.0,0.0,1.0,1.0,5.0,13.0,1.0,2.0,5.0,5.0,2.0,2.0,9.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
144,20.0,5.0,4.0,0.0,8.0,0.0,6.0,3.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,2.0,0.0,0.0,8.0,8.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,20.0,6.0,2.0,0.0,7.0,2.0,30.0,8.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,12.0,0.0,1.0,3.0,2.0,0.0,2.0,21.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,20.0,7.0,7.0,0.0,10.0,1.0,48.0,16.0,2.0,1.0,0.0,0.0,0.0,0.0,6.0,11.0,0.0,0.0,12.0,0.0,1.0,5.0,46.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
147,20.0,8.0,1.0,0.0,6.0,1.0,27.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,3.0,10.0,0.0,0.0,0.0,31.0,32.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,20.0,9.0,3.0,0.0,0.0,0.0,45.0,18.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,35.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,20.0,10.0,10.0,0.0,3.0,2.0,70.0,18.0,3.0,2.0,0.0,0.0,1.0,1.0,2.0,15.0,0.0,3.0,7.0,2.0,1.0,0.0,17.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,20.0,11.0,4.0,0.0,26.0,0.0,24.0,14.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,9.0,0.0,2.0,3.0,29.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,20.0,12.0,7.0,0.0,4.0,4.0,31.0,9.0,0.0,7.0,22.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,14.0,0.0,36.0,0.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
152,20.0,13.0,4.0,0.0,7.0,3.0,21.0,26.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,6.0,0.0,0.0,0.0,40.0,15.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,20.0,14.0,4.0,0.0,20.0,0.0,12.0,10.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0,33.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,20.0,15.0,3.0,0.0,36.0,2.0,3.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,8.0,1.0,0.0,1.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
155,20.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,20.0,17.0,5.0,0.0,15.0,2.0,10.0,12.0,7.0,3.0,1.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,7.0,2.0,0.0,9.0,20.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0
157,20.0,18.0,0.0,0.0,9.0,0.0,11.0,6.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
158,20.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,21.0,1.0,6.0,0.0,9.0,2.0,25.0,7.0,10.0,8.0,3.0,0.0,1.0,0.0,2.0,21.0,0.0,1.0,10.0,5.0,2.0,5.0,15.0,45.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,21.0,2.0,15.0,0.0,9.0,1.0,57.0,8.0,6.0,14.0,4.0,0.0,0.0,1.0,4.0,30.0,0.0,2.0,17.0,0.0,11.0,2.0,3.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,21.0,3.0,9.0,2.0,30.0,4.0,5.0,6.0,11.0,19.0,1.0,0.0,0.0,0.0,3.0,46.0,0.0,0.0,9.0,9.0,0.0,8.0,8.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0
163,21.0,4.0,8.0,0.0,15.0,1.0,29.0,6.0,18.0,6.0,1.0,0.0,0.0,0.0,1.0,17.0,0.0,3.0,3.0,0.0,1.0,4.0,5.0,9.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
