,fov,spot_id,Antibody.secreting.B.cells,CD3+.alpha.beta.T.cells,Central.venous.LSECs,Cholangiocytes,Erthyroid.cells,Hep.1,Hep.3,Hep.4,Hep.5,Hep.6,Inflammatory.macrophages,Mature.B.cells,NK.like.cells,Non.inflammatory.macrophages,NotDet,Periportal.LSECs,Portal.endothelial.cells,Stellate.cells,gamma.delta.T.cells.1
1943,49,9,0,9,5,0,0,1,6,44,62,4,2,3,2,7,0,0,0,6,2
1944,4,1,0,4,4,0,1,3,6,52,56,3,3,2,1,7,0,0,0,1,2
1945,4,2,0,6,0,0,0,3,10,57,50,3,3,1,2,6,0,0,0,2,2
1946,4,3,0,8,3,0,1,2,10,67,49,1,2,0,4,8,0,0,0,4,1
1947,4,4,0,8,2,0,1,20,13,46,40,6,2,1,2,4,0,0,0,5,1
1948,4,5,0,2,5,0,0,26,16,30,17,2,0,2,0,5,0,0,0,4,1
1949,4,6,0,4,3,0,0,20,6,47,43,10,3,0,1,0,0,0,0,8,1
1950,4,7,0,5,6,0,1,16,8,47,42,3,4,1,0,10,0,0,0,6,0
1951,4,8,0,4,3,0,1,39,15,35,15,6,2,2,1,6,0,0,2,3,1
1952,4,9,0,4,4,0,0,7,4,55,57,12,1,0,1,4,0,0,0,5,0
1953,50,1,0,9,1,0,0,7,11,39,59,4,0,2,1,4,0,0,0,5,0
1954,50,2,0,5,3,0,0,9,9,35,38,4,4,1,1,4,0,0,0,2,4
1955,50,3,0,6,1,0,0,4,9,42,47,2,4,1,3,1,0,0,0,3,3
1956,50,4,0,4,1,0,0,6,10,48,45,4,3,1,1,6,0,0,0,4,2
1957,50,5,0,11,3,0,0,10,21,43,22,3,5,2,1,5,0,0,1,5,1
1958,50,6,0,5,4,0,0,1,8,55,55,4,0,2,0,4,0,0,0,5,2
1959,50,7,0,7,0,4,2,1,10,64,55,6,5,1,1,3,0,0,0,11,1
1960,50,8,0,3,1,0,2,2,8,68,58,4,2,1,1,4,0,1,0,5,4
1961,50,9,0,4,1,0,0,1,10,69,61,7,5,0,0,7,0,0,0,7,3
1962,51,1,0,6,1,0,1,0,4,52,47,3,2,0,1,9,0,0,0,4,2
1963,51,2,0,5,0,0,0,0,12,73,48,1,1,2,0,11,0,0,0,5,1
1964,51,3,0,3,0,0,0,0,8,63,59,6,3,0,1,9,0,0,0,3,2
1965,51,4,0,5,1,0,1,0,5,52,49,6,3,0,1,6,0,0,0,5,2
1966,51,5,0,3,0,0,4,2,2,44,63,5,1,0,3,6,0,0,0,7,1
1967,51,6,0,5,0,2,2,0,6,52,65,5,3,0,0,6,0,1,1,10,3
1968,51,7,0,2,1,1,0,0,5,41,62,10,1,1,0,6,0,1,0,7,4
1969,51,8,1,7,2,7,0,0,9,72,52,0,1,0,1,1,0,3,0,17,1
1970,51,9,1,9,2,0,0,2,7,73,49,5,4,1,0,4,0,2,0,5,1
1971,52,1,0,5,0,5,0,0,7,53,44,2,2,2,1,5,0,1,0,13,0
1972,52,2,0,6,2,1,1,0,5,42,68,2,5,0,3,2,0,1,0,10,0
1973,52,3,0,4,1,0,0,6,3,52,59,6,5,1,3,6,0,1,0,4,4
1974,52,4,0,4,4,0,0,1,4,45,63,2,7,1,0,6,0,0,0,2,3
1975,52,5,0,6,0,0,1,1,7,45,56,7,2,1,0,6,0,0,0,4,1
1976,52,6,0,4,4,0,2,9,8,45,43,3,3,1,0,2,0,0,0,2,8
1977,52,7,0,8,5,0,0,3,14,28,63,4,0,2,0,6,0,0,0,3,2
1978,52,8,0,6,6,0,0,3,9,35,51,3,3,2,1,6,0,0,0,2,3
1979,52,9,0,8,3,0,0,17,10,51,38,3,4,2,0,2,0,0,0,5,2
2043,5,1,0,9,4,0,0,6,9,53,45,7,4,0,0,3,0,0,0,6,3
2044,5,2,0,3,3,0,1,5,10,45,43,10,4,2,0,4,0,0,0,0,1
2045,5,3,0,2,2,0,1,4,6,61,56,7,0,0,0,5,0,0,0,6,3
2046,5,4,0,6,1,0,2,3,11,50,45,4,8,2,2,7,0,0,0,5,6
2047,5,5,0,4,2,0,2,2,4,43,55,0,3,3,0,14,0,0,0,2,3
2048,5,6,0,8,5,0,0,2,3,41,66,8,4,3,1,7,0,0,0,3,3
2049,5,7,0,4,3,0,0,3,6,51,66,7,2,0,2,7,0,0,0,1,6
2050,5,8,0,2,3,0,0,4,4,55,59,4,3,2,2,3,0,0,0,1,2
2051,5,9,0,1,3,0,0,5,16,45,58,9,2,0,1,3,0,0,0,5,4
2088,65,1,15,41,2,5,1,0,4,0,1,0,8,20,11,0,0,13,2,6,0
2089,65,2,0,7,0,12,0,0,8,71,21,0,4,2,1,2,0,9,0,24,0
2090,65,3,0,2,0,0,0,0,5,81,63,2,1,0,0,4,0,1,0,7,0
2091,65,4,5,4,0,3,0,0,13,64,38,0,2,1,0,0,0,3,0,8,0
2092,65,5,0,6,1,1,0,0,5,61,59,1,0,1,0,3,0,1,0,5,0
2093,65,6,0,1,1,7,0,0,4,70,60,3,0,0,0,3,0,5,0,11,1
2094,65,7,0,5,2,0,3,1,5,51,69,1,1,1,0,3,0,0,0,3,2
2095,65,8,0,2,3,0,1,0,5,63,48,0,6,0,1,5,0,0,0,4,1
2096,65,9,0,0,1,2,0,0,3,75,61,3,0,2,0,6,0,2,0,7,0
2097,66,1,0,5,3,0,0,4,8,50,45,3,6,1,2,5,0,0,0,3,0
2098,66,2,0,3,4,0,0,0,4,49,54,5,1,0,1,6,0,0,0,5,3
2099,66,3,0,7,1,0,0,0,7,69,59,3,2,1,1,6,0,2,0,8,0
2100,66,4,0,1,4,0,0,6,5,32,55,3,5,2,0,6,0,0,0,5,2
2101,66,5,0,5,5,0,0,2,6,55,43,0,3,0,0,2,0,0,0,2,1
2102,66,6,0,2,0,0,0,1,4,78,48,3,3,0,0,6,0,0,0,4,1
2103,66,7,0,3,2,0,1,0,4,56,51,2,0,0,0,4,0,0,0,2,1
2104,66,8,0,6,0,0,1,3,6,58,47,6,4,1,0,8,0,0,0,3,1
2105,66,9,0,6,0,0,0,1,5,83,47,1,0,0,0,7,0,1,0,6,0
2106,67,1,0,4,0,0,0,0,11,60,47,3,4,1,0,2,0,1,0,4,2
2107,67,2,0,2,2,3,1,0,8,54,54,3,1,2,1,2,0,5,0,13,1
2108,67,3,0,1,1,11,2,0,12,69,38,0,2,0,1,4,0,5,0,14,0
2109,67,4,0,5,2,0,0,4,5,51,50,2,1,0,2,4,0,0,0,4,2
2110,67,5,0,8,2,0,1,3,7,46,55,10,5,2,2,4,0,0,0,6,2
2111,67,6,0,1,3,1,0,1,6,59,48,9,5,0,1,9,0,0,0,5,3
2112,67,7,0,4,2,0,0,10,4,39,54,5,5,0,1,5,0,0,0,7,1
2113,67,8,0,8,3,0,0,16,13,41,43,7,4,1,1,6,0,0,0,4,1
2114,67,9,0,7,8,0,0,32,12,46,37,16,3,1,2,4,0,0,1,9,3
2115,68,1,0,3,3,0,0,24,16,30,18,2,1,1,2,1,0,0,0,7,0
2116,68,2,0,12,8,0,0,33,15,25,19,6,3,2,3,5,0,0,1,7,1
2117,68,3,0,3,2,0,0,32,9,56,24,1,3,1,2,5,0,0,0,6,2
2118,68,4,0,5,2,0,1,12,13,24,6,5,4,0,2,3,0,0,2,7,6
2119,68,5,0,9,2,0,0,29,12,29,21,1,3,1,4,10,0,0,0,9,2
2120,68,6,1,3,6,0,0,6,12,40,42,7,2,0,3,3,0,0,1,2,1
2121,68,7,0,5,9,0,1,26,15,28,13,3,4,3,4,5,0,0,0,8,0
2122,68,8,0,4,3,0,0,23,8,42,34,3,2,4,5,4,0,0,0,4,3
2123,68,9,0,7,6,0,0,6,16,35,51,4,2,1,3,5,0,0,0,4,5
2124,69,1,1,2,2,0,0,12,16,43,27,1,3,1,3,5,0,0,2,4,0
2125,69,2,0,4,2,0,0,5,7,62,44,2,0,4,1,6,0,0,0,1,2
2126,69,3,0,10,1,5,1,3,10,56,62,3,3,1,1,4,0,1,0,14,3
2127,69,4,0,5,0,4,0,0,13,61,42,7,4,0,1,4,0,6,0,3,1
2128,69,5,0,7,1,4,0,1,10,42,55,5,0,0,0,7,0,2,0,14,0
2129,69,6,0,4,0,10,0,0,11,59,51,9,1,2,3,3,0,2,0,14,4
2130,69,7,0,8,1,0,1,1,9,51,52,3,2,0,2,5,0,0,0,2,1
2131,69,8,0,5,0,0,1,1,12,51,60,3,5,0,2,2,0,0,0,4,3
2132,69,9,1,4,0,3,1,0,9,50,68,5,4,0,3,8,0,1,0,9,0
2133,6,1,0,8,2,0,1,4,1,31,70,5,6,2,0,8,0,0,0,2,4
2134,6,2,0,2,5,0,0,7,4,39,57,7,6,0,3,4,0,0,0,3,4
2135,6,3,0,9,3,0,2,9,9,51,55,4,2,2,1,3,0,0,0,5,2
2136,6,4,0,9,0,0,1,35,8,26,20,4,1,1,0,5,0,1,1,4,3
2137,6,5,0,8,4,0,0,16,6,29,43,3,1,1,4,9,0,0,1,5,2
2138,6,6,0,7,2,0,0,11,6,40,47,9,0,3,0,4,0,0,0,3,4
2139,6,7,0,6,2,0,1,15,8,37,39,4,2,0,4,11,0,0,1,0,8
2140,6,8,0,3,6,0,0,9,13,33,35,4,4,0,1,4,0,0,0,4,0
2141,6,9,0,4,2,0,0,12,9,48,48,7,1,0,2,1,0,0,0,5,2
2142,70,1,0,1,2,0,0,29,12,46,11,3,5,1,4,4,0,0,0,5,1
2143,70,2,0,5,0,0,1,2,10,46,53,2,3,1,1,3,0,0,0,2,4
2144,70,3,0,8,2,1,1,1,11,42,59,2,8,3,2,4,0,0,0,12,2
2145,70,4,0,5,6,0,0,9,14,39,28,3,3,1,2,4,0,0,0,2,1
2146,70,5,0,5,3,0,2,2,5,46,55,9,2,0,1,4,0,0,0,1,1
2147,70,6,0,7,0,1,0,0,8,58,59,5,0,1,1,6,0,0,0,11,3
2148,70,7,0,3,1,0,1,3,7,39,52,6,4,1,4,5,0,0,0,11,2
2149,70,8,0,5,1,2,0,1,10,61,61,3,3,0,0,4,0,3,1,14,0
2150,70,9,0,8,0,17,0,2,16,50,40,1,4,0,1,1,0,16,2,22,4
2151,71,1,0,1,2,0,1,1,9,48,37,4,4,3,1,9,0,0,0,5,1
2152,71,2,0,3,0,10,0,0,10,55,48,4,1,1,1,2,0,3,0,11,0
2153,71,3,0,0,1,0,1,2,6,55,55,4,4,2,2,6,0,0,0,3,2
2154,71,4,0,3,0,0,0,1,4,60,62,4,5,1,1,4,0,0,0,9,1
2155,71,5,0,6,1,0,0,7,5,42,52,6,4,0,4,5,0,0,0,3,2
2156,71,6,0,3,3,0,1,11,8,47,46,4,2,4,1,1,0,0,0,4,3
2157,71,7,1,3,5,2,1,6,10,46,41,3,6,3,1,5,0,1,0,7,3
2158,71,8,0,7,3,0,0,24,23,32,17,2,0,2,3,3,0,0,1,7,0
2159,71,9,0,2,2,0,1,52,14,23,2,3,2,2,0,2,0,0,1,7,1
2160,72,1,0,2,2,0,0,13,19,39,25,4,4,1,2,6,0,0,2,5,4
2161,72,2,0,3,2,0,0,34,21,29,14,5,2,0,4,4,0,0,0,3,3
2162,72,3,0,4,2,0,0,30,18,42,18,4,1,3,0,8,0,0,1,6,0
2163,72,4,0,9,1,0,3,4,10,50,40,4,0,2,5,8,0,0,2,3,3
2164,72,5,0,10,2,0,0,16,18,41,23,5,3,0,5,1,0,0,0,1,0
2165,72,6,0,7,4,0,0,32,12,53,7,3,2,2,1,4,0,0,1,4,5
2166,72,7,0,4,4,0,1,2,5,59,43,1,5,1,1,3,0,0,0,5,4
2167,72,8,1,3,1,0,0,20,9,44,33,6,2,2,1,5,0,0,0,6,1
2168,72,9,1,8,1,0,0,26,10,29,7,0,1,1,3,2,0,0,1,14,5
2169,73,1,0,4,6,0,0,0,7,54,43,3,4,0,3,6,0,0,0,5,1
2170,73,2,0,2,2,0,0,12,8,45,47,1,1,1,3,4,0,0,0,2,1
2171,73,3,0,4,2,0,0,35,13,38,14,4,4,1,0,2,0,1,0,8,2
2172,73,4,0,0,7,0,0,27,12,36,27,4,5,1,0,3,0,0,0,7,2
2173,73,5,0,4,3,0,0,31,9,41,16,1,3,5,0,2,0,0,1,7,4
2174,73,6,0,8,4,0,1,26,17,45,13,1,1,1,1,2,0,0,0,6,2
2175,73,7,0,4,5,0,0,23,14,30,25,6,1,2,0,2,0,0,2,9,2
2176,73,8,0,6,5,0,0,12,7,47,50,1,2,0,1,0,0,0,0,2,1
2177,73,9,0,10,4,0,0,9,10,53,23,1,1,3,3,3,0,0,0,4,5
2232,7,1,0,7,2,0,1,5,7,41,44,8,3,1,2,5,0,0,0,3,2
2233,7,2,0,9,0,0,0,0,4,35,45,1,0,1,3,5,0,0,0,4,4
2234,7,3,0,1,1,0,0,14,12,36,46,7,0,0,1,4,0,0,0,8,3
2235,7,4,0,2,0,0,0,2,6,46,60,4,5,1,3,2,0,0,0,8,1
2236,7,5,0,5,2,0,0,1,2,33,68,9,4,0,2,3,0,0,0,8,3
2237,7,6,0,10,3,0,0,13,2,35,60,5,2,1,4,3,0,0,0,4,4
2238,7,7,0,4,0,15,0,0,13,45,49,2,3,1,2,8,0,9,0,18,3
2239,7,8,0,8,1,9,1,0,4,58,72,4,10,1,0,3,0,3,0,9,1
2240,7,9,0,7,1,0,0,5,4,51,70,12,5,0,0,6,0,0,0,3,2
2286,86,1,0,0,0,0,1,1,7,54,56,2,1,0,1,3,0,0,0,3,0
2287,86,2,0,1,1,0,0,1,7,44,56,4,5,1,1,6,0,0,0,4,1
2288,86,3,1,4,5,0,1,0,5,46,54,1,0,2,1,3,0,0,0,3,3
2289,86,4,0,1,0,0,1,3,6,53,51,5,4,0,1,4,0,0,0,4,2
2290,86,5,0,6,1,0,0,2,9,60,44,1,3,0,0,1,0,0,0,3,2
2291,86,6,0,7,0,1,0,1,5,56,50,1,1,0,0,4,0,0,0,6,0
2292,86,7,0,2,0,0,0,1,8,63,49,4,0,2,2,4,0,1,0,4,1
2293,86,8,0,5,0,2,0,0,11,50,62,0,0,0,1,2,0,1,0,9,1
2294,86,9,0,1,1,19,0,1,13,53,41,1,4,0,1,1,0,16,1,20,0
2295,87,1,0,6,1,10,1,1,12,49,34,2,3,0,0,2,0,15,0,17,1
2296,87,2,0,5,2,0,0,4,4,44,49,7,2,2,1,6,0,0,0,5,1
2297,87,3,0,3,2,0,1,4,8,43,66,5,0,0,0,6,0,0,0,1,1
2298,87,4,0,5,1,13,1,1,5,54,54,0,1,1,2,5,0,8,0,22,0
2299,87,5,0,4,5,0,0,4,5,42,58,5,0,0,0,6,0,0,0,4,2
2300,87,6,0,3,3,0,0,6,2,41,60,3,1,2,1,7,0,0,0,1,2
2301,87,7,3,17,0,26,0,0,11,12,10,0,4,2,0,1,0,18,1,20,0
2302,87,8,0,8,1,0,0,0,11,23,31,0,2,3,1,4,0,3,0,8,0
2303,87,9,1,5,3,0,1,5,18,55,44,6,0,2,1,6,0,0,0,7,1
2304,89,1,0,5,4,0,1,4,6,54,44,3,4,1,0,6,0,0,0,5,1
2305,89,2,0,8,1,1,0,0,9,49,43,1,2,0,0,3,0,1,1,5,0
2306,89,3,1,13,1,13,1,1,7,21,9,1,0,1,1,2,0,14,1,11,1
2307,89,4,0,3,4,0,0,5,9,41,49,4,6,0,2,4,0,0,0,5,1
2308,89,5,0,5,0,3,1,1,15,71,43,2,1,3,0,7,0,5,0,8,0
2309,89,6,3,14,0,21,0,1,10,18,17,0,9,1,1,0,0,23,0,26,0
2310,89,7,1,7,1,0,2,3,5,46,60,5,3,1,0,5,0,0,0,4,0
2311,89,8,0,9,2,6,0,0,20,51,38,3,4,0,0,5,0,13,0,15,1
2312,89,9,6,15,0,32,0,0,32,26,10,1,8,2,2,1,0,40,3,42,0
2313,8,1,0,5,0,0,1,5,8,50,47,3,0,0,3,6,0,0,0,4,5
2314,8,2,0,5,1,0,3,4,16,43,49,5,2,3,3,8,0,0,0,5,5
2315,8,3,0,4,1,0,2,6,9,48,56,5,3,1,3,10,0,0,0,4,5
2316,8,4,0,5,1,0,0,3,5,49,51,2,4,1,3,7,0,0,1,3,7
2317,8,5,0,5,0,0,1,1,6,39,61,6,2,1,2,2,0,0,0,2,1
2318,8,6,0,4,2,0,0,4,5,46,54,2,5,2,2,4,0,0,0,4,5
2319,8,7,0,14,0,0,5,5,10,40,52,7,4,1,3,6,0,0,0,1,5
2320,8,8,0,9,0,1,3,2,5,38,58,1,2,3,6,3,0,0,1,6,2
2321,8,9,0,8,0,4,3,2,9,39,66,5,3,3,4,6,0,0,0,6,1
2322,90,1,0,5,1,10,0,1,15,45,37,1,9,1,1,3,0,9,0,21,0
2323,90,2,5,12,1,26,0,0,9,4,5,0,9,2,1,0,0,48,0,41,2
2324,90,3,8,8,0,31,0,0,9,60,25,0,4,1,2,1,0,30,1,42,0
2325,90,4,0,4,0,0,0,1,7,53,53,4,4,1,1,8,0,0,0,2,3
2326,90,5,0,4,2,16,1,0,13,31,41,0,4,1,0,1,0,24,0,29,1
2327,90,6,0,5,0,4,1,0,8,62,57,3,1,0,0,8,0,0,1,9,1
2328,90,7,0,11,1,0,0,2,5,46,69,1,5,1,1,8,0,0,0,3,4
2329,90,8,0,7,8,1,0,7,20,55,59,4,1,2,2,9,0,0,0,3,2
2330,90,9,0,7,2,0,0,3,9,65,66,3,8,1,3,4,0,0,0,6,1
2331,92,1,0,5,4,0,0,5,12,40,52,6,2,1,3,2,0,0,0,4,3
2332,92,2,0,3,4,0,0,7,10,41,45,1,5,1,1,5,0,0,0,6,2
2333,92,3,0,8,2,0,0,9,5,48,47,1,2,2,0,8,0,0,0,6,3
2334,92,4,0,3,5,0,0,30,10,40,24,5,1,0,2,2,0,0,0,7,1
2335,92,5,0,5,3,0,2,15,8,45,43,4,2,1,2,7,0,0,0,6,2
2336,92,6,0,5,3,0,0,5,4,53,64,3,0,0,1,5,0,0,0,2,2
2337,92,7,0,7,7,0,0,17,11,45,29,5,5,1,2,2,0,0,0,6,1
2338,92,8,0,4,2,2,0,3,9,56,51,2,3,2,1,3,0,0,0,1,1
2339,92,9,0,4,0,3,0,3,6,88,60,1,2,1,0,3,0,1,0,10,1
2340,93,1,0,3,3,0,0,1,7,61,45,4,6,1,2,8,0,0,1,4,4
2341,93,2,0,5,1,5,0,0,7,69,46,1,2,1,1,2,0,4,0,14,0
2342,93,3,0,4,4,0,0,6,10,69,44,3,1,0,0,8,0,0,0,3,0
2343,93,4,0,3,3,0,0,20,8,49,37,2,2,1,0,3,0,0,0,5,5
2344,93,5,0,7,1,0,0,8,3,68,51,1,2,3,1,3,0,0,0,2,2
2345,93,6,0,7,2,0,0,32,10,46,22,1,0,0,1,3,0,1,1,3,3
2346,93,7,0,10,3,0,0,16,13,10,3,0,3,1,3,0,0,0,4,9,0
2347,93,8,0,5,2,0,0,28,7,56,30,3,5,0,0,5,0,0,0,4,1
2348,93,9,0,1,0,0,1,11,5,74,61,4,2,1,0,8,0,0,0,6,5
2349,94,1,0,2,3,0,0,14,15,34,15,1,2,0,3,3,0,0,2,5,1
2350,94,2,1,1,3,0,0,5,6,60,50,2,1,0,1,3,0,0,0,8,1
2351,94,3,0,5,0,0,0,0,4,68,55,4,0,1,0,5,0,0,0,11,0
2352,94,4,0,4,2,0,0,22,13,41,24,2,3,0,2,5,0,0,0,5,1
2353,94,5,0,5,2,0,0,1,5,44,43,1,1,1,1,3,0,1,1,3,2
2354,94,6,2,4,0,18,0,1,8,58,35,0,2,0,0,1,0,13,0,18,0
2355,94,7,0,2,3,0,0,2,7,57,29,2,1,0,1,7,0,0,0,3,3
2356,94,8,1,6,3,0,1,2,5,55,30,1,6,0,0,1,0,0,0,2,0
2357,94,9,0,2,0,0,1,5,6,74,37,3,2,0,1,2,0,0,0,5,2
2403,9,1,0,8,1,0,1,6,8,29,50,3,1,1,1,5,0,0,0,4,9
2404,9,2,0,10,4,0,0,4,7,53,46,5,3,1,2,10,0,0,0,4,0
2405,9,3,0,5,0,0,0,1,3,49,62,2,3,0,0,10,0,0,0,2,5
2406,9,4,0,2,3,0,0,2,7,37,52,5,3,0,2,3,0,0,0,6,1
2407,9,5,0,1,1,0,0,0,5,68,49,8,2,0,3,8,0,0,0,1,3
2408,9,6,0,3,0,0,0,1,2,50,62,1,1,1,1,7,0,0,0,5,4
2409,9,7,0,9,2,0,0,17,12,46,34,6,5,2,0,6,0,0,0,7,1
2410,9,8,0,6,2,0,0,0,2,63,54,8,1,0,2,4,0,0,0,2,1
2411,9,9,0,0,0,15,1,0,7,48,66,0,2,0,2,0,0,8,0,16,3
2520,88,1,4,12,0,35,0,0,4,2,2,0,6,4,2,0,0,23,1,14,0
2521,88,2,1,17,1,0,0,0,5,0,0,0,1,3,2,0,0,0,0,1,0
2522,88,3,0,8,0,0,1,0,12,31,13,1,1,0,0,2,0,12,0,15,1
2523,88,4,7,8,0,10,1,0,14,23,6,3,3,0,0,3,0,20,0,15,1
2524,88,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0
2525,88,6,0,3,0,2,0,0,9,25,16,0,2,1,0,1,0,5,0,10,1
2526,88,7,0,6,5,1,0,4,11,47,56,4,0,0,2,6,0,3,0,5,0
2527,88,8,2,5,0,7,0,0,7,12,7,0,10,1,1,1,0,25,1,16,1
2528,88,9,0,17,1,7,0,0,10,21,11,2,0,1,1,1,0,16,1,15,1
2637,91,1,0,10,2,0,1,1,9,58,43,4,5,2,2,5,0,0,0,4,2
2638,91,2,0,6,3,0,2,5,9,54,45,7,2,1,1,7,0,0,0,5,1
2639,91,3,0,7,0,0,0,5,12,59,65,7,2,0,1,3,0,0,0,2,4
2640,91,4,0,3,2,0,0,2,1,48,55,4,3,1,3,7,0,0,0,0,2
2641,91,5,0,6,4,0,1,7,6,41,56,6,2,0,2,8,0,0,0,4,4
2642,91,6,0,9,3,0,0,6,12,51,54,6,5,1,1,7,0,0,1,2,2
2643,91,7,0,3,1,0,2,0,11,52,62,3,5,0,3,5,0,0,0,6,5
2644,91,8,0,6,2,0,1,2,11,30,57,4,3,1,0,8,0,1,0,0,1
2645,91,9,0,7,0,4,0,1,12,61,48,3,3,1,0,7,0,2,0,13,4
