,fov,spot_id,Antibody.secreting.B.cells,CD3+.alpha.beta.T.cells,Central.venous.LSECs,Cholangiocytes,Erthyroid.cells,Hep,Inflammatory.macrophages,Mature.B.cells,NK.like.cells,Non.inflammatory.macrophages,NotDet,Periportal.LSECs,Portal.endothelial.cells,Stellate.cells,gamma.delta.T.cells.1,tumor_1,tumor_2
674,16,9,0,3,1,0,0,0,2,1,0,0,0,2,0,0,1,180,4
684,172,1,0,11,0,0,0,0,10,2,0,3,0,2,0,5,0,115,3
685,172,2,0,14,0,1,0,0,12,4,1,5,0,2,1,9,0,100,0
686,172,3,0,8,2,0,0,0,9,7,0,3,0,1,1,1,0,132,0
687,172,4,0,0,0,0,0,0,5,3,0,1,0,6,0,2,1,123,2
688,172,5,0,11,1,0,0,0,5,2,0,3,0,6,0,3,0,83,5
689,172,6,2,10,0,0,0,0,10,5,1,0,0,6,0,6,0,82,9
690,172,7,0,4,2,0,0,0,6,0,0,2,0,2,1,1,0,114,9
691,172,8,0,4,0,0,0,0,1,0,0,1,0,0,0,0,0,128,24
692,172,9,0,4,0,0,1,0,4,1,0,3,0,4,0,4,0,90,7
693,173,1,0,6,0,0,0,0,1,1,0,1,0,1,0,2,0,137,0
694,173,2,0,2,0,0,0,0,4,1,0,2,0,0,0,3,1,136,26
695,173,3,0,3,0,0,0,0,5,0,1,0,0,4,1,0,0,71,75
696,173,4,0,6,0,0,0,0,3,1,0,0,0,2,0,2,1,147,2
697,173,5,0,2,1,0,0,0,3,1,1,2,0,4,1,0,0,185,2
698,173,6,0,3,1,0,0,0,2,0,0,1,0,1,0,0,0,118,12
699,173,7,0,2,0,0,0,0,1,1,0,2,0,5,0,2,0,134,0
700,173,8,0,3,1,0,0,0,3,1,0,0,0,1,0,1,1,107,0
701,173,9,0,5,0,0,0,0,3,0,0,2,0,4,1,1,0,139,0
702,175,1,0,3,0,0,0,0,3,0,0,0,0,0,0,1,0,172,0
703,175,2,0,3,0,0,0,0,0,2,0,2,0,0,0,1,1,146,0
704,175,3,0,7,3,0,0,0,5,0,0,3,0,2,0,0,0,145,0
705,175,4,0,3,1,0,0,0,4,0,0,1,0,1,0,0,0,147,0
706,175,5,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,155,0
707,175,6,0,3,1,0,0,0,2,0,0,5,0,12,0,2,0,143,0
708,175,7,0,3,1,1,0,0,4,2,1,2,0,5,1,3,0,133,4
709,175,8,3,9,0,0,0,0,10,4,1,2,0,5,0,3,0,136,1
710,175,9,0,3,0,0,0,0,3,1,0,2,0,3,0,4,0,159,0
711,176,1,0,11,1,0,0,0,24,0,0,0,0,5,0,22,1,50,14
712,176,2,0,6,0,0,0,0,11,3,0,2,0,1,1,10,0,55,11
713,176,3,0,10,0,0,0,0,7,3,0,3,0,5,0,12,0,68,11
714,176,4,0,7,0,0,0,0,9,1,0,1,0,1,0,3,0,99,2
715,176,5,0,5,0,0,0,0,3,0,0,0,0,2,0,0,0,104,34
716,176,6,0,4,3,0,0,0,6,1,0,0,0,8,0,11,1,57,48
717,176,7,0,4,1,0,0,0,4,0,0,5,0,7,0,2,0,135,3
718,176,8,0,2,1,0,0,0,1,0,0,2,0,2,0,1,0,133,3
719,176,9,1,1,0,0,0,0,1,3,1,2,0,0,0,3,0,145,0
720,177,1,2,2,1,0,0,0,2,3,0,3,0,1,0,0,0,171,0
721,177,2,1,2,0,0,0,0,1,2,0,1,0,0,0,1,1,150,0
722,177,3,0,3,2,0,0,0,4,0,0,9,0,1,1,0,1,176,0
723,177,4,0,2,0,0,0,0,1,2,0,0,0,1,0,2,0,174,0
724,177,5,0,4,0,0,1,0,3,0,0,3,0,0,0,0,0,135,0
725,177,6,0,3,0,0,0,0,1,1,1,2,0,1,0,0,0,133,0
726,177,7,0,3,0,0,0,0,2,1,0,3,0,2,0,1,2,159,0
727,177,8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,136,0
728,177,9,0,4,2,0,0,0,1,0,0,3,0,0,0,1,0,135,0
729,178,1,0,3,2,0,0,0,1,1,0,0,0,3,0,1,1,117,0
730,178,2,0,6,2,0,0,0,7,2,0,3,0,1,0,0,0,174,0
731,178,3,0,1,0,0,0,0,2,0,0,2,0,2,0,0,0,148,0
732,178,4,1,1,3,0,0,0,0,0,1,1,0,5,0,0,0,99,0
733,178,5,0,1,3,0,0,0,2,1,0,1,0,2,0,0,1,139,0
734,178,6,0,3,0,0,0,0,1,0,0,7,0,0,0,1,1,134,0
735,178,7,0,2,0,0,0,0,0,2,0,4,0,0,0,0,2,101,0
736,178,8,0,1,0,0,0,0,6,0,0,5,0,10,0,1,0,118,0
737,178,9,0,5,2,0,0,0,1,0,0,2,0,2,0,0,0,160,0
738,17,1,0,5,0,0,0,0,4,0,0,1,0,4,0,1,0,131,1
739,17,2,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,148,35
740,17,3,0,4,1,0,0,0,1,0,0,1,0,2,0,0,0,195,2
741,17,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,148,1
742,17,5,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,155,8
743,17,6,0,2,0,0,0,0,0,1,0,1,0,3,1,1,0,167,0
744,17,7,0,5,2,0,0,0,2,0,0,5,0,6,0,1,0,114,4
745,17,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,113,32
746,17,9,0,1,1,0,0,0,0,0,0,0,0,4,0,1,0,147,0
747,180,1,0,1,3,0,0,0,0,0,1,3,0,3,0,1,0,141,0
748,180,2,0,0,2,0,0,0,0,1,0,2,0,2,0,2,0,166,0
749,180,3,0,0,1,0,0,0,0,0,0,4,0,3,0,1,0,192,0
750,180,4,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,137,0
751,180,5,0,3,1,0,0,0,1,0,0,2,0,3,0,1,0,119,0
752,180,6,0,2,0,0,0,0,1,0,0,1,0,0,0,2,1,167,0
753,180,7,0,1,1,0,0,0,1,1,0,2,0,6,0,2,0,141,0
754,180,8,0,3,3,0,0,0,2,0,0,3,0,1,0,0,0,115,0
755,180,9,0,3,3,0,0,0,1,2,0,2,0,3,1,0,0,107,0
756,181,1,0,2,2,0,0,0,0,0,0,0,0,3,0,0,0,142,0
757,181,2,0,1,0,0,0,0,1,0,0,4,0,2,1,2,0,139,0
758,181,3,0,0,0,0,0,0,2,0,0,4,0,3,0,0,1,125,2
759,181,4,0,3,1,0,0,0,1,1,0,1,0,4,1,2,1,153,0
760,181,5,0,2,1,0,0,0,3,0,0,0,0,5,0,2,0,143,0
761,181,6,0,5,0,0,0,0,3,1,0,6,0,3,0,1,0,127,0
762,181,7,0,1,1,0,0,0,0,0,0,6,0,4,0,1,0,155,0
763,181,8,0,2,1,0,0,0,0,0,0,4,0,6,2,1,0,140,0
764,181,9,0,3,2,0,1,0,3,0,0,4,0,7,0,0,1,128,0
765,182,1,0,2,2,0,0,0,1,0,0,1,0,2,1,2,1,162,0
766,182,2,0,4,2,0,0,0,1,0,0,5,0,5,0,1,0,139,0
767,182,3,0,5,1,0,0,0,5,0,0,4,0,3,1,1,0,127,0
768,182,4,0,0,0,0,0,0,1,0,0,3,0,9,1,7,0,111,0
769,182,5,0,1,1,0,0,0,2,0,0,1,0,1,0,2,1,109,0
770,182,6,0,2,0,0,0,0,2,0,0,2,0,5,0,1,0,143,0
771,182,7,0,1,0,1,0,0,0,1,0,2,0,4,1,0,0,102,0
772,182,8,0,6,1,0,0,0,8,2,0,5,0,6,0,1,1,102,0
773,182,9,0,6,0,0,0,0,5,0,0,3,0,8,0,0,1,128,0
774,183,1,0,0,0,0,0,0,4,0,1,2,0,3,2,1,0,112,0
775,183,2,0,6,1,0,0,0,7,0,0,2,0,4,0,1,0,96,0
776,183,3,0,6,0,0,0,0,4,0,0,4,0,0,0,1,0,162,0
777,183,4,0,0,1,0,0,0,0,0,0,3,0,2,0,0,0,117,0
778,183,5,0,6,1,0,0,0,8,0,0,3,0,5,0,2,0,98,2
779,183,6,0,9,0,0,0,0,4,1,0,2,0,3,2,3,0,103,14
780,183,7,0,6,0,0,0,0,4,0,0,1,0,3,0,0,0,98,17
781,183,8,0,3,0,0,0,0,2,2,0,1,0,0,0,0,0,113,4
782,183,9,6,8,0,0,0,0,2,2,0,1,0,0,0,1,0,122,0
819,18,1,0,3,0,0,0,0,2,0,0,2,0,2,0,1,0,83,12
820,18,2,0,4,0,0,0,0,0,0,0,0,0,2,0,0,1,100,0
821,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,113,0
822,18,4,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,106,1
823,18,5,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,98,1
824,18,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,95,0
825,18,7,1,4,0,0,0,0,10,2,0,0,0,1,0,1,0,133,0
826,18,8,0,4,0,0,0,0,4,1,0,0,0,4,1,1,1,101,8
827,18,9,0,3,0,0,0,0,2,0,0,0,0,4,0,1,0,97,10
918,19,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,90,43
919,19,2,0,8,0,0,0,0,4,0,0,4,0,2,0,0,0,104,5
920,19,3,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,50,63
921,19,4,0,7,0,0,0,0,4,0,0,0,0,2,0,0,0,49,55
922,19,5,0,5,0,0,0,0,4,1,0,3,0,0,0,1,0,76,20
923,19,6,2,4,0,0,0,0,3,1,0,0,0,0,0,3,0,57,37
924,19,7,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,63,32
925,19,8,3,8,0,0,0,0,15,3,0,3,0,0,0,1,1,66,7
926,19,9,0,22,0,0,0,0,23,6,1,6,0,1,0,7,0,16,5
1008,20,1,0,16,0,1,0,0,27,7,1,0,0,2,0,7,0,32,12
1009,20,2,0,16,3,1,0,0,19,7,0,2,0,5,0,15,0,7,1
1010,20,3,0,29,1,0,0,0,32,4,2,6,0,2,0,9,0,9,0
1011,20,4,0,31,2,0,0,0,20,7,0,4,0,2,0,18,0,6,0
1012,20,5,0,19,2,0,0,0,15,10,1,3,0,1,0,14,1,41,1
1013,20,6,0,6,4,0,1,0,8,2,0,7,0,5,0,10,0,108,0
1014,20,7,0,32,2,0,0,0,16,2,0,18,0,9,0,4,0,97,0
1015,20,8,1,13,0,0,0,0,1,0,0,9,0,9,1,3,0,135,0
1016,20,9,0,5,2,0,0,0,6,0,0,8,0,8,1,3,0,121,0
1188,22,1,0,1,0,0,0,0,2,1,0,1,0,2,0,3,0,105,61
1189,22,2,0,4,0,1,0,0,1,1,0,3,0,3,2,1,0,139,0
1190,22,3,0,3,1,0,0,0,2,3,0,5,0,0,0,2,0,133,0
1191,22,4,0,3,1,0,0,0,2,3,0,7,0,4,0,1,1,115,0
1192,22,5,0,0,1,0,0,0,4,1,0,1,0,1,0,0,0,133,0
1193,22,6,0,6,4,0,0,0,3,2,0,9,0,6,0,0,0,79,0
1194,22,7,0,1,0,0,0,0,1,0,0,4,0,1,0,2,0,84,1
1195,22,8,0,3,1,0,0,0,6,2,0,7,0,8,0,2,0,101,0
1196,22,9,0,5,2,0,0,0,5,0,0,10,0,4,0,5,0,106,0
1278,23,1,0,1,0,0,0,0,1,2,0,2,0,0,0,1,0,91,16
1279,23,2,0,2,0,0,0,0,3,0,0,7,0,1,0,0,0,74,0
1280,23,3,0,0,0,0,0,0,2,0,0,8,0,1,0,0,0,71,0
1281,23,4,0,4,0,0,0,0,0,1,0,1,0,1,0,0,0,21,52
1282,23,5,0,2,0,0,0,0,2,2,0,4,0,6,0,4,0,65,3
1283,23,6,1,0,0,0,0,0,2,1,0,7,0,7,0,0,0,54,1
1284,23,7,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,54,36
1285,23,8,0,3,0,0,0,0,2,0,0,6,0,0,0,0,0,82,0
1286,23,9,0,4,0,0,0,0,2,1,0,4,0,1,0,0,0,84,0
1377,24,1,0,4,0,0,0,0,0,0,0,2,0,2,0,0,0,116,1
1378,24,2,0,2,0,0,0,0,3,3,0,2,0,0,0,0,0,71,3
1379,24,3,0,1,0,0,0,0,7,1,0,7,0,1,0,0,0,120,0
1380,24,4,0,3,0,0,0,0,0,1,0,4,0,0,0,1,0,87,0
1381,24,5,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,84,0
1382,24,6,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,100,0
1383,24,7,0,0,0,0,0,0,0,1,0,0,0,2,0,2,0,91,0
1384,24,8,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,106,0
1385,24,9,0,2,0,0,0,0,0,0,0,1,0,4,0,1,0,122,0
1476,25,1,0,0,1,0,0,0,1,0,0,5,0,2,0,1,0,110,0
1477,25,2,0,0,1,0,0,0,1,0,0,2,0,3,0,0,0,110,0
1478,25,3,0,0,1,0,0,0,2,0,0,3,0,7,0,0,0,110,0
1479,25,4,0,1,1,0,0,0,0,0,0,1,0,3,0,0,0,106,0
1480,25,5,0,1,2,0,0,0,1,0,0,5,0,4,1,2,0,82,0
1481,25,6,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,91,0
1482,25,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0
1483,25,8,0,0,2,0,0,0,0,0,0,0,0,2,0,1,0,85,0
1484,25,9,0,1,2,0,0,0,2,0,0,2,0,5,0,1,0,97,0
2043,31,1,0,7,0,2,0,0,0,0,0,1,0,2,0,1,0,35,2
2044,31,2,0,6,1,1,0,0,2,1,1,0,0,1,0,0,1,25,2
2045,31,3,0,11,0,0,0,0,1,4,0,3,0,0,1,2,0,62,2
2046,31,4,0,1,1,0,0,0,2,2,0,1,0,3,0,2,0,147,7
2047,31,5,0,4,1,0,0,0,1,2,0,3,0,13,1,0,0,125,0
2048,31,6,0,7,0,0,0,0,3,4,0,6,0,2,2,0,0,87,1
2049,31,7,0,3,1,0,1,0,2,1,0,3,0,5,0,1,1,157,0
2050,31,8,0,2,1,0,0,0,2,0,0,3,0,20,1,4,0,137,0
2051,31,9,0,2,0,0,0,0,2,0,0,6,0,3,0,2,0,149,45
2124,32,1,0,3,0,0,0,0,2,0,0,5,0,2,0,1,0,179,0
2125,32,2,0,5,2,0,0,0,2,0,0,3,0,8,0,2,0,166,0
2126,32,3,0,5,0,0,0,0,3,0,0,0,0,0,0,3,0,86,96
2127,32,4,0,2,0,1,0,0,0,1,0,2,0,7,1,1,0,167,0
2128,32,5,0,2,1,0,0,0,4,0,0,3,0,6,0,2,1,154,1
2129,32,6,0,1,0,0,0,0,1,0,0,0,0,2,0,1,1,95,56
2130,32,7,0,0,1,0,0,0,1,0,0,1,0,8,0,1,0,158,0
2131,32,8,0,4,0,0,0,0,4,1,0,5,0,3,0,1,0,161,1
2132,32,9,0,4,0,0,0,0,1,1,0,0,0,1,1,3,1,173,0
2196,33,1,0,1,2,0,0,0,0,0,0,1,0,1,2,1,0,197,0
2197,33,2,0,4,2,0,0,0,0,1,0,1,0,9,0,2,0,150,0
2198,33,3,0,2,1,0,0,0,1,0,0,1,0,3,1,0,0,129,0
2199,33,4,0,2,1,0,0,0,1,0,0,4,0,2,0,1,0,146,0
2200,33,5,0,4,1,0,0,0,1,0,0,2,0,4,0,1,0,135,0
2201,33,6,0,3,0,0,0,0,0,0,0,4,0,2,0,0,0,136,0
2202,33,7,0,2,0,0,0,0,0,0,0,4,0,1,1,1,0,113,1
2203,33,8,0,5,0,0,1,0,4,1,0,6,0,2,0,0,0,108,0
2204,33,9,0,2,0,0,0,0,4,0,0,3,0,3,0,0,0,146,0
2268,34,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,147,0
2269,34,2,0,5,2,0,0,0,3,0,0,2,0,5,0,3,1,127,6
2270,34,3,0,2,0,0,0,0,1,0,0,1,0,3,0,2,0,126,2
2271,34,4,0,5,0,0,0,0,3,0,0,0,0,2,0,0,0,117,10
2272,34,5,0,2,0,0,0,0,0,3,0,0,0,3,0,3,0,56,39
2273,34,6,0,2,2,0,1,0,6,0,0,3,0,10,0,1,0,66,10
2274,34,7,0,2,0,0,0,0,1,1,0,1,0,3,1,1,0,80,50
2275,34,8,1,3,0,0,0,0,2,0,0,0,0,3,0,2,0,46,49
2276,34,9,0,1,0,0,0,0,5,0,0,0,0,1,0,1,0,72,32
2367,35,1,0,2,0,1,0,0,3,0,0,0,0,1,0,0,1,29,97
2368,35,2,0,2,0,0,0,0,5,1,0,0,0,1,0,3,0,50,46
2369,35,3,0,8,0,0,0,0,12,7,1,1,0,6,1,5,0,52,10
2370,35,4,2,15,1,0,0,0,14,8,0,4,0,2,2,1,0,79,8
2371,35,5,0,21,0,0,0,0,14,3,0,5,0,3,0,10,1,41,0
2372,35,6,0,8,0,1,0,0,21,7,1,4,0,2,0,10,0,21,9
2373,35,7,0,16,0,0,0,0,29,10,4,12,0,2,0,9,0,28,2
2374,35,8,0,20,0,0,0,0,23,2,0,6,0,2,0,10,0,36,2
2375,35,9,0,12,1,0,0,0,14,2,0,12,0,1,2,13,1,90,4
2430,36,1,0,19,0,0,0,0,35,5,0,16,0,7,3,14,1,57,4
2431,36,2,1,5,2,0,0,0,6,2,0,10,0,6,0,0,0,135,0
2432,36,3,0,13,6,0,0,0,7,0,0,9,0,9,0,6,1,118,0
2433,36,4,0,5,0,0,0,0,4,0,0,9,0,13,0,4,1,166,0
2434,36,5,0,5,1,0,1,0,5,0,0,6,0,8,0,3,0,176,0
2435,36,6,0,5,0,1,0,0,8,0,0,7,0,4,0,1,0,151,0
2436,36,7,0,2,0,0,0,0,3,0,0,3,0,13,0,3,1,162,0
2437,36,8,0,1,1,0,0,0,2,0,0,8,0,5,0,0,0,154,0
2438,36,9,0,3,0,0,0,0,7,1,0,12,0,9,1,1,0,140,0
2502,37,1,0,2,3,0,0,0,6,0,0,11,0,3,1,1,0,124,0
2503,37,2,0,3,0,0,0,0,1,2,0,7,0,4,1,1,2,130,0
2504,37,3,0,6,2,0,0,0,4,0,0,8,0,7,1,1,0,147,0
2505,37,4,0,5,1,0,0,0,9,2,0,8,0,13,1,6,0,121,0
2506,37,5,0,6,3,0,0,0,3,0,0,3,0,10,0,1,1,80,0
2507,37,6,0,3,1,0,0,0,4,0,0,13,0,6,0,0,0,99,0
2508,37,7,0,0,0,0,0,0,4,0,1,3,0,1,0,0,0,128,0
2509,37,8,0,8,0,0,0,0,3,0,0,3,0,9,0,1,0,113,0
2510,37,9,0,2,3,0,0,0,2,0,0,5,0,3,1,1,2,132,0
2520,38,1,0,12,0,0,0,0,8,1,0,8,0,8,1,2,0,96,0
2521,38,2,0,5,1,0,0,0,10,0,0,7,0,3,1,1,1,95,0
2522,38,3,0,5,0,0,0,0,9,1,0,3,0,1,1,0,1,93,0
2523,38,4,0,4,0,0,0,0,3,0,0,3,0,0,0,0,0,105,0
2524,38,5,0,3,0,0,0,0,0,0,0,3,0,1,0,0,0,121,0
2525,38,6,0,7,0,0,0,0,1,1,0,9,0,2,0,0,0,84,0
2526,38,7,2,8,0,0,0,0,1,0,0,9,0,6,0,4,0,114,0
2527,38,8,0,2,1,0,0,0,1,0,0,9,0,2,3,4,0,88,0
2528,38,9,0,1,1,0,0,0,1,2,0,4,0,8,1,3,0,105,0
2529,39,1,0,3,0,0,0,0,1,0,0,6,0,4,0,0,0,98,0
2530,39,2,0,3,2,0,0,0,2,1,0,2,0,2,0,3,0,100,0
2531,39,3,0,1,1,0,0,0,2,2,0,4,0,2,0,1,0,97,0
2532,39,4,0,3,2,0,0,0,2,0,0,14,0,10,0,2,1,82,0
2533,39,5,0,0,0,0,0,0,2,1,0,8,0,3,0,0,0,101,0
2534,39,6,0,0,1,0,0,0,1,0,0,9,0,4,1,1,0,114,0
2535,39,7,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,69,0
2536,39,8,1,5,1,0,0,0,0,0,0,2,0,2,0,3,0,100,0
2537,39,9,0,2,0,0,0,0,2,0,0,5,0,1,0,0,0,110,0
2538,3,1,0,2,0,0,0,0,5,0,0,3,0,1,2,0,1,126,24
2539,3,2,0,0,0,0,0,0,0,1,0,0,0,1,1,2,0,45,89
2540,3,3,0,1,0,0,0,0,4,0,0,1,0,9,0,4,0,53,52
2541,3,4,2,3,1,0,0,0,2,0,0,0,0,1,1,0,0,80,38
2542,3,5,0,1,0,0,0,0,2,0,0,1,0,1,0,2,0,48,54
2543,3,6,0,0,0,0,1,0,3,1,0,2,0,8,0,2,0,125,1
2544,3,7,0,3,0,0,0,0,2,0,0,0,0,2,0,1,0,88,60
2545,3,8,0,6,0,0,0,0,2,0,0,0,0,1,0,1,0,92,1
2546,3,9,0,4,0,0,0,0,2,1,0,1,0,0,0,0,0,78,28
2547,40,1,0,5,1,0,0,0,4,0,0,16,0,5,0,2,0,100,0
2548,40,2,1,0,1,0,0,0,0,0,0,2,0,3,0,0,0,94,0
2549,40,3,0,0,0,0,0,0,2,0,0,3,0,1,0,4,0,93,0
2550,40,4,0,3,0,0,0,0,2,0,0,11,0,4,0,0,3,133,0
2551,40,5,0,3,0,0,0,0,0,0,0,6,0,5,0,0,0,66,0
2552,40,6,0,0,0,0,0,0,3,1,0,5,0,0,0,0,0,74,0
2553,40,7,0,4,0,0,0,0,1,1,0,6,0,14,0,2,0,119,0
2554,40,8,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,84,0
2555,40,9,0,4,0,0,0,0,1,0,0,1,0,3,1,5,0,87,0
2556,41,1,0,1,1,0,0,0,0,0,0,4,0,4,0,7,0,112,0
2557,41,2,0,1,0,0,0,0,0,2,0,3,0,1,0,0,1,121,0
2558,41,3,2,1,0,0,0,0,0,0,0,4,0,5,0,1,0,109,0
2559,41,4,0,1,0,0,0,0,2,1,0,7,0,4,0,0,0,132,0
2560,41,5,0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,82,0
2561,41,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,115,5
2562,41,7,0,2,0,0,0,0,2,1,0,3,0,1,0,1,0,101,0
2563,41,8,0,2,0,0,0,0,0,0,0,4,0,3,0,1,0,92,0
2564,41,9,0,5,0,0,0,0,0,1,0,1,0,3,0,0,0,171,0
2619,48,1,0,5,1,0,0,0,1,0,0,0,0,0,0,0,0,25,0
2620,48,2,0,10,1,0,0,0,6,11,2,3,0,0,1,2,0,66,0
2621,48,3,0,7,0,1,0,0,6,2,0,5,0,0,1,1,0,124,0
2622,48,4,0,6,0,0,0,0,4,5,0,1,0,1,0,0,0,148,1
2623,48,5,1,11,0,0,0,0,3,6,2,0,0,2,0,5,1,94,2
2624,48,6,0,11,2,0,0,0,3,6,0,2,0,3,0,3,0,100,2
2625,48,7,1,9,0,1,0,0,8,9,0,1,0,1,0,3,0,91,0
2626,48,8,1,1,0,0,0,0,1,2,0,1,0,3,0,1,1,56,6
2627,48,9,0,7,0,0,0,0,2,1,1,0,0,3,0,0,0,104,6
2628,49,1,0,4,1,0,0,0,2,2,0,2,0,1,0,0,0,41,0
2629,49,2,0,2,0,0,0,0,5,4,0,1,0,2,0,1,0,98,8
2630,49,3,0,2,0,0,0,0,3,1,0,2,0,0,0,0,0,138,26
2631,49,4,0,4,0,0,0,0,3,2,0,5,0,1,0,0,0,148,7
2632,49,5,0,4,0,0,0,0,3,2,0,3,0,2,0,2,0,76,94
2633,49,6,0,3,0,1,0,0,6,0,0,1,0,1,0,1,1,66,86
2634,49,7,0,0,0,0,0,0,2,0,0,0,0,3,0,2,1,174,12
2635,49,8,0,1,0,0,0,0,1,0,0,3,0,1,0,1,0,145,17
2636,49,9,0,1,0,0,0,0,2,0,0,5,0,1,0,0,0,124,1
2637,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,47,85
2638,4,2,0,1,0,0,0,0,4,1,0,0,0,2,1,1,0,51,43
2639,4,3,0,1,0,0,0,0,5,1,0,0,0,1,0,1,0,21,102
2640,4,4,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,4,72
2641,4,5,0,5,0,0,0,0,1,1,0,0,0,0,0,1,0,11,99
2642,4,6,0,6,0,0,0,0,1,1,0,0,0,2,1,1,0,82,47
2643,4,7,0,1,0,0,0,0,3,0,0,1,0,1,0,0,0,59,47
2644,4,8,5,3,0,0,0,0,2,0,0,0,0,2,1,1,0,41,62
2645,4,9,0,5,1,0,0,0,7,1,0,2,0,3,1,3,0,68,29
2646,50,1,0,1,1,0,0,0,4,0,0,2,0,5,0,1,0,165,24
2647,50,2,0,1,1,0,0,0,1,0,0,2,0,0,0,0,0,187,0
2648,50,3,0,2,1,0,0,0,4,0,0,0,0,1,0,3,0,181,0
2649,50,4,0,2,1,0,0,0,0,0,0,0,0,4,0,0,0,143,6
2650,50,5,0,4,1,0,0,0,2,2,0,4,0,9,0,7,0,112,0
2651,50,6,0,5,4,0,0,0,1,0,0,0,0,3,0,0,0,93,0
2652,50,7,0,4,1,0,0,0,0,0,0,1,0,2,0,1,1,188,0
2653,50,8,0,3,1,0,0,0,0,2,0,1,0,3,0,1,0,122,0
2654,50,9,0,4,0,0,0,0,0,1,0,3,0,2,2,0,0,127,0
2655,51,1,0,1,0,0,0,0,0,2,0,2,0,7,0,2,0,179,0
2656,51,2,0,0,1,0,0,0,5,0,0,1,0,9,0,4,0,156,0
2657,51,3,0,2,1,0,0,0,2,0,0,3,0,1,0,0,0,119,0
2658,51,4,0,1,0,0,0,0,0,0,0,6,0,6,0,0,0,134,0
2659,51,5,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,131,0
2660,51,6,0,3,2,0,0,0,1,0,0,3,0,2,2,0,1,105,0
2661,51,7,0,3,0,0,0,0,2,0,0,3,0,2,1,1,0,126,0
2662,51,8,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,123,0
2663,51,9,0,2,3,0,0,0,3,3,0,4,0,4,1,0,0,119,1
2664,52,1,0,1,1,0,0,0,0,0,0,3,0,3,0,5,0,123,0
2665,52,2,0,7,0,0,0,0,8,1,0,3,0,6,0,2,0,105,0
2666,52,3,0,7,1,0,0,0,4,1,0,9,0,8,1,4,0,109,0
2667,52,4,0,7,3,0,0,0,2,0,0,3,0,17,1,1,1,113,0
2668,52,5,0,6,2,0,0,0,6,4,0,0,0,2,0,0,0,136,0
2669,52,6,0,8,3,0,0,0,1,3,0,4,0,6,2,0,0,96,1
2670,52,7,0,7,0,0,0,0,2,1,0,2,0,11,0,2,0,112,7
2671,52,8,0,6,1,0,0,0,3,3,0,2,0,7,2,5,1,59,25
2672,52,9,0,5,0,0,0,0,6,1,0,2,0,6,1,9,0,70,10
2673,53,1,0,10,0,1,0,0,10,1,0,0,0,2,0,8,0,37,37
2674,53,2,0,14,0,4,0,0,6,3,2,0,0,5,0,11,1,6,41
2675,53,3,0,2,0,5,0,0,10,2,0,0,0,8,1,14,0,21,50
2676,53,4,0,7,0,2,0,0,10,0,0,1,0,8,0,10,1,56,19
2677,53,5,0,7,0,0,0,0,3,0,0,1,0,7,2,4,0,141,26
2678,53,6,0,3,1,0,0,0,1,2,0,4,0,5,1,3,0,131,5
2679,53,7,0,6,2,0,0,0,6,0,0,4,0,14,1,10,1,133,1
2680,53,8,0,6,0,0,0,0,4,2,0,6,0,10,0,5,0,168,0
2681,53,9,0,1,1,0,0,0,2,0,0,0,0,5,2,1,1,146,0
2682,54,1,0,7,1,0,1,0,10,2,0,6,0,6,0,3,1,187,0
2683,54,2,0,4,1,1,0,0,7,1,0,1,0,16,1,6,2,145,0
2684,54,3,1,5,0,0,0,0,1,4,0,2,0,14,0,2,0,167,0
2685,54,4,0,4,1,0,0,0,5,0,0,2,0,4,0,0,1,167,0
2686,54,5,0,0,1,0,0,0,1,0,0,0,0,4,0,1,0,148,0
2687,54,6,0,4,2,0,0,0,7,0,0,1,0,13,0,2,1,146,0
