,fov,spot_id,Antibody.secreting.B.cells,CD3+.alpha.beta.T.cells,Central.venous.LSECs,Cholangiocytes,Erthyroid.cells,Hep,Inflammatory.macrophages,Mature.B.cells,NK.like.cells,Non.inflammatory.macrophages,NotDet,Periportal.LSECs,Portal.endothelial.cells,Stellate.cells,gamma.delta.T.cells.1,tumor_1,tumor_2
1638,276,1,0,3,0,0,0,0,2,0,0,5,0,6,1,1,0,163,3
1639,276,2,0,0,0,0,0,0,4,1,0,1,0,1,0,0,0,123,2
1640,276,3,0,0,0,0,0,0,1,1,0,0,0,2,0,2,0,96,9
1641,276,4,0,5,0,0,0,0,2,2,0,0,0,6,0,0,0,135,5
1642,276,5,0,1,0,0,0,0,2,0,0,1,0,0,0,1,0,95,25
1643,276,6,0,2,0,0,0,0,3,4,0,1,0,1,0,2,0,44,41
1644,276,7,0,4,0,0,0,0,7,1,0,2,0,4,0,0,0,189,1
1645,276,8,1,6,1,1,0,0,1,1,0,1,0,5,0,3,0,129,2
1646,276,9,0,2,0,1,0,0,3,3,0,1,0,1,0,4,0,48,66
1647,277,1,0,2,1,0,0,0,7,1,0,1,0,4,0,0,0,190,0
1648,277,2,0,5,0,0,0,0,3,1,0,1,0,9,0,0,0,164,0
1649,277,3,0,4,0,0,0,0,1,1,0,1,0,5,0,7,1,103,11
1650,277,4,0,1,1,0,0,0,4,0,0,4,0,11,0,0,0,160,8
1651,277,5,0,2,2,0,0,0,1,1,1,1,0,4,0,0,0,115,19
1652,277,6,0,3,2,0,0,0,4,0,0,0,0,8,0,2,0,111,3
1653,277,7,0,2,1,0,0,0,1,0,1,1,0,10,0,0,0,178,1
1654,277,8,1,2,0,0,0,0,7,2,0,0,0,7,0,1,0,121,6
1655,277,9,0,2,0,1,0,0,1,0,0,0,0,2,1,1,0,134,6
1656,278,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,0
1657,278,2,0,2,0,0,0,0,1,0,0,0,0,4,0,1,0,123,21
1658,278,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,108,13
1659,278,4,0,1,0,0,0,0,3,0,0,2,0,3,0,1,0,126,0
1660,278,5,0,2,0,0,0,0,5,1,0,5,0,5,0,1,0,116,2
1661,278,6,0,3,0,0,0,0,3,1,0,1,0,4,0,3,0,107,27
1662,278,7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,84,5
1663,278,8,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,41,2
1664,278,9,2,9,0,0,0,0,6,0,1,1,0,5,0,2,0,143,5
1665,279,1,0,5,0,0,0,0,3,0,0,2,0,6,0,0,1,147,3
1666,279,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,43,15
1667,279,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,89,0
1668,279,4,0,0,1,0,0,0,0,0,0,3,0,3,0,1,0,136,1
1669,279,5,0,2,0,0,0,0,2,0,0,3,0,2,0,0,0,71,2
1670,279,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0
1671,279,7,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,126,1
1672,279,8,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,85,2
1673,279,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,18,0
1683,280,1,0,7,1,0,0,0,2,1,0,1,0,6,1,0,2,153,6
1684,280,2,0,6,0,0,0,0,2,0,0,3,0,6,1,2,0,156,1
1685,280,3,0,6,2,0,0,0,5,1,1,3,0,17,1,3,1,144,0
1686,280,4,0,2,2,0,0,0,0,0,0,1,0,3,0,1,0,109,28
1687,280,5,0,2,1,0,0,0,2,1,0,1,0,2,1,0,0,195,0
1688,280,6,0,1,1,0,1,0,2,1,0,2,0,5,0,0,0,203,0
1689,280,7,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,129,42
1690,280,8,0,2,0,0,0,0,6,0,0,1,0,3,1,3,0,167,4
1691,280,9,0,3,1,0,0,0,3,0,0,0,0,7,0,1,0,172,0
1755,288,1,0,1,0,1,0,0,1,0,0,2,0,1,0,0,0,102,12
1756,288,2,0,0,0,0,0,0,1,1,0,0,0,1,0,2,1,68,48
1757,288,3,0,3,0,0,0,0,1,1,0,0,0,1,0,1,0,69,66
1758,288,4,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,127,97
1759,288,5,0,4,0,0,0,0,2,0,0,1,0,1,0,0,0,78,34
1760,288,6,0,2,0,2,0,0,4,0,0,1,0,2,2,1,0,68,46
1761,288,7,0,2,0,0,0,0,1,0,0,1,0,2,0,1,0,122,70
1762,288,8,0,4,0,0,0,0,1,0,0,0,0,3,3,1,0,120,5
1763,288,9,0,2,0,0,0,0,1,0,0,1,0,2,0,2,0,99,5
1764,289,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,112,4
1765,289,2,0,4,1,0,0,0,2,0,0,1,0,1,0,0,0,111,2
1766,289,3,0,4,1,0,0,0,5,0,0,0,0,2,1,0,0,115,18
1767,289,4,0,1,0,0,0,0,4,0,0,1,0,1,0,0,0,114,0
1768,289,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,98,0
1769,289,6,0,1,0,0,0,0,0,1,0,1,0,2,1,1,0,122,1
1770,289,7,0,3,0,0,0,0,1,0,0,1,0,3,0,1,1,104,11
1771,289,8,1,4,0,1,0,0,0,1,0,0,0,3,1,1,0,69,19
1772,289,9,1,8,1,0,0,0,6,3,1,2,0,4,1,1,0,121,5
1782,290,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,61,56
1783,290,2,0,5,1,1,0,0,1,0,0,2,0,2,1,2,0,73,43
1784,290,3,0,6,2,0,0,0,1,0,0,0,0,2,1,1,0,42,59
1785,290,4,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,87,0
1786,290,5,0,0,2,0,0,0,1,0,0,4,0,2,0,0,0,133,0
1787,290,6,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,89,5
1788,290,7,0,2,0,0,0,0,0,1,0,3,0,2,0,0,0,86,1
1789,290,8,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,98,0
1790,290,9,0,1,0,0,0,0,2,0,0,3,0,1,0,1,0,95,0
1791,291,1,0,0,0,0,0,0,3,1,0,0,0,3,1,0,0,133,1
1792,291,2,0,2,0,0,0,0,3,0,0,1,0,0,0,0,0,133,0
1793,291,3,0,3,0,0,0,0,2,2,0,1,0,4,1,1,0,130,0
1794,291,4,6,3,2,0,0,0,1,2,0,0,0,2,0,2,0,128,0
1795,291,5,0,1,0,0,0,0,0,0,0,2,0,2,0,1,0,124,0
1796,291,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0
1797,291,7,0,5,1,0,1,0,5,0,0,6,0,1,1,2,0,116,0
1798,291,8,0,8,2,0,0,0,1,3,1,1,0,5,0,1,0,134,0
1799,291,9,0,4,0,0,0,0,3,0,0,3,0,3,1,1,0,124,0
1800,292,1,0,1,0,0,0,0,4,2,0,10,0,1,0,0,0,116,2
1801,292,2,1,3,2,0,0,0,2,1,0,1,0,3,0,1,1,97,9
1802,292,3,0,5,0,0,0,0,1,0,0,1,0,4,1,1,0,97,1
1803,292,4,2,4,0,0,0,0,1,1,0,0,0,4,0,0,0,129,0
1804,292,5,1,5,1,0,0,0,3,1,0,8,0,4,1,2,0,149,0
1805,292,6,2,5,0,0,0,0,5,2,0,2,0,4,0,4,0,130,8
1806,292,7,0,2,0,0,0,0,2,2,0,0,0,5,0,1,0,174,0
1807,292,8,0,9,3,0,0,0,2,1,0,4,0,10,2,3,0,188,0
1808,292,9,0,5,3,0,0,0,5,2,0,5,0,3,0,3,0,177,0
1809,294,1,1,11,0,0,0,0,5,8,0,1,0,4,0,9,0,64,30
1810,294,2,0,4,0,3,0,0,6,0,0,1,0,1,0,2,0,25,50
1811,294,3,0,5,0,1,0,0,11,2,2,3,1,5,0,8,0,53,36
1812,294,4,0,3,0,0,0,0,1,3,1,0,0,0,0,0,0,67,13
1813,294,5,1,5,0,1,0,0,1,4,1,0,0,4,1,2,0,64,24
1814,294,6,0,11,1,0,0,0,2,1,0,0,0,3,0,2,0,94,17
1815,294,7,0,5,0,0,1,0,5,0,1,1,0,3,0,1,0,22,29
1816,294,8,0,2,1,0,0,0,4,1,1,3,0,4,0,0,0,66,32
1817,294,9,2,4,1,0,0,0,2,1,0,1,0,0,0,0,0,63,71
1818,295,1,0,3,0,0,0,0,4,3,0,2,0,2,0,2,1,71,14
1819,295,2,0,6,0,0,0,0,4,4,1,2,0,3,1,3,0,95,2
1820,295,3,0,5,0,0,0,0,6,1,0,1,0,4,2,3,0,87,16
1821,295,4,0,8,1,1,1,0,2,1,1,2,0,11,0,2,0,129,0
1822,295,5,0,3,1,0,0,0,4,1,0,0,0,6,0,3,0,88,28
1823,295,6,0,8,2,0,0,0,9,9,0,7,0,17,1,3,0,127,0
1824,295,7,0,0,0,0,0,0,2,1,0,0,0,2,0,0,0,119,1
1825,295,8,0,6,1,1,0,0,0,2,0,0,0,1,0,1,0,40,59
1826,295,9,1,9,4,0,0,0,1,0,0,3,0,3,0,8,1,85,49
1827,296,1,1,1,0,0,1,0,1,3,0,2,0,3,0,0,0,98,2
1828,296,2,0,1,0,0,0,0,2,1,0,0,0,1,0,1,0,58,39
1829,296,3,0,9,2,0,0,0,5,5,1,2,0,4,0,6,0,67,29
1830,296,4,0,3,2,0,0,0,5,8,0,3,0,9,1,1,0,67,25
1831,296,5,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,46,16
1832,296,6,1,9,1,0,0,0,6,5,0,1,0,9,0,4,0,106,6
1833,296,7,1,11,1,0,0,0,5,1,0,4,0,9,0,0,0,123,4
1834,296,8,1,12,0,0,0,0,8,3,1,5,0,10,1,3,0,131,0
1835,296,9,0,2,1,0,0,0,3,1,0,1,0,9,0,1,0,141,0
1836,297,1,0,6,1,0,0,0,5,4,0,2,0,3,1,3,1,166,0
1837,297,2,0,1,1,0,0,0,5,0,0,1,0,3,1,0,0,163,2
1838,297,3,0,4,0,0,0,0,1,0,0,1,0,3,0,2,0,181,0
1839,297,4,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,160,2
1840,297,5,0,7,0,1,0,0,3,2,1,2,0,3,0,0,0,143,3
1841,297,6,0,5,0,0,0,0,3,0,0,1,0,4,0,0,0,158,7
1842,297,7,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,15,0
1843,297,8,0,1,0,0,0,0,3,2,0,2,0,1,0,0,0,82,0
1844,297,9,0,4,2,0,1,0,3,1,0,3,0,2,0,0,0,180,0
1845,298,1,0,5,1,0,0,0,2,2,0,4,0,3,1,0,0,139,0
1846,298,2,0,6,0,0,0,0,2,1,0,1,0,2,0,0,0,61,3
1847,298,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,27,0
1848,298,4,0,5,1,0,0,0,3,0,0,1,0,3,1,3,0,197,0
1849,298,5,0,6,3,0,0,0,3,0,0,2,0,4,0,3,0,174,0
1850,298,6,0,0,0,0,0,0,1,3,0,0,0,3,0,1,0,125,29
1851,298,7,0,2,0,0,0,0,3,1,0,3,0,2,0,0,0,144,0
1852,298,8,1,6,0,0,0,0,7,0,0,2,0,3,0,3,0,158,16
1853,298,9,0,6,3,1,0,0,3,3,0,4,0,2,2,1,0,106,17
1917,306,1,1,6,0,3,0,0,2,2,0,0,0,2,0,3,0,52,61
1918,306,2,0,5,0,1,0,0,3,2,0,1,0,5,2,3,1,52,18
1919,306,3,2,4,0,0,0,0,8,1,0,2,0,4,1,11,0,64,3
1920,306,4,0,1,0,0,0,0,4,1,0,1,0,0,0,1,0,84,25
1921,306,5,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,58,23
1922,306,6,1,5,0,1,0,0,11,0,1,0,0,0,0,1,0,49,36
1923,306,7,0,5,0,0,0,0,1,1,0,4,0,1,0,0,1,88,24
1924,306,8,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,54,24
1925,306,9,0,4,0,0,0,0,0,0,0,0,0,2,0,3,0,98,15
1926,307,1,0,3,0,0,0,0,4,0,0,0,0,4,0,0,1,91,0
1927,307,2,0,1,1,0,0,0,4,0,0,1,0,1,0,0,0,92,2
1928,307,3,0,10,0,0,0,0,5,0,2,3,0,3,0,1,0,115,2
1929,307,4,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,113,0
1930,307,5,0,3,0,0,0,0,2,0,0,2,0,0,0,1,0,115,0
1931,307,6,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,123,5
1932,307,7,0,1,1,0,0,0,1,0,0,0,0,3,0,0,0,153,0
1933,307,8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,111,1
1934,307,9,0,4,2,0,0,0,0,0,0,0,0,9,0,0,0,134,3
1935,308,1,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,112,10
1936,308,2,0,2,1,1,0,0,0,0,0,0,0,1,0,1,0,112,0
1937,308,3,0,3,0,0,0,0,1,1,2,1,0,0,0,0,0,146,11
1938,308,4,0,4,0,0,2,0,1,2,0,0,0,3,1,1,1,116,0
1939,308,5,0,1,0,0,0,0,4,0,0,2,0,2,0,0,0,109,9
1940,308,6,1,1,0,0,0,0,2,1,0,0,0,2,1,0,0,88,16
1941,308,7,0,2,0,0,0,0,4,1,1,2,0,3,0,1,0,139,2
1942,308,8,0,2,1,0,0,0,4,0,0,0,0,0,0,1,0,50,57
1943,308,9,3,6,2,0,0,0,8,7,0,1,0,4,0,2,0,149,6
1944,309,1,0,4,1,0,0,0,3,2,0,2,0,2,0,4,0,182,1
1945,309,2,0,5,0,0,0,0,5,0,0,3,0,4,0,1,0,124,4
1946,309,3,1,5,1,0,0,0,5,6,0,4,0,3,1,1,0,129,1
1947,309,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,138,5
1948,309,5,9,5,1,0,0,0,10,4,0,1,0,6,0,1,0,106,3
1949,309,6,0,3,0,0,0,0,8,6,0,3,0,6,0,4,0,124,1
1950,309,7,0,2,0,0,0,0,1,0,0,0,0,3,0,0,0,146,2
1951,309,8,2,4,0,1,0,0,1,1,0,2,0,1,0,0,0,99,25
1952,309,9,0,6,0,0,0,0,6,2,0,1,0,2,1,0,0,85,5
1962,310,1,0,4,0,0,0,0,7,2,0,2,0,3,1,4,0,92,23
1963,310,2,0,3,0,0,0,0,2,1,0,2,0,2,0,0,0,59,46
1964,310,3,0,16,1,0,0,0,14,3,2,2,0,7,0,3,0,78,0
1965,310,4,0,11,1,1,0,0,9,2,0,1,0,7,2,13,0,75,7
1966,310,5,0,22,0,0,0,0,4,1,1,0,0,6,0,9,0,67,2
1967,310,6,1,6,0,0,0,0,4,2,0,1,0,5,3,4,0,92,0
1968,310,7,1,10,2,0,0,0,2,1,0,3,0,8,2,3,0,102,5
1969,310,8,0,3,0,0,0,0,4,1,0,5,0,3,0,3,0,109,15
1970,310,9,0,5,0,0,0,0,9,1,0,3,0,3,0,2,0,153,0
1971,311,1,0,6,0,0,0,0,9,2,0,1,0,8,0,4,0,116,0
1972,311,2,0,9,0,0,0,0,9,2,0,8,0,5,0,1,1,155,0
1973,311,3,0,3,0,0,0,0,4,1,0,2,0,1,0,1,0,170,0
1974,311,4,3,8,1,0,0,0,9,1,1,2,0,5,1,14,1,90,9
1975,311,5,1,1,0,0,0,0,3,1,0,2,0,0,0,1,0,167,3
1976,311,6,0,1,0,0,0,0,1,1,0,0,0,3,0,0,0,150,0
1977,311,7,1,17,1,0,0,0,5,1,0,0,0,7,0,6,0,83,21
1978,311,8,0,3,1,0,1,0,5,0,0,0,0,2,1,2,1,161,0
1979,311,9,0,1,1,0,0,0,1,0,0,1,0,2,0,1,0,164,0
1980,312,1,0,3,0,0,0,0,7,0,0,0,0,4,1,4,0,84,25
1981,312,2,0,3,0,0,1,0,5,0,0,2,0,3,0,0,0,138,0
1982,312,3,0,1,0,0,0,0,4,3,0,2,0,6,0,1,0,151,0
1983,312,4,0,7,0,0,0,0,5,0,0,0,0,7,0,3,0,48,59
1984,312,5,0,2,0,0,0,0,4,3,0,0,0,4,0,0,0,138,8
1985,312,6,0,0,0,0,0,0,5,1,0,1,0,8,0,1,0,200,0
1986,312,7,0,7,0,0,0,0,9,2,0,2,0,1,0,1,0,105,12
1987,312,8,0,2,0,0,0,0,7,2,0,6,0,2,0,0,0,140,0
1988,312,9,1,3,0,0,0,0,3,2,0,5,0,5,0,1,1,184,0
1989,313,1,0,3,0,0,0,0,5,1,0,0,0,2,0,0,0,90,17
1990,313,2,0,7,0,0,1,0,4,3,0,3,0,1,0,3,0,183,0
1991,313,3,0,10,0,0,0,0,6,0,0,4,0,8,0,4,1,197,0
1992,313,4,0,7,0,0,0,0,8,0,0,2,0,2,0,4,1,138,2
1993,313,5,0,6,0,0,0,0,4,0,0,3,0,9,0,3,0,164,1
1994,313,6,0,2,1,0,1,0,6,0,0,2,0,6,0,2,0,185,0
1995,313,7,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,224,0
1996,313,8,0,3,0,0,0,0,0,0,0,1,0,4,0,0,0,239,0
1997,313,9,0,1,0,0,0,0,1,3,0,1,0,3,0,0,0,219,0
1998,314,1,0,5,0,0,0,0,4,0,0,1,0,3,0,1,0,186,0
1999,314,2,0,2,0,0,0,0,4,0,0,1,0,3,0,0,1,243,0
2000,314,3,0,0,2,0,0,0,1,0,0,0,0,1,0,1,0,266,0
2001,314,4,0,0,1,0,0,0,1,0,0,3,0,1,0,1,0,159,0
2002,314,5,0,1,0,0,0,0,2,2,0,5,0,3,0,1,0,151,0
2003,314,6,0,4,0,0,0,0,1,0,0,1,0,1,0,0,0,196,0
2004,314,7,0,3,0,0,0,0,2,0,0,3,0,18,0,1,0,141,0
2005,314,8,0,2,1,0,0,0,4,0,0,2,0,1,0,2,0,166,0
2006,314,9,0,7,0,0,0,0,3,1,0,0,0,1,1,2,1,172,0
2007,315,1,0,5,0,0,0,0,6,0,0,2,0,5,0,2,0,171,0
2008,315,2,0,1,0,0,0,0,0,0,0,3,0,7,0,1,0,137,0
2009,315,3,0,4,0,0,0,0,2,1,0,1,0,1,0,2,0,153,0
2010,315,4,0,4,1,0,0,0,3,1,0,0,0,2,0,1,0,165,0
2011,315,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,140,0
2012,315,6,0,3,0,0,0,0,1,0,0,1,0,2,0,0,0,177,0
2013,315,7,0,0,0,0,0,0,1,1,1,0,0,4,1,0,1,117,0
2014,315,8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,113,0
2015,315,9,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,131,0
2061,323,1,0,5,0,0,0,0,3,5,0,2,0,10,0,2,0,94,11
2062,323,2,0,17,3,0,0,0,14,3,0,0,0,1,0,4,1,33,1
2063,323,3,0,19,2,0,0,0,18,1,2,3,0,1,0,2,0,13,1
2064,323,4,0,4,0,2,0,0,8,2,0,0,0,1,0,2,0,32,17
2065,323,5,0,15,0,3,0,0,14,2,2,2,0,1,1,0,0,12,1
2066,323,6,0,11,0,10,0,0,21,3,1,0,0,0,0,0,1,4,2
2067,323,7,0,5,0,0,0,0,3,2,0,0,0,1,1,1,0,62,38
2068,323,8,0,16,0,2,0,0,8,0,2,0,0,0,0,0,0,32,14
2069,323,9,0,18,0,3,0,0,8,3,0,0,0,0,0,0,0,14,6
2070,324,1,2,3,0,0,0,0,0,3,0,0,0,0,0,1,0,60,49
2071,324,2,0,3,1,2,1,0,3,1,0,0,0,3,0,0,0,73,13
2072,324,3,0,2,0,0,1,0,3,1,0,3,0,9,2,3,0,72,12
2073,324,4,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,122,6
2074,324,5,0,1,0,1,0,0,1,0,0,3,0,1,0,1,0,101,27
2075,324,6,0,3,0,0,0,0,4,1,0,1,0,2,0,3,0,56,45
2076,324,7,0,3,0,0,0,0,2,0,0,0,0,1,0,0,0,118,7
2077,324,8,0,2,0,1,0,0,2,0,0,1,0,1,1,2,0,82,32
2078,324,9,0,6,1,0,0,0,5,7,0,3,0,3,0,7,1,71,21
2079,325,1,0,0,0,0,0,0,1,0,1,1,0,3,0,0,0,130,8
2080,325,2,0,6,0,0,0,0,3,0,0,3,0,2,1,0,0,86,37
2081,325,3,0,2,0,0,0,0,5,0,0,1,0,15,0,0,0,71,25
2082,325,4,0,7,0,0,0,0,2,1,0,0,0,2,0,1,0,120,26
2083,325,5,0,2,0,3,0,0,5,0,0,1,0,0,0,0,0,96,50
2084,325,6,0,4,0,0,0,0,7,2,0,1,0,1,0,3,0,57,35
2085,325,7,0,4,0,0,0,0,1,0,0,1,0,0,0,1,0,134,9
2086,325,8,0,3,0,1,0,0,17,0,0,0,0,2,0,3,0,80,47
2087,325,9,1,4,0,0,0,0,11,0,0,3,0,3,1,3,0,100,21
2088,326,1,0,3,0,0,0,0,4,0,0,1,0,1,0,0,0,197,2
2089,326,2,0,3,0,0,0,0,0,0,0,2,0,1,0,3,0,113,25
2090,326,3,2,8,0,0,0,0,6,1,0,0,0,6,0,1,0,127,4
2091,326,4,0,4,0,0,0,0,1,1,0,1,0,5,0,0,0,136,29
2092,326,5,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,133,18
2093,326,6,0,5,0,0,0,0,4,0,0,4,0,4,0,0,0,151,8
2094,326,7,0,7,0,0,0,0,4,2,0,2,0,3,2,4,0,89,8
2095,326,8,0,0,0,0,0,0,2,0,0,3,0,4,0,0,0,115,10
2096,326,9,0,1,0,0,1,0,1,0,0,0,0,5,0,0,0,129,44
2097,327,1,4,5,0,0,0,0,7,2,0,2,0,0,0,1,0,107,8
2098,327,2,0,2,1,0,0,0,0,0,0,1,0,1,0,0,0,104,2
2099,327,3,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,129,49
2100,327,4,0,2,1,1,0,0,1,1,0,1,0,1,0,0,0,127,28
2101,327,5,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,106,7
2102,327,6,0,2,0,0,0,0,3,0,0,0,0,2,0,0,0,96,9
2103,327,7,0,10,0,0,0,0,11,0,1,4,0,2,0,2,0,127,1
2104,327,8,0,3,2,0,0,0,4,1,0,0,0,1,0,0,0,74,57
2105,327,9,0,2,0,0,0,0,3,0,0,3,0,1,1,0,0,101,0
2106,328,1,0,4,0,0,0,0,2,0,0,1,0,3,1,4,0,174,0
2107,328,2,0,1,0,0,0,0,5,0,0,1,0,0,0,0,0,89,45
2108,328,3,0,2,1,0,0,0,0,0,0,1,0,1,0,2,0,125,19
2109,328,4,0,1,0,0,0,0,0,0,0,3,0,4,0,0,0,137,0
2110,328,5,0,2,1,0,0,0,2,0,0,2,0,3,0,0,0,132,8
2111,328,6,0,7,1,0,0,0,10,2,0,4,0,6,0,2,2,134,1
2112,328,7,0,3,0,0,0,0,5,0,0,5,0,1,2,0,1,159,0
2113,328,8,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,160,0
2114,328,9,0,7,0,0,0,0,2,1,0,1,0,2,0,1,0,159,0
2115,329,1,0,3,0,0,0,0,4,0,0,2,0,1,0,0,0,167,1
2116,329,2,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,119,1
2117,329,3,0,5,0,0,0,0,3,0,0,2,0,3,0,0,0,141,0
2118,329,4,0,5,0,0,0,0,1,0,0,3,0,1,0,1,0,161,0
2119,329,5,0,1,0,0,0,0,3,0,0,3,0,1,0,0,0,172,0
2120,329,6,0,2,1,0,0,0,3,0,0,0,0,0,1,1,1,162,1
2121,329,7,0,4,0,0,0,0,3,0,0,5,0,2,0,2,0,153,0
2122,329,8,0,0,0,0,0,0,4,1,0,2,0,1,0,0,0,128,0
2123,329,9,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,151,0
2133,330,1,0,2,0,0,0,0,2,1,0,1,0,4,2,1,0,170,0
2134,330,2,0,8,1,0,0,0,7,1,0,10,0,11,0,2,1,143,0
2135,330,3,0,2,2,0,0,0,0,1,0,2,0,0,0,0,0,165,1
2136,330,4,0,6,0,0,0,0,0,0,0,2,0,3,3,0,0,206,0
2137,330,5,0,3,3,0,0,0,5,0,0,1,0,6,3,0,0,119,0
2138,330,6,0,3,1,0,0,0,0,0,0,1,0,2,0,0,0,130,0
2139,330,7,0,1,0,0,0,0,0,0,1,1,0,2,1,0,0,280,0
2140,330,8,0,1,0,0,0,0,7,1,0,9,0,3,0,0,0,160,0
2141,330,9,0,3,0,0,0,0,1,0,0,3,0,2,0,1,1,180,0
2142,331,1,0,3,0,0,0,0,2,0,0,3,0,3,0,0,0,205,0
2143,331,2,0,2,0,0,0,0,3,0,0,4,0,3,0,0,0,191,0
2144,331,3,0,4,0,0,0,0,1,1,0,2,0,1,0,0,0,166,0
2145,331,4,0,4,0,0,1,0,1,0,0,1,0,10,1,2,0,173,0
2146,331,5,0,6,1,0,0,0,5,4,0,2,0,6,0,4,0,171,0
2147,331,6,0,3,2,0,0,0,2,0,0,2,0,5,0,0,0,142,0
2148,331,7,0,5,2,0,0,0,1,0,0,5,0,2,0,0,0,186,0
2149,331,8,0,1,0,0,0,0,2,2,0,6,0,2,0,1,0,184,0
2150,331,9,0,5,1,1,0,0,4,2,0,5,0,3,0,0,0,169,0
2178,338,1,0,17,0,0,0,0,18,2,0,1,0,0,0,0,0,8,0
2179,338,2,0,16,1,4,0,0,19,7,4,1,0,0,0,0,0,9,1
2180,338,3,0,15,0,1,0,0,21,1,2,1,0,0,0,0,0,1,0
2181,338,4,0,14,0,8,0,0,31,2,0,1,0,0,0,0,0,4,2
2182,338,5,0,11,0,15,0,0,34,2,1,0,0,0,0,0,0,1,0
2183,338,6,0,23,0,0,0,0,10,2,1,0,0,0,0,0,1,2,0
2184,338,7,0,11,1,1,0,0,4,4,1,1,0,0,1,0,0,1,2
2185,338,8,0,20,1,4,1,0,2,1,1,0,0,1,0,0,2,0,0
2186,338,9,0,22,0,6,0,0,8,1,0,1,0,1,0,6,0,3,2
2187,339,1,0,4,1,2,0,0,8,1,1,0,0,3,1,0,0,53,27
2188,339,2,0,5,2,1,0,0,7,1,0,0,0,0,0,0,0,49,37
2189,339,3,2,11,1,3,0,0,9,8,2,2,0,2,0,5,0,79,23
2190,339,4,3,3,0,0,0,1,2,0,0,2,0,7,0,2,0,85,5
2191,339,5,0,1,0,1,0,0,3,1,0,1,0,3,0,0,0,71,6
2192,339,6,0,4,0,1,0,0,2,1,2,3,0,4,0,1,0,108,0
2193,339,7,0,2,0,0,0,0,4,0,0,0,0,1,0,1,0,105,25
2194,339,8,1,2,0,0,0,0,3,0,0,3,0,0,0,1,0,78,17
2195,339,9,7,5,0,0,0,0,4,3,0,3,0,6,0,3,0,78,0
2205,340,1,0,0,0,0,0,0,2,0,0,1,0,1,0,1,0,77,48
2206,340,2,0,10,0,0,0,0,7,0,0,2,0,3,0,2,0,150,0
2207,340,3,3,18,0,0,0,0,11,13,0,2,0,8,0,4,0,56,5
2208,340,4,0,3,0,0,0,0,4,1,0,1,0,3,0,1,0,94,14
2209,340,5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,108,12
2210,340,6,0,3,0,0,0,0,8,4,0,1,0,1,0,2,1,107,3
2211,340,7,0,4,0,0,0,0,1,0,0,3,0,2,0,1,0,144,0
2212,340,8,0,2,1,0,0,0,1,1,0,0,0,1,1,1,0,161,15
2213,340,9,0,0,0,0,0,0,2,0,0,0,0,4,0,2,0,186,3
2214,341,1,0,3,0,0,0,0,0,1,0,2,0,4,2,1,0,116,0
2215,341,2,0,2,0,0,0,0,4,0,0,3,0,6,0,2,0,114,0
2216,341,3,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,129,9
2217,341,4,0,5,0,0,0,0,1,0,0,5,0,5,1,1,0,159,0
