,Unnamed: 0,fov,spot_id,cell_ID
5799,5799,2.0,11.0,1136.0
5800,5800,2.0,11.0,1137.0
5801,5801,2.0,15.0,1138.0
5802,5802,2.0,3.0,1139.0
5803,5803,2.0,7.0,1140.0
5804,5804,2.0,3.0,1141.0
5805,5805,2.0,7.0,1142.0
5806,5806,2.0,19.0,1143.0
5807,5807,2.0,11.0,1144.0
5808,5808,2.0,7.0,1145.0
5809,5809,2.0,11.0,1146.0
5810,5810,2.0,15.0,1147.0
5811,5811,2.0,15.0,1148.0
5812,5812,2.0,19.0,1149.0
5813,5813,2.0,11.0,1150.0
5814,5814,2.0,11.0,1151.0
5815,5815,2.0,11.0,1152.0
5816,5816,2.0,3.0,1153.0
5817,5817,2.0,3.0,1154.0
5818,5818,2.0,7.0,1155.0
5819,5819,2.0,11.0,1156.0
5820,5820,2.0,11.0,1157.0
5821,5821,2.0,19.0,1158.0
5822,5822,2.0,19.0,1159.0
5823,5823,2.0,3.0,1160.0
5824,5824,2.0,7.0,1161.0
5825,5825,2.0,15.0,1162.0
5826,5826,2.0,19.0,1163.0
5827,5827,2.0,3.0,1164.0
5828,5828,2.0,3.0,1165.0
5829,5829,2.0,7.0,1166.0
5830,5830,2.0,15.0,1167.0
5831,5831,2.0,3.0,1168.0
5832,5832,2.0,3.0,1169.0
5833,5833,2.0,7.0,1170.0
5834,5834,2.0,15.0,1171.0
5835,5835,2.0,19.0,1172.0
5836,5836,2.0,15.0,1173.0
5837,5837,2.0,15.0,1174.0
5838,5838,2.0,11.0,1175.0
5839,5839,2.0,15.0,1176.0
5840,5840,2.0,19.0,1177.0
5841,5841,2.0,11.0,1178.0
5842,5842,2.0,3.0,1179.0
5843,5843,2.0,19.0,1180.0
5844,5844,2.0,7.0,1181.0
5845,5845,2.0,11.0,1182.0
5846,5846,2.0,15.0,1183.0
5847,5847,2.0,7.0,1184.0
5848,5848,2.0,11.0,1185.0
5849,5849,2.0,19.0,1186.0
5850,5850,2.0,3.0,1187.0
5851,5851,2.0,7.0,1188.0
5852,5852,2.0,7.0,1189.0
5853,5853,2.0,15.0,1190.0
5854,5854,2.0,19.0,1191.0
5855,5855,2.0,3.0,1192.0
5856,5856,2.0,7.0,1193.0
5857,5857,2.0,15.0,1194.0
5858,5858,2.0,15.0,1195.0
5859,5859,2.0,19.0,1196.0
5860,5860,2.0,7.0,1197.0
5861,5861,2.0,11.0,1198.0
5862,5862,2.0,11.0,1199.0
5863,5863,2.0,19.0,1200.0
5864,5864,2.0,3.0,1201.0
5865,5865,2.0,11.0,1202.0
5866,5866,2.0,3.0,1203.0
5867,5867,2.0,3.0,1204.0
5868,5868,2.0,7.0,1205.0
5869,5869,2.0,7.0,1206.0
5870,5870,2.0,11.0,1207.0
5871,5871,2.0,19.0,1208.0
5872,5872,2.0,19.0,1209.0
5873,5873,2.0,19.0,1210.0
5874,5874,2.0,7.0,1211.0
5875,5875,2.0,7.0,1212.0
5876,5876,2.0,11.0,1213.0
5877,5877,2.0,3.0,1214.0
5878,5878,2.0,19.0,1215.0
5879,5879,2.0,18.0,1216.0
5880,5880,2.0,10.0,1217.0
5881,5881,2.0,14.0,1218.0
5882,5882,2.0,2.0,1219.0
5883,5883,2.0,15.0,1220.0
5884,5884,2.0,3.0,1221.0
5885,5885,2.0,18.0,1222.0
5886,5886,2.0,6.0,1223.0
5887,5887,2.0,18.0,1224.0
5888,5888,2.0,10.0,1225.0
5889,5889,2.0,18.0,1226.0
5890,5890,2.0,10.0,1227.0
5891,5891,2.0,6.0,1228.0
5892,5892,2.0,14.0,1229.0
5893,5893,2.0,6.0,1230.0
5894,5894,2.0,6.0,1231.0
5895,5895,2.0,2.0,1232.0
5896,5896,2.0,2.0,1233.0
5897,5897,2.0,10.0,1234.0
5898,5898,2.0,18.0,1235.0
5899,5899,2.0,6.0,1236.0
5900,5900,2.0,14.0,1237.0
5901,5901,2.0,2.0,1238.0
5902,5902,2.0,6.0,1239.0
5903,5903,2.0,14.0,1240.0
5904,5904,2.0,2.0,1241.0
5905,5905,2.0,2.0,1242.0
5906,5906,2.0,6.0,1243.0
5907,5907,2.0,10.0,1244.0
5908,5908,2.0,10.0,1245.0
5909,5909,2.0,14.0,1246.0
5910,5910,2.0,14.0,1247.0
5911,5911,2.0,2.0,1248.0
5912,5912,2.0,10.0,1249.0
5913,5913,2.0,14.0,1250.0
5914,5914,2.0,10.0,1251.0
5915,5915,2.0,18.0,1252.0
5916,5916,2.0,6.0,1253.0
5917,5917,2.0,10.0,1254.0
5918,5918,2.0,6.0,1255.0
5919,5919,2.0,2.0,1256.0
5920,5920,2.0,10.0,1257.0
5921,5921,2.0,10.0,1258.0
5922,5922,2.0,14.0,1259.0
5923,5923,2.0,6.0,1260.0
5924,5924,2.0,10.0,1261.0
5925,5925,2.0,14.0,1262.0
5926,5926,2.0,2.0,1263.0
5927,5927,2.0,2.0,1264.0
5928,5928,2.0,10.0,1265.0
5929,5929,2.0,14.0,1266.0
5930,5930,2.0,10.0,1267.0
5931,5931,2.0,18.0,1268.0
5932,5932,2.0,2.0,1269.0
5933,5933,2.0,6.0,1270.0
5934,5934,2.0,14.0,1271.0
5935,5935,2.0,18.0,1272.0
5936,5936,2.0,14.0,1273.0
5937,5937,2.0,2.0,1274.0
5938,5938,2.0,10.0,1275.0
5939,5939,2.0,6.0,1276.0
5940,5940,2.0,6.0,1277.0
5941,5941,2.0,14.0,1278.0
5942,5942,2.0,18.0,1279.0
5943,5943,2.0,18.0,1280.0
5944,5944,2.0,2.0,1281.0
5945,5945,2.0,6.0,1282.0
5946,5946,2.0,10.0,1283.0
5947,5947,2.0,14.0,1284.0
5948,5948,2.0,2.0,1285.0
5949,5949,2.0,6.0,1286.0
5950,5950,2.0,10.0,1287.0
5951,5951,2.0,18.0,1288.0
5952,5952,2.0,18.0,1289.0
5953,5953,2.0,10.0,1290.0
5954,5954,2.0,6.0,1291.0
5955,5955,2.0,10.0,1292.0
5956,5956,2.0,2.0,1293.0
5957,5957,2.0,6.0,1294.0
5958,5958,2.0,14.0,1295.0
5959,5959,2.0,6.0,1296.0
5960,5960,2.0,14.0,1297.0
5961,5961,2.0,18.0,1298.0
5962,5962,2.0,6.0,1299.0
5963,5963,2.0,10.0,1300.0
5964,5964,2.0,14.0,1301.0
5965,5965,2.0,18.0,1302.0
5966,5966,2.0,2.0,1303.0
5967,5967,2.0,14.0,1304.0
5968,5968,2.0,18.0,1305.0
5969,5969,2.0,2.0,1306.0
5970,5970,2.0,14.0,1307.0
5971,5971,2.0,14.0,1308.0
5972,5972,2.0,18.0,1309.0
5973,5973,2.0,2.0,1310.0
5974,5974,2.0,10.0,1311.0
5975,5975,2.0,10.0,1312.0
5976,5976,2.0,14.0,1313.0
5977,5977,2.0,18.0,1314.0
5978,5978,2.0,2.0,1315.0
5979,5979,2.0,10.0,1316.0
5980,5980,2.0,14.0,1317.0
5981,5981,2.0,18.0,1318.0
5982,5982,2.0,18.0,1319.0
5983,5983,2.0,18.0,1320.0
5984,5984,2.0,2.0,1321.0
5985,5985,2.0,10.0,1322.0
5986,5986,2.0,14.0,1323.0
5987,5987,2.0,6.0,1324.0
5988,5988,2.0,2.0,1325.0
5989,5989,2.0,6.0,1326.0
5990,5990,2.0,14.0,1327.0
5991,5991,2.0,10.0,1328.0
5992,5992,2.0,10.0,1329.0
5993,5993,2.0,10.0,1330.0
5994,5994,2.0,10.0,1331.0
5995,5995,2.0,18.0,1332.0
5996,5996,2.0,10.0,1333.0
5997,5997,2.0,10.0,1334.0
5998,5998,2.0,14.0,1335.0
5999,5999,2.0,18.0,1336.0
6000,6000,2.0,18.0,1337.0
6001,6001,2.0,18.0,1338.0
6002,6002,2.0,18.0,1339.0
6003,6003,2.0,6.0,1340.0
6004,6004,2.0,2.0,1341.0
6005,6005,2.0,14.0,1342.0
6006,6006,2.0,18.0,1343.0
6007,6007,2.0,2.0,1344.0
6008,6008,2.0,18.0,1345.0
6009,6009,2.0,14.0,1346.0
6010,6010,2.0,2.0,1347.0
6011,6011,2.0,10.0,1348.0
6012,6012,2.0,6.0,1349.0
6013,6013,2.0,10.0,1350.0
6014,6014,2.0,14.0,1351.0
6015,6015,2.0,18.0,1352.0
6016,6016,2.0,6.0,1353.0
6017,6017,2.0,14.0,1354.0
6018,6018,2.0,2.0,1355.0
6019,6019,2.0,6.0,1356.0
6020,6020,2.0,6.0,1357.0
6021,6021,2.0,10.0,1358.0
6022,6022,2.0,18.0,1359.0
6023,6023,2.0,2.0,1360.0
6024,6024,2.0,2.0,1361.0
6025,6025,2.0,6.0,1362.0
6026,6026,2.0,10.0,1363.0
6027,6027,2.0,18.0,1364.0
6028,6028,2.0,6.0,1365.0
6029,6029,2.0,18.0,1366.0
6030,6030,2.0,18.0,1367.0
6031,6031,2.0,10.0,1368.0
6032,6032,2.0,10.0,1369.0
6033,6033,2.0,14.0,1370.0
6034,6034,2.0,18.0,1371.0
6035,6035,2.0,10.0,1372.0
6036,6036,2.0,10.0,1373.0
6037,6037,2.0,18.0,1374.0
6038,6038,2.0,18.0,1375.0
6039,6039,2.0,6.0,1376.0
6040,6040,2.0,10.0,1377.0
6041,6041,2.0,2.0,1378.0
6042,6042,2.0,6.0,1379.0
6043,6043,2.0,6.0,1380.0
6044,6044,2.0,14.0,1381.0
6045,6045,2.0,14.0,1382.0
6046,6046,2.0,2.0,1383.0
6047,6047,2.0,6.0,1384.0
6048,6048,2.0,10.0,1385.0
6049,6049,2.0,18.0,1386.0
6050,6050,2.0,10.0,1387.0
6051,6051,2.0,6.0,1388.0
6052,6052,2.0,14.0,1389.0
6053,6053,2.0,18.0,1390.0
6054,6054,2.0,14.0,1391.0
6055,6055,2.0,2.0,1392.0
6056,6056,2.0,2.0,1393.0
6057,6057,2.0,14.0,1394.0
6058,6058,2.0,18.0,1395.0
6059,6059,2.0,18.0,1396.0
6060,6060,2.0,2.0,1397.0
6061,6061,2.0,6.0,1398.0
6062,6062,2.0,14.0,1399.0
6063,6063,2.0,14.0,1400.0
6064,6064,2.0,2.0,1401.0
6065,6065,2.0,2.0,1402.0
6066,6066,2.0,6.0,1403.0
6067,6067,2.0,6.0,1404.0
6068,6068,2.0,6.0,1405.0
6069,6069,2.0,18.0,1406.0
6070,6070,2.0,10.0,1407.0
6071,6071,2.0,2.0,1408.0
6072,6072,2.0,6.0,1409.0
6073,6073,2.0,10.0,1410.0
6074,6074,2.0,18.0,1411.0
6075,6075,2.0,2.0,1412.0
6076,6076,2.0,10.0,1413.0
6077,6077,2.0,10.0,1414.0
6078,6078,2.0,10.0,1415.0
6079,6079,2.0,6.0,1416.0
6080,6080,2.0,14.0,1417.0
6081,6081,2.0,2.0,1418.0
6082,6082,2.0,14.0,1419.0
6083,6083,2.0,14.0,1420.0
6084,6084,2.0,6.0,1421.0
6085,6085,2.0,2.0,1422.0
6086,6086,2.0,2.0,1423.0
6087,6087,2.0,6.0,1424.0
6088,6088,2.0,6.0,1425.0
6089,6089,2.0,10.0,1426.0
6090,6090,2.0,14.0,1427.0
6091,6091,2.0,14.0,1428.0
6092,6092,2.0,14.0,1429.0
6093,6093,2.0,2.0,1430.0
6094,6094,2.0,14.0,1431.0
6095,6095,2.0,6.0,1432.0
6096,6096,2.0,18.0,1433.0
6097,6097,2.0,2.0,1434.0
6098,6098,2.0,10.0,1435.0
6099,6099,2.0,10.0,1436.0
6100,6100,2.0,18.0,1437.0
6101,6101,2.0,18.0,1438.0
6102,6102,2.0,18.0,1439.0
6103,6103,2.0,14.0,1440.0
6104,6104,2.0,10.0,1441.0
6105,6105,2.0,2.0,1442.0
6106,6106,2.0,14.0,1443.0
6107,6107,2.0,18.0,1444.0
6108,6108,2.0,18.0,1445.0
6109,6109,2.0,2.0,1446.0
6110,6110,2.0,2.0,1447.0
6111,6111,2.0,6.0,1448.0
6112,6112,2.0,6.0,1449.0
6113,6113,2.0,10.0,1450.0
6114,6114,2.0,18.0,1451.0
6115,6115,2.0,6.0,1452.0
6116,6116,2.0,6.0,1453.0
6117,6117,2.0,10.0,1454.0
6118,6118,2.0,10.0,1455.0
6119,6119,2.0,14.0,1456.0
6120,6120,2.0,6.0,1457.0
6121,6121,2.0,10.0,1458.0
6122,6122,2.0,14.0,1459.0
6123,6123,2.0,18.0,1460.0
6124,6124,2.0,6.0,1461.0
6125,6125,2.0,18.0,1462.0
6126,6126,2.0,2.0,1463.0
6127,6127,2.0,6.0,1464.0
6128,6128,2.0,6.0,1465.0
6129,6129,2.0,10.0,1466.0
6130,6130,2.0,2.0,1467.0
6131,6131,2.0,10.0,1468.0
6132,6132,2.0,18.0,1469.0
6133,6133,2.0,2.0,1470.0
6134,6134,2.0,2.0,1471.0
6135,6135,2.0,6.0,1472.0
6136,6136,2.0,18.0,1473.0
6137,6137,2.0,6.0,1474.0
6138,6138,2.0,18.0,1475.0
6139,6139,2.0,6.0,1476.0
6140,6140,2.0,6.0,1477.0
6141,6141,2.0,10.0,1478.0
6142,6142,2.0,18.0,1479.0
6143,6143,2.0,6.0,1480.0
6144,6144,2.0,6.0,1481.0
6145,6145,2.0,10.0,1482.0
6146,6146,2.0,18.0,1483.0
6147,6147,2.0,6.0,1484.0
6148,6148,2.0,18.0,1485.0
6149,6149,2.0,2.0,1486.0
6150,6150,2.0,10.0,1487.0
6151,6151,2.0,10.0,1488.0
6152,6152,2.0,14.0,1489.0
6153,6153,2.0,14.0,1490.0
6154,6154,2.0,2.0,1491.0
6155,6155,2.0,6.0,1492.0
6156,6156,2.0,2.0,1493.0
6157,6157,2.0,6.0,1494.0
6158,6158,2.0,10.0,1495.0
6159,6159,2.0,2.0,1496.0
6160,6160,2.0,6.0,1497.0
6161,6161,2.0,6.0,1498.0
6162,6162,2.0,14.0,1499.0
6163,6163,2.0,14.0,1500.0
6164,6164,2.0,2.0,1501.0
6165,6165,2.0,10.0,1502.0
6166,6166,2.0,10.0,1503.0
6167,6167,2.0,14.0,1504.0
6168,6168,2.0,18.0,1505.0
6169,6169,2.0,2.0,1506.0
6170,6170,2.0,2.0,1507.0
6171,6171,2.0,18.0,1508.0
6172,6172,2.0,2.0,1509.0
6173,6173,2.0,6.0,1510.0
6174,6174,2.0,2.0,1511.0
6175,6175,2.0,6.0,1512.0
6176,6176,2.0,6.0,1513.0
6177,6177,2.0,6.0,1514.0
6178,6178,2.0,10.0,1515.0
6179,6179,2.0,14.0,1516.0
6180,6180,2.0,14.0,1517.0
6181,6181,2.0,6.0,1518.0
6182,6182,2.0,10.0,1519.0
6183,6183,2.0,2.0,1520.0
6184,6184,2.0,14.0,1521.0
6185,6185,2.0,18.0,1522.0
6186,6186,2.0,6.0,1523.0
6187,6187,2.0,10.0,1524.0
6188,6188,2.0,10.0,1525.0
6189,6189,2.0,10.0,1526.0
6190,6190,2.0,2.0,1527.0
6191,6191,2.0,10.0,1528.0
6192,6192,2.0,10.0,1529.0
6193,6193,2.0,6.0,1530.0
6194,6194,2.0,6.0,1531.0
6195,6195,2.0,6.0,1532.0
6196,6196,2.0,14.0,1533.0
6197,6197,2.0,2.0,1534.0
6198,6198,2.0,6.0,1535.0
6199,6199,2.0,14.0,1536.0
6200,6200,2.0,2.0,1537.0
6201,6201,2.0,6.0,1538.0
6202,6202,2.0,10.0,1539.0
6203,6203,2.0,10.0,1540.0
6204,6204,2.0,10.0,1541.0
6205,6205,2.0,14.0,1542.0
6206,6206,2.0,10.0,1543.0
6207,6207,2.0,14.0,1544.0
6208,6208,2.0,2.0,1545.0
6209,6209,2.0,2.0,1546.0
6210,6210,2.0,2.0,1547.0
6211,6211,2.0,6.0,1548.0
6212,6212,2.0,6.0,1549.0
6213,6213,2.0,10.0,1550.0
6214,6214,2.0,14.0,1551.0
6215,6215,2.0,10.0,1552.0
6216,6216,2.0,14.0,1553.0
6217,6217,2.0,2.0,1554.0
6218,6218,2.0,6.0,1555.0
6219,6219,2.0,10.0,1556.0
6220,6220,2.0,14.0,1557.0
6221,6221,2.0,18.0,1558.0
6222,6222,2.0,18.0,1559.0
6223,6223,2.0,2.0,1560.0
6224,6224,2.0,10.0,1561.0
6225,6225,2.0,14.0,1562.0
6226,6226,2.0,2.0,1563.0
6227,6227,2.0,2.0,1564.0
6228,6228,2.0,6.0,1565.0
6229,6229,2.0,6.0,1566.0
6230,6230,2.0,6.0,1567.0
6231,6231,2.0,6.0,1568.0
6232,6232,2.0,2.0,1569.0
6233,6233,2.0,18.0,1570.0
6234,6234,2.0,10.0,1571.0
6235,6235,2.0,2.0,1572.0
6236,6236,2.0,2.0,1573.0
6237,6237,2.0,14.0,1574.0
6238,6238,2.0,18.0,1575.0
6239,6239,2.0,2.0,1576.0
6240,6240,2.0,2.0,1577.0
6241,6241,2.0,2.0,1578.0
6242,6242,2.0,10.0,1579.0
6243,6243,2.0,6.0,1580.0
6244,6244,2.0,10.0,1581.0
6245,6245,2.0,2.0,1582.0
6246,6246,2.0,2.0,1583.0
6247,6247,2.0,6.0,1584.0
6248,6248,2.0,14.0,1585.0
6249,6249,2.0,6.0,1586.0
6250,6250,2.0,14.0,1587.0
6251,6251,2.0,14.0,1588.0
6252,6252,2.0,10.0,1589.0
6253,6253,2.0,2.0,1590.0
6254,6254,2.0,14.0,1591.0
6255,6255,2.0,2.0,1592.0
6256,6256,2.0,2.0,1593.0
6257,6257,2.0,6.0,1594.0
6258,6258,2.0,14.0,1595.0
6259,6259,2.0,2.0,1596.0
6260,6260,2.0,14.0,1597.0
6261,6261,2.0,2.0,1598.0
6262,6262,2.0,2.0,1599.0
6263,6263,2.0,2.0,1600.0
6264,6264,2.0,6.0,1601.0
6265,6265,2.0,10.0,1602.0
6266,6266,2.0,10.0,1603.0
6267,6267,2.0,10.0,1604.0
6268,6268,2.0,10.0,1605.0
6269,6269,2.0,14.0,1606.0
6270,6270,2.0,14.0,1607.0
6271,6271,2.0,14.0,1608.0
6272,6272,2.0,14.0,1609.0
6273,6273,2.0,18.0,1610.0
6274,6274,2.0,6.0,1611.0
6275,6275,2.0,6.0,1612.0
6276,6276,2.0,6.0,1613.0
6277,6277,2.0,6.0,1614.0
6278,6278,2.0,14.0,1615.0
6279,6279,2.0,6.0,1616.0
6280,6280,2.0,6.0,1617.0
6281,6281,2.0,6.0,1618.0
6282,6282,2.0,6.0,1619.0
6283,6283,2.0,14.0,1620.0
6284,6284,2.0,10.0,1621.0
6285,6285,2.0,10.0,1622.0
6286,6286,2.0,18.0,1623.0
6287,6287,2.0,2.0,1624.0
6288,6288,2.0,10.0,1625.0
6289,6289,2.0,6.0,1626.0
6290,6290,2.0,2.0,1627.0
6291,6291,2.0,18.0,1628.0
6292,6292,2.0,2.0,1629.0
6293,6293,2.0,10.0,1630.0
6294,6294,2.0,2.0,1631.0
6295,6295,2.0,2.0,1632.0
6296,6296,2.0,6.0,1633.0
6297,6297,2.0,10.0,1634.0
6298,6298,2.0,14.0,1635.0
6299,6299,2.0,14.0,1636.0
6300,6300,2.0,10.0,1637.0
6301,6301,2.0,18.0,1638.0
6302,6302,2.0,2.0,1639.0
6303,6303,2.0,10.0,1640.0
6304,6304,2.0,10.0,1641.0
6305,6305,2.0,10.0,1642.0
6306,6306,2.0,2.0,1643.0
6307,6307,2.0,10.0,1644.0
6308,6308,2.0,14.0,1645.0
6309,6309,2.0,18.0,1646.0
6310,6310,2.0,18.0,1647.0
6311,6311,2.0,6.0,1648.0
6312,6312,2.0,2.0,1649.0
6313,6313,2.0,6.0,1650.0
6314,6314,2.0,2.0,1651.0
6315,6315,2.0,2.0,1652.0
6316,6316,2.0,6.0,1653.0
6317,6317,2.0,6.0,1654.0
6318,6318,2.0,14.0,1655.0
6319,6319,2.0,6.0,1656.0
6320,6320,2.0,2.0,1657.0
6321,6321,2.0,2.0,1658.0
6322,6322,2.0,18.0,1659.0
6323,6323,2.0,10.0,1660.0
6324,6324,2.0,14.0,1661.0
6325,6325,2.0,14.0,1662.0
6326,6326,2.0,18.0,1663.0
6327,6327,2.0,2.0,1664.0
6328,6328,2.0,10.0,1665.0
6329,6329,2.0,2.0,1666.0
6330,6330,2.0,18.0,1667.0
6331,6331,2.0,2.0,1668.0
6332,6332,2.0,6.0,1669.0
6333,6333,2.0,18.0,1670.0
6334,6334,2.0,14.0,1671.0
6335,6335,2.0,6.0,1672.0
6336,6336,2.0,10.0,1673.0
6337,6337,2.0,10.0,1674.0
6338,6338,2.0,14.0,1675.0
6339,6339,2.0,2.0,1676.0
6340,6340,2.0,10.0,1677.0
6341,6341,2.0,6.0,1678.0
6342,6342,2.0,6.0,1679.0
6343,6343,2.0,6.0,1680.0
6344,6344,2.0,14.0,1681.0
6345,6345,2.0,14.0,1682.0
6346,6346,2.0,2.0,1683.0
6347,6347,2.0,6.0,1684.0
6348,6348,2.0,14.0,1685.0
6349,6349,2.0,6.0,1686.0
6350,6350,2.0,2.0,1687.0
6351,6351,2.0,10.0,1688.0
6352,6352,2.0,10.0,1689.0
6353,6353,2.0,18.0,1690.0
6354,6354,2.0,6.0,1691.0
6355,6355,2.0,10.0,1692.0
6356,6356,2.0,2.0,1693.0
6357,6357,2.0,2.0,1694.0
6358,6358,2.0,6.0,1695.0
6359,6359,2.0,6.0,1696.0
6360,6360,2.0,2.0,1697.0
6361,6361,2.0,6.0,1698.0
6362,6362,2.0,14.0,1699.0
6363,6363,2.0,18.0,1700.0
6364,6364,2.0,18.0,1701.0
6365,6365,2.0,18.0,1702.0
6366,6366,2.0,14.0,1703.0
6367,6367,2.0,6.0,1704.0
6368,6368,2.0,10.0,1705.0
6369,6369,2.0,2.0,1706.0
6370,6370,2.0,2.0,1707.0
6371,6371,2.0,6.0,1708.0
6372,6372,2.0,18.0,1709.0
6373,6373,2.0,2.0,1710.0
6374,6374,2.0,2.0,1711.0
6375,6375,2.0,2.0,1712.0
6376,6376,2.0,18.0,1713.0
6377,6377,2.0,6.0,1714.0
6378,6378,2.0,14.0,1715.0
6379,6379,2.0,10.0,1716.0
6380,6380,2.0,10.0,1717.0
6381,6381,2.0,14.0,1718.0
6382,6382,2.0,2.0,1719.0
6383,6383,2.0,2.0,1720.0
6384,6384,2.0,2.0,1721.0
6385,6385,2.0,6.0,1722.0
6386,6386,2.0,6.0,1723.0
6387,6387,2.0,10.0,1724.0
6388,6388,2.0,6.0,1725.0
6389,6389,2.0,2.0,1726.0
6390,6390,2.0,6.0,1727.0
6391,6391,2.0,10.0,1728.0
6392,6392,2.0,10.0,1729.0
6393,6393,2.0,10.0,1730.0
6394,6394,2.0,6.0,1731.0
6395,6395,2.0,10.0,1732.0
6396,6396,2.0,10.0,1733.0
6397,6397,2.0,2.0,1734.0
6398,6398,2.0,10.0,1735.0
6399,6399,2.0,18.0,1736.0
6400,6400,2.0,18.0,1737.0
6401,6401,2.0,2.0,1738.0
6402,6402,2.0,6.0,1739.0
6403,6403,2.0,10.0,1740.0
6404,6404,2.0,14.0,1741.0
6405,6405,2.0,14.0,1742.0
6406,6406,2.0,10.0,1743.0
6407,6407,2.0,6.0,1744.0
6408,6408,2.0,6.0,1745.0
6409,6409,2.0,6.0,1746.0
6410,6410,2.0,10.0,1747.0
6411,6411,2.0,10.0,1748.0
6412,6412,2.0,6.0,1749.0
6413,6413,2.0,6.0,1750.0
6414,6414,2.0,2.0,1751.0
6415,6415,2.0,2.0,1752.0
6416,6416,2.0,2.0,1753.0
6417,6417,2.0,2.0,1754.0
6418,6418,2.0,18.0,1755.0
6419,6419,2.0,2.0,1756.0
6420,6420,2.0,6.0,1757.0
6421,6421,2.0,2.0,1758.0
6422,6422,2.0,10.0,1759.0
6423,6423,2.0,10.0,1760.0
6424,6424,2.0,10.0,1761.0
6425,6425,2.0,14.0,1762.0
6426,6426,2.0,10.0,1763.0
6427,6427,2.0,2.0,1764.0
6428,6428,2.0,10.0,1765.0
6429,6429,2.0,2.0,1766.0
6430,6430,2.0,18.0,1767.0
6431,6431,2.0,2.0,1768.0
6432,6432,2.0,6.0,1769.0
6433,6433,2.0,14.0,1770.0
6434,6434,2.0,14.0,1771.0
6435,6435,2.0,14.0,1772.0
6436,6436,2.0,14.0,1773.0
6437,6437,2.0,2.0,1774.0
6438,6438,2.0,18.0,1775.0
6439,6439,2.0,2.0,1776.0
6440,6440,2.0,2.0,1777.0
6441,6441,2.0,6.0,1778.0
6442,6442,2.0,14.0,1779.0
6443,6443,2.0,2.0,1780.0
6444,6444,2.0,2.0,1781.0
6445,6445,2.0,6.0,1782.0
6446,6446,2.0,6.0,1783.0
6447,6447,2.0,14.0,1784.0
6448,6448,2.0,2.0,1785.0
6449,6449,2.0,14.0,1786.0
6450,6450,2.0,6.0,1787.0
6451,6451,2.0,10.0,1788.0
6452,6452,2.0,14.0,1789.0
6453,6453,2.0,2.0,1790.0
6454,6454,2.0,6.0,1791.0
6455,6455,2.0,10.0,1792.0
6456,6456,2.0,10.0,1793.0
6457,6457,2.0,10.0,1794.0
6458,6458,2.0,6.0,1795.0
6459,6459,2.0,10.0,1796.0
6460,6460,2.0,10.0,1797.0
6461,6461,2.0,18.0,1798.0
6462,6462,2.0,6.0,1799.0
6463,6463,2.0,2.0,1800.0
6464,6464,2.0,10.0,1801.0
6465,6465,2.0,6.0,1802.0
6466,6466,2.0,10.0,1803.0
6467,6467,2.0,18.0,1804.0
6468,6468,2.0,2.0,1805.0
6469,6469,2.0,10.0,1806.0
6470,6470,2.0,2.0,1807.0
6471,6471,2.0,2.0,1808.0
6472,6472,2.0,10.0,1809.0
6473,6473,2.0,10.0,1810.0
6474,6474,2.0,14.0,1811.0
6475,6475,2.0,18.0,1812.0
6476,6476,2.0,2.0,1813.0
6477,6477,2.0,10.0,1814.0
6478,6478,2.0,2.0,1815.0
6479,6479,2.0,10.0,1816.0
6480,6480,2.0,10.0,1817.0
6481,6481,2.0,14.0,1818.0
6482,6482,2.0,2.0,1819.0
6483,6483,2.0,2.0,1820.0
6484,6484,2.0,14.0,1821.0
6485,6485,2.0,18.0,1822.0
6486,6486,2.0,18.0,1823.0
6487,6487,2.0,2.0,1824.0
6488,6488,2.0,10.0,1825.0
6489,6489,2.0,2.0,1826.0
6490,6490,2.0,2.0,1827.0
6491,6491,2.0,2.0,1828.0
6492,6492,2.0,6.0,1829.0
6493,6493,2.0,6.0,1830.0
6494,6494,2.0,14.0,1831.0
6495,6495,2.0,2.0,1832.0
6496,6496,2.0,6.0,1833.0
6497,6497,2.0,6.0,1834.0
6498,6498,2.0,10.0,1835.0
6499,6499,2.0,10.0,1836.0
6500,6500,2.0,14.0,1837.0
6501,6501,2.0,6.0,1838.0
6502,6502,2.0,6.0,1839.0
6503,6503,2.0,10.0,1840.0
6504,6504,2.0,10.0,1841.0
6505,6505,2.0,2.0,1842.0
6506,6506,2.0,10.0,1843.0
6507,6507,2.0,10.0,1844.0
6508,6508,2.0,2.0,1845.0
6509,6509,2.0,10.0,1846.0
6510,6510,2.0,10.0,1847.0
6511,6511,2.0,18.0,1848.0
6512,6512,2.0,2.0,1849.0
6513,6513,2.0,2.0,1850.0
6514,6514,2.0,2.0,1851.0
6515,6515,2.0,6.0,1852.0
6516,6516,2.0,14.0,1853.0
6517,6517,2.0,6.0,1854.0
6518,6518,2.0,2.0,1855.0
6519,6519,2.0,10.0,1856.0
6520,6520,2.0,14.0,1857.0
6521,6521,2.0,14.0,1858.0
6522,6522,2.0,10.0,1859.0
6523,6523,2.0,2.0,1860.0
6524,6524,2.0,6.0,1861.0
6525,6525,2.0,14.0,1862.0
6526,6526,2.0,14.0,1863.0
6527,6527,2.0,14.0,1864.0
6528,6528,2.0,2.0,1865.0
6529,6529,2.0,2.0,1866.0
6530,6530,2.0,10.0,1867.0
6531,6531,2.0,10.0,1868.0
6532,6532,2.0,10.0,1869.0
6533,6533,2.0,14.0,1870.0
