,fov,spot_id,Antibody.secreting.B.cells,CD3+.alpha.beta.T.cells,Central.venous.LSECs,Cholangiocytes,Erthyroid.cells,Hep.1,Hep.3,Hep.4,Hep.5,Hep.6,Inflammatory.macrophages,Mature.B.cells,NK.like.cells,Non.inflammatory.macrophages,NotDet,Periportal.LSECs,Portal.endothelial.cells,Stellate.cells,gamma.delta.T.cells.1
309,131,4,0,3,3,0,0,5,7,58,37,1,4,3,3,2,0,0,0,6,4
310,131,5,0,6,5,0,2,3,5,57,51,5,1,1,0,7,0,0,0,2,1
311,131,6,0,8,0,0,0,15,15,40,34,8,3,1,0,3,0,0,0,6,5
312,131,7,1,6,5,0,0,4,11,41,46,6,5,1,0,6,0,0,0,4,2
313,131,8,0,3,5,0,2,4,6,52,49,3,2,0,2,6,0,0,0,4,1
314,131,9,0,6,3,0,2,4,6,58,68,6,2,3,1,7,0,0,0,8,3
315,132,1,1,4,0,0,0,1,9,51,39,3,2,0,4,8,0,0,0,4,1
316,132,2,0,4,1,16,0,1,12,60,38,2,0,0,0,6,0,7,1,6,0
317,132,3,0,5,0,2,0,3,7,64,55,8,2,2,1,7,0,1,0,8,0
318,132,4,0,3,0,19,1,1,18,54,39,1,6,0,2,3,0,6,0,21,0
319,132,5,1,6,1,6,2,0,19,45,50,6,8,0,1,2,0,3,0,18,0
320,132,6,0,5,2,0,0,10,10,54,47,8,2,1,1,6,0,0,0,3,2
321,132,7,3,15,2,2,0,0,23,21,13,1,11,0,0,1,0,47,0,23,0
322,132,8,1,10,1,6,0,0,3,3,1,0,2,4,0,1,0,79,1,22,0
323,132,9,3,7,2,5,0,0,8,40,41,1,5,3,0,2,0,13,1,21,4
324,133,1,0,6,2,10,0,0,14,49,38,2,7,1,1,1,0,11,1,16,0
325,133,2,8,15,1,7,0,0,9,35,28,2,10,4,1,3,0,18,0,22,1
326,133,3,8,13,0,4,0,1,12,39,40,1,1,1,2,1,0,21,0,36,0
327,133,4,0,3,2,0,1,1,3,41,54,8,1,0,1,10,0,0,0,7,0
328,133,5,0,6,3,0,1,4,10,39,57,10,3,1,3,8,0,0,0,3,0
329,133,6,0,5,2,0,1,0,5,47,61,0,10,0,0,11,0,0,0,9,1
330,133,7,0,2,2,0,4,4,7,49,52,5,3,2,3,0,0,0,0,1,2
331,133,8,0,4,4,0,1,3,4,39,76,8,1,0,2,10,0,0,1,3,4
332,133,9,0,6,1,0,0,2,13,57,61,6,5,0,2,7,0,0,0,2,0
333,134,1,0,10,6,0,0,5,11,47,39,2,3,1,2,5,0,0,0,5,4
334,134,2,0,4,2,0,0,2,9,56,54,3,5,2,0,5,0,0,0,5,3
335,134,3,0,4,0,14,0,0,8,69,45,5,5,3,0,4,0,5,1,13,1
336,134,4,0,4,5,0,0,5,8,53,41,7,2,1,1,8,0,0,0,6,2
337,134,5,0,8,0,1,1,0,7,50,67,0,2,0,2,6,0,0,0,2,3
338,134,6,0,6,4,0,0,7,12,56,55,7,0,1,0,4,0,0,0,2,3
339,134,7,0,4,5,0,0,0,7,56,54,2,1,0,1,4,0,0,1,9,1
340,134,8,0,7,0,3,1,1,8,62,46,1,5,2,1,4,0,1,1,6,1
341,134,9,0,11,6,0,0,16,12,46,31,5,8,2,1,2,0,0,0,5,2
342,135,1,0,6,2,5,0,1,11,55,41,7,2,1,1,2,0,4,0,10,0
343,135,2,0,2,0,0,1,1,3,60,55,1,2,2,0,4,0,0,0,4,1
344,135,3,0,3,4,0,1,6,13,59,35,6,4,0,0,5,0,0,0,1,1
345,135,4,0,5,0,0,0,1,4,63,37,1,4,0,0,4,0,0,0,2,2
346,135,5,0,6,1,0,0,0,5,57,60,0,0,0,1,6,0,0,0,9,2
347,135,6,0,4,0,0,1,1,6,77,56,7,4,1,3,4,0,1,0,6,1
348,135,7,0,5,1,9,0,0,7,82,38,1,6,0,3,2,0,4,0,14,1
349,135,8,0,1,1,0,1,6,2,79,43,0,1,1,3,4,0,0,0,4,2
350,135,9,0,4,1,0,0,1,4,79,51,2,3,2,0,8,0,0,0,6,1
351,136,1,0,4,2,0,1,1,8,90,21,0,1,0,0,3,0,0,0,5,2
352,136,2,0,1,2,0,0,9,8,71,6,2,2,0,0,5,0,0,0,4,0
353,136,3,0,3,2,0,0,4,12,62,23,3,1,0,0,4,0,0,0,3,2
354,136,4,2,1,1,0,1,0,6,31,9,1,2,1,0,0,0,6,0,7,1
355,136,5,1,6,0,1,1,29,5,23,4,0,2,3,0,1,0,1,0,10,0
356,136,6,0,2,1,0,0,9,2,59,33,5,1,2,0,3,0,0,0,5,2
357,136,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358,136,8,0,2,1,0,0,0,0,0,0,0,1,1,2,0,0,1,0,4,0
359,136,9,1,6,1,0,0,14,8,67,23,2,3,0,1,1,0,0,1,5,1
360,137,1,0,1,0,0,0,3,5,7,3,4,0,1,0,0,0,0,0,1,1
361,137,2,0,1,1,0,0,6,2,21,9,1,0,0,2,1,0,0,0,1,1
362,137,3,0,1,0,0,0,1,3,34,10,0,0,1,0,0,0,0,0,0,0
363,137,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
364,137,5,0,0,0,0,1,2,7,16,5,2,0,0,0,0,0,0,0,1,1
365,137,6,0,0,0,0,0,2,4,25,13,0,0,0,1,1,0,0,0,1,0
366,137,7,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,3,0,0
367,137,8,1,0,0,0,0,9,5,6,2,0,1,0,1,0,0,0,1,4,1
368,137,9,0,0,0,0,0,25,2,10,5,0,0,0,0,0,0,0,0,1,0
369,138,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,138,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
371,138,3,1,8,2,1,0,9,5,28,11,0,0,0,4,0,0,2,0,11,1
372,138,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373,138,5,1,5,1,0,0,0,0,2,0,0,1,3,2,0,0,2,3,1,0
374,138,6,0,3,0,0,0,10,12,63,25,2,2,0,1,3,0,0,0,4,2
375,138,7,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,6,1,8,0
376,138,8,1,2,0,0,1,7,5,32,7,2,0,1,1,0,0,1,0,6,0
377,138,9,0,1,1,0,0,3,10,82,38,1,0,1,1,3,0,0,0,5,2
378,139,1,2,4,1,0,1,23,7,24,13,0,2,0,1,0,0,3,0,8,0
379,139,2,0,2,2,0,0,23,9,24,16,0,1,1,1,2,0,0,0,12,1
380,139,3,0,6,3,0,1,1,5,88,50,2,1,2,3,4,0,0,0,5,4
381,139,4,0,3,4,0,1,24,4,59,28,1,2,3,0,1,0,0,0,5,0
382,139,5,0,2,4,1,0,18,5,54,39,0,2,0,0,0,0,0,1,4,0
383,139,6,0,6,5,0,0,2,4,75,55,2,3,1,2,3,0,0,0,3,0
384,139,7,0,8,2,0,1,2,10,55,43,3,3,3,2,3,0,0,0,3,2
385,139,8,0,5,1,0,0,2,5,71,48,2,3,0,0,8,0,0,0,3,2
386,139,9,0,3,1,0,1,4,5,75,60,4,1,1,2,3,0,0,0,6,2
387,13,1,5,12,0,8,0,0,12,16,7,0,3,0,1,1,0,26,0,30,1
388,13,2,0,4,1,4,0,0,16,46,33,0,4,0,2,2,0,11,0,10,2
389,13,3,0,3,3,0,0,0,15,58,57,3,1,1,0,3,0,0,0,5,1
390,13,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0
391,13,5,2,6,0,4,0,0,1,2,2,0,1,2,2,0,0,9,2,10,0
392,13,6,0,7,0,4,0,1,9,72,45,3,2,0,1,3,0,9,0,20,1
393,13,7,3,7,1,8,0,0,4,18,7,0,5,0,1,0,0,15,0,17,1
394,13,8,5,17,1,8,1,0,4,22,27,1,9,3,1,2,0,16,0,19,0
395,13,9,0,4,2,1,0,0,9,71,54,5,1,2,1,3,0,5,1,10,0
396,140,1,0,4,4,0,0,4,5,48,44,2,1,1,0,3,0,0,0,3,2
397,140,2,0,2,2,2,0,1,5,62,52,0,1,0,0,3,0,0,0,7,4
398,140,3,0,6,1,12,0,0,9,74,39,2,1,0,0,1,0,3,0,22,0
399,140,4,0,4,6,0,0,32,7,40,16,3,4,1,1,4,0,0,0,4,2
400,140,5,0,2,2,0,0,6,6,36,54,5,3,1,1,3,0,0,0,5,1
401,140,6,4,18,1,17,1,0,7,42,35,0,4,4,1,4,0,15,0,20,0
402,140,7,0,5,2,0,1,6,8,69,35,2,6,3,1,7,0,0,0,1,2
403,140,8,0,1,2,0,0,6,10,46,53,2,2,2,1,8,0,0,0,2,0
404,140,9,1,1,2,1,0,0,7,78,37,1,2,3,0,2,0,5,0,12,1
405,141,1,1,1,0,7,1,0,12,64,31,0,1,2,2,3,0,3,0,10,1
406,141,2,0,4,4,0,0,5,4,56,38,1,4,2,1,5,0,0,0,2,2
407,141,3,0,1,2,0,1,2,7,77,42,3,0,0,3,6,0,0,0,2,0
408,141,4,0,1,1,3,0,1,14,54,38,2,1,0,1,2,0,2,0,6,1
409,141,5,0,5,1,0,1,9,13,46,43,0,0,2,1,4,0,0,0,2,1
410,141,6,0,3,2,0,0,21,11,44,33,3,3,1,0,1,0,0,0,3,0
411,141,7,0,5,0,0,0,1,9,69,44,2,3,0,0,3,0,0,0,2,0
412,141,8,0,2,0,0,1,14,3,51,44,6,4,1,1,4,0,0,0,3,0
413,141,9,0,5,3,0,0,42,13,34,12,0,0,0,4,1,0,0,2,9,0
414,142,1,0,9,0,3,1,1,12,60,33,4,1,2,1,4,0,0,0,12,1
415,142,2,0,8,5,0,2,1,5,34,53,6,4,2,2,6,0,0,0,5,1
416,142,3,0,1,0,0,0,3,8,59,47,1,1,0,1,3,0,0,0,3,0
417,142,4,0,6,5,1,0,2,5,48,41,6,2,2,3,5,0,0,0,8,1
418,142,5,0,4,0,0,0,2,10,53,46,3,6,3,4,10,0,0,0,4,2
419,142,6,0,2,1,5,0,0,6,74,51,1,1,1,0,1,0,0,0,7,0
420,142,7,0,2,1,0,1,4,8,65,36,4,5,1,1,8,0,0,0,4,1
421,142,8,0,4,0,5,1,0,6,77,56,1,3,0,0,4,0,0,0,9,0
422,142,9,0,4,0,1,1,0,17,85,41,3,1,1,1,2,0,3,1,11,0
423,143,1,0,6,1,1,0,0,13,57,34,5,2,1,2,4,0,0,0,4,1
424,143,2,0,5,0,0,0,3,5,59,47,1,3,3,1,2,0,0,0,0,2
425,143,3,0,3,4,0,0,7,3,60,55,1,2,0,0,2,0,0,0,2,0
426,143,4,0,7,2,0,1,16,15,41,29,1,2,3,2,3,0,0,0,3,2
427,143,5,0,5,2,0,0,36,7,50,25,0,2,0,1,2,0,0,2,2,0
428,143,6,0,7,5,0,0,17,9,44,44,3,3,1,0,1,0,0,0,1,0
429,143,7,0,4,1,0,1,29,9,34,9,2,1,1,1,2,0,0,2,1,1
430,143,8,0,8,1,0,0,60,10,24,7,1,1,2,0,3,0,0,0,3,0
431,143,9,0,2,2,0,1,28,6,41,28,3,1,0,0,5,0,0,0,3,2
432,144,1,0,2,2,0,1,5,5,54,38,1,4,2,0,3,0,0,0,1,2
433,144,2,0,0,3,0,3,8,9,45,39,1,1,3,0,4,0,0,0,2,1
434,144,3,0,0,1,0,0,5,9,49,44,0,1,1,1,3,0,0,0,2,1
435,144,4,0,8,1,1,0,2,9,59,52,2,2,2,3,2,0,1,0,2,2
436,144,5,0,4,0,2,0,3,7,63,45,0,5,3,2,7,0,1,0,2,2
437,144,6,0,6,0,1,1,3,1,74,47,2,0,2,1,2,0,0,0,1,3
438,144,7,0,5,1,9,1,0,13,69,36,0,0,2,1,1,0,6,0,10,1
439,144,8,0,4,0,1,0,0,10,64,45,2,1,0,1,5,0,0,0,7,1
440,144,9,0,3,1,1,1,0,3,85,47,3,1,0,0,4,0,0,0,6,0
441,145,1,2,1,0,2,0,1,7,58,48,1,0,1,0,5,0,0,0,2,0
442,145,2,0,4,0,5,2,0,12,55,45,2,4,0,0,3,0,5,0,17,0
443,145,3,0,4,1,0,0,0,6,59,53,2,0,1,1,3,0,0,0,5,0
444,145,4,0,4,0,0,0,0,4,74,42,0,0,1,1,5,0,3,0,6,0
445,145,5,0,4,0,4,0,0,4,66,47,1,2,1,1,0,0,3,0,9,1
446,145,6,0,5,1,0,2,1,8,57,50,1,0,1,0,6,0,0,0,1,0
447,145,7,0,4,3,0,1,0,7,60,48,1,1,2,0,7,0,1,0,5,1
448,145,8,0,7,4,0,2,3,5,54,59,2,2,1,1,6,0,0,0,4,0
449,145,9,0,6,1,0,2,4,6,46,46,3,2,1,0,4,0,0,0,3,1
450,146,1,0,2,2,2,2,1,8,56,49,0,2,0,1,4,0,1,0,2,1
451,146,2,0,0,0,8,1,0,7,59,53,0,3,1,0,4,0,4,0,10,0
452,146,3,0,3,1,1,0,1,4,64,68,2,1,1,0,1,0,0,0,2,0
453,146,4,0,3,6,0,0,3,6,43,44,2,1,2,2,2,0,0,0,5,1
454,146,5,3,14,0,3,1,3,7,34,48,0,4,2,1,2,0,6,0,12,0
455,146,6,1,10,2,14,0,0,12,46,20,0,10,1,1,1,0,24,0,28,1
456,146,7,0,5,1,0,0,41,13,28,18,0,0,3,0,2,0,0,2,7,1
457,146,8,0,12,5,0,0,8,6,46,67,1,1,1,4,3,0,0,0,5,0
458,146,9,0,2,1,0,0,3,7,67,63,6,6,1,0,3,0,0,0,4,0
459,147,1,0,2,0,0,1,24,7,14,1,2,3,0,1,2,0,0,0,3,0
460,147,2,0,7,2,0,0,13,8,23,22,4,0,1,1,0,0,0,0,3,0
461,147,3,0,3,0,0,0,1,5,36,17,2,1,2,0,6,0,0,0,2,1
462,147,4,0,0,2,1,0,4,2,13,8,0,0,1,1,0,0,0,0,0,1
463,147,5,0,3,0,0,0,4,2,27,14,0,1,1,1,1,0,0,0,4,0
464,147,6,0,0,1,0,1,0,1,47,22,0,0,0,1,3,0,0,0,4,0
465,147,7,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
466,147,8,0,0,0,0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0
467,147,9,0,2,0,0,0,0,1,10,2,0,1,0,1,0,0,0,0,1,1
468,149,1,0,5,2,0,0,4,4,52,27,0,2,2,2,2,0,0,0,2,1
469,149,2,0,6,0,1,0,1,7,65,49,0,0,0,0,1,0,0,1,5,1
470,149,3,0,6,1,0,1,4,3,67,42,1,1,0,0,6,0,0,0,3,1
471,149,4,0,3,3,0,0,10,1,66,29,5,2,3,0,2,0,0,0,2,1
472,149,5,0,1,3,0,0,2,6,71,52,0,2,1,2,8,0,0,0,3,2
473,149,6,0,9,0,0,0,5,6,60,60,2,1,0,0,8,0,0,0,2,0
474,149,7,0,3,1,0,0,1,10,54,44,7,4,0,1,7,0,0,0,1,0
475,149,8,1,6,0,5,1,1,7,71,48,4,1,1,1,3,0,5,1,12,0
476,149,9,0,3,1,1,0,1,3,75,45,3,2,1,0,2,0,1,0,10,2
477,14,1,0,9,0,3,0,0,8,50,56,1,2,2,1,7,0,0,0,5,3
478,14,2,0,4,2,0,0,5,3,41,54,6,4,0,0,8,0,0,0,0,4
479,14,3,0,4,0,0,0,0,4,58,63,1,2,1,0,3,0,0,0,2,0
480,14,4,0,2,0,0,1,2,4,45,62,3,4,1,2,8,0,0,0,0,2
481,14,5,0,8,0,0,0,4,6,43,47,6,1,0,1,7,0,0,0,3,1
482,14,6,0,5,0,0,0,2,2,51,59,3,4,1,2,4,0,0,0,3,4
483,14,7,0,9,1,0,3,6,15,41,51,4,5,2,2,7,0,0,0,3,0
484,14,8,0,10,3,0,0,5,5,34,55,5,3,0,0,3,0,0,0,4,3
485,14,9,0,1,3,0,0,19,13,35,39,4,7,1,2,7,0,0,2,4,2
486,150,1,0,8,0,0,0,2,13,51,47,4,2,2,1,3,0,0,0,6,0
487,150,2,6,9,2,1,0,0,12,55,30,3,1,0,0,2,0,10,0,16,0
488,150,3,9,6,0,28,0,1,20,27,23,1,5,2,0,1,0,43,0,27,0
489,150,4,0,2,4,0,0,4,12,44,43,2,1,1,1,3,0,0,0,2,2
490,150,5,0,9,2,2,1,1,15,40,40,5,5,1,2,2,0,3,0,13,0
491,150,6,0,10,1,24,0,0,18,42,26,3,7,0,1,0,0,7,0,24,0
492,150,7,0,9,4,0,0,3,9,47,45,7,6,0,2,2,0,0,0,2,0
493,150,8,0,5,0,5,0,2,15,56,47,4,2,1,1,4,0,3,0,13,1
494,150,9,0,1,0,2,3,0,16,69,51,7,3,2,1,8,0,1,0,7,0
495,151,1,0,3,0,6,2,2,7,50,36,1,6,2,4,9,0,0,0,9,2
496,151,2,0,2,4,0,0,5,14,33,49,3,2,1,0,8,0,0,0,3,4
497,151,3,0,8,2,0,0,2,6,45,38,7,4,2,1,6,0,0,0,4,2
498,151,4,0,5,1,0,0,1,7,40,40,4,4,0,0,11,0,0,0,2,4
499,151,5,1,10,1,0,0,14,22,35,37,2,1,1,1,2,0,0,0,2,2
500,151,6,0,8,9,0,0,12,4,62,45,4,4,1,0,9,0,0,0,3,1
501,151,7,0,4,2,0,1,2,9,56,35,4,2,1,3,6,0,0,0,6,5
502,151,8,0,4,3,0,0,3,10,59,48,4,6,1,0,8,0,0,0,3,3
503,151,9,0,3,3,0,1,12,7,57,59,5,4,2,0,4,0,0,0,3,1
504,152,1,0,10,3,0,0,7,10,52,14,2,6,0,1,12,0,0,0,4,5
505,152,2,0,3,5,0,0,16,14,46,7,3,5,2,2,3,0,0,0,6,1
506,152,3,0,9,2,0,0,13,13,30,32,6,1,3,0,3,0,0,0,5,2
507,152,4,0,7,4,0,0,28,24,30,7,1,3,4,2,3,0,0,1,4,2
508,152,5,0,8,1,2,0,19,29,21,13,2,5,0,3,2,0,0,0,7,0
509,152,6,0,13,0,0,0,21,49,16,11,0,4,0,2,5,0,0,4,14,2
510,152,7,0,8,6,0,2,3,10,44,46,4,0,1,1,5,0,0,0,4,5
511,152,8,0,8,1,0,0,1,10,49,40,1,2,1,1,9,0,0,0,5,1
512,152,9,0,10,7,0,0,49,16,40,12,2,4,2,3,9,0,0,1,5,1
513,153,1,0,6,7,0,0,0,9,56,29,4,7,1,0,7,0,0,0,3,2
514,153,2,0,5,3,0,2,5,10,58,29,6,1,2,2,3,0,1,0,6,0
515,153,3,0,6,2,0,0,32,12,31,28,2,4,1,2,2,0,0,0,7,1
516,153,4,0,5,2,0,0,13,11,58,24,4,1,1,2,4,0,0,0,3,4
517,153,5,0,5,3,0,0,7,10,61,29,2,2,0,3,3,0,0,0,3,1
518,153,6,0,9,2,0,0,7,8,48,49,6,3,0,3,4,0,0,0,0,1
519,153,7,0,2,0,3,0,2,3,49,45,1,2,0,0,9,0,1,0,6,1
520,153,8,0,5,1,4,0,0,7,61,64,5,0,0,1,7,0,3,0,6,0
521,153,9,0,4,0,5,1,1,19,62,39,4,0,0,2,4,0,7,0,23,0
522,154,1,0,3,0,6,0,0,17,51,48,2,1,1,0,2,0,6,1,17,1
523,154,2,1,7,0,9,0,0,18,46,43,0,4,0,1,4,0,9,0,22,2
524,154,3,0,3,1,7,2,1,11,66,55,2,3,2,2,8,0,3,0,7,1
525,154,4,0,7,3,0,1,2,4,38,52,5,5,2,2,3,1,0,0,4,4
526,154,5,0,6,3,0,1,5,2,41,50,12,5,2,0,5,0,0,0,2,3
527,154,6,0,10,1,0,0,12,9,49,39,6,3,1,3,1,0,0,0,3,3
528,154,7,0,12,1,0,0,21,21,39,19,3,5,5,1,3,0,0,0,3,2
529,154,8,0,2,3,0,0,48,16,28,10,2,3,0,0,4,0,0,0,5,3
530,154,9,0,3,6,0,2,40,24,17,19,6,4,1,0,5,0,0,0,13,0
531,155,1,0,6,4,0,1,3,11,62,30,2,5,1,2,6,0,0,0,1,2
532,155,2,0,5,5,0,0,24,12,44,24,1,5,2,3,2,0,0,0,1,3
533,155,3,1,6,6,0,0,31,16,48,16,2,6,1,3,3,0,0,0,6,0
534,155,4,0,4,5,0,0,8,7,39,40,3,0,1,1,6,0,0,0,3,0
535,155,5,0,10,0,0,0,22,14,40,17,4,4,0,3,2,0,0,1,8,2
536,155,6,0,6,5,1,1,18,14,27,38,1,3,2,1,4,0,0,0,9,3
537,155,7,0,9,0,0,0,39,21,30,6,3,1,0,2,1,0,0,2,6,2
538,155,8,0,7,2,0,0,44,22,29,3,1,2,1,1,5,0,1,2,8,2
539,155,9,0,2,2,0,0,37,10,31,23,3,3,4,2,4,0,0,0,6,0
540,156,1,0,3,1,0,2,8,7,52,36,5,3,0,0,3,0,0,0,2,0
541,156,2,0,9,4,0,0,10,5,40,41,2,2,0,1,5,0,0,0,4,2
542,156,3,0,4,5,0,0,3,9,51,35,1,3,1,0,2,0,0,0,4,0
543,156,4,0,5,1,7,0,0,9,70,33,5,0,0,0,2,0,1,0,11,1
544,156,5,0,2,0,1,0,2,4,60,44,4,6,0,0,7,0,0,0,6,3
545,156,6,0,9,2,1,0,1,4,61,46,1,1,0,1,3,0,1,0,9,5
546,156,7,0,8,1,12,0,0,8,56,34,0,10,0,1,3,0,19,0,38,0
547,156,8,1,3,0,0,1,0,6,71,36,3,2,0,2,3,0,3,0,14,0
548,156,9,0,1,1,0,0,0,7,79,38,0,3,1,0,9,0,0,0,10,2
549,157,1,0,3,0,0,1,2,8,68,44,1,1,1,0,1,0,0,0,4,4
550,157,2,0,2,1,0,0,3,4,85,34,2,2,1,1,4,0,0,0,7,2
551,157,3,0,3,5,0,1,5,7,68,45,0,2,2,2,9,0,0,0,2,3
552,157,4,0,4,4,0,0,2,4,66,45,3,0,0,0,8,0,0,0,10,0
553,157,5,0,7,1,0,1,3,4,61,41,0,1,0,2,1,0,0,0,7,0
554,157,6,0,7,2,0,0,38,7,63,15,2,3,1,0,2,0,0,0,2,0
555,157,7,0,4,3,0,1,3,11,71,54,4,1,3,0,3,0,0,0,4,1
556,157,8,0,6,2,0,1,2,3,66,53,1,6,2,1,7,0,0,0,4,2
557,157,9,1,7,4,0,0,19,7,57,35,4,2,2,3,3,0,0,0,3,1
558,158,1,0,2,0,3,0,1,15,88,30,3,1,2,1,1,0,2,0,12,0
559,158,2,2,4,0,0,1,1,8,60,49,1,1,0,1,2,0,0,0,6,1
560,158,3,0,5,2,2,1,2,5,64,49,2,2,1,2,4,0,1,0,4,0
561,158,4,0,6,0,10,0,8,11,57,35,4,2,4,1,4,0,3,0,12,4
562,158,5,0,7,0,4,1,2,6,70,47,2,4,2,0,5,0,1,0,4,2
563,158,6,0,4,0,12,1,1,6,76,36,2,2,0,1,0,0,9,0,11,1
564,158,7,0,0,2,0,0,44,6,37,27,6,0,0,0,1,0,0,0,4,0
565,158,8,1,1,3,0,0,11,6,55,44,2,1,2,0,7,0,0,0,2,2
566,158,9,1,7,3,0,0,6,8,54,53,8,5,0,1,4,0,0,0,3,2
567,159,1,0,2,2,0,0,13,4,67,29,0,1,0,1,2,0,0,0,3,1
568,159,2,0,2,0,0,0,4,8,65,36,0,0,3,0,3,0,0,0,2,1
569,159,3,0,2,1,0,0,1,14,54,46,3,2,1,0,2,0,0,0,4,0
570,159,4,0,3,0,0,0,3,3,92,37,2,1,1,0,4,0,0,0,1,1
571,159,5,0,3,0,0,0,1,8,90,30,0,2,1,1,5,0,0,0,2,2
572,159,6,0,6,1,0,0,2,5,58,44,2,0,1,2,4,0,0,0,6,1
573,159,7,0,0,0,0,0,1,6,92,31,1,0,0,3,4,0,0,0,6,1
574,159,8,0,5,0,8,0,0,11,93,21,0,0,1,1,3,0,4,0,7,0
575,159,9,0,3,0,9,1,0,5,57,32,0,4,0,0,3,0,17,0,15,1
576,15,1,0,2,1,0,0,1,8,48,57,0,4,1,0,9,0,0,0,8,3
577,15,2,0,6,0,5,0,0,3,80,55,3,5,0,0,2,0,3,0,6,0
578,15,3,0,5,2,0,2,7,6,39,63,1,3,0,1,3,0,0,0,5,3
579,15,4,0,3,1,0,1,0,8,61,62,1,2,0,1,5,0,3,0,9,2
580,15,5,0,3,0,1,0,0,9,54,63,2,2,0,1,4,0,0,0,9,0
581,15,6,0,6,1,0,0,1,3,41,78,7,3,1,1,7,0,0,0,1,3
582,15,7,1,9,2,0,1,9,3,46,58,9,1,2,0,6,0,0,0,4,5
583,15,8,0,7,0,0,0,1,1,42,69,10,0,0,1,6,0,0,0,2,4
584,15,9,7,18,1,9,0,0,3,41,58,3,9,3,0,1,0,16,1,23,0
585,160,1,0,2,0,17,1,1,9,74,34,0,0,1,0,1,0,11,0,18,1
586,160,2,2,5,1,11,1,0,7,68,24,0,4,0,0,0,0,17,1,21,2
587,160,3,0,4,2,4,0,0,2,55,32,1,4,0,0,3,0,5,0,5,0
588,160,4,0,2,1,5,0,0,8,77,43,1,1,0,0,1,0,1,0,7,0
589,160,5,0,2,1,0,0,0,5,73,38,2,0,1,0,2,0,0,0,7,0
590,160,6,0,3,0,1,0,1,5,57,41,1,1,0,0,3,0,0,1,2,1
591,160,7,0,2,1,0,0,1,10,89,38,4,3,1,0,3,0,0,0,3,0
592,160,8,0,4,2,0,0,1,8,67,51,2,6,2,1,2,0,0,0,8,1
593,160,9,0,6,2,0,0,3,12,63,39,2,3,1,1,3,0,0,0,4,2
594,161,1,2,3,1,14,0,0,11,70,28,1,1,0,0,1,0,6,1,17,0
595,161,2,0,8,0,5,0,0,6,73,39,5,1,0,1,4,0,0,0,6,0
596,161,3,1,3,2,0,0,4,5,48,42,0,2,1,1,4,0,0,0,5,0
597,161,4,1,16,0,7,2,0,6,42,28,2,15,5,3,2,0,18,2,6,0
598,161,5,0,1,0,0,0,0,7,58,51,0,4,2,0,5,0,0,0,4,0
599,161,6,0,6,2,0,1,1,6,58,40,1,4,2,0,2,0,0,0,4,1
600,161,7,8,21,0,15,0,0,10,32,9,0,9,3,2,1,0,22,1,35,2
601,161,8,0,7,0,0,1,1,8,71,41,5,1,0,1,5,0,0,0,3,3
602,161,9,0,1,3,0,4,20,8,64,31,3,1,0,0,4,0,0,0,5,1
603,162,1,0,7,0,3,1,0,12,74,36,0,0,1,2,1,0,2,0,13,1
604,162,2,0,3,0,5,0,0,4,62,48,0,1,0,0,5,0,0,0,11,1
605,162,3,0,3,3,0,0,15,10,57,36,1,2,0,1,3,0,0,0,3,1
606,162,4,0,3,3,0,0,1,6,55,35,2,1,0,2,3,0,0,0,1,1
607,162,5,0,5,0,0,0,0,10,61,46,0,1,1,0,8,0,3,0,6,1
608,162,6,2,3,0,7,0,0,6,71,36,3,2,2,1,1,0,8,0,15,0
609,162,7,0,3,2,0,1,17,8,38,21,3,2,0,1,6,0,0,0,3,0
610,162,8,0,4,0,0,2,1,7,57,49,2,1,0,2,3,0,0,1,7,0
611,162,9,0,7,0,2,1,0,7,71,47,5,2,0,0,5,0,0,0,7,2
612,163,1,0,4,3,0,0,4,8,56,39,1,2,0,1,2,0,0,0,3,1
613,163,2,0,2,2,0,0,0,7,55,52,2,3,1,4,2,0,0,0,3,0
614,163,3,0,4,2,0,0,3,10,74,25,2,4,0,2,5,0,0,0,4,1
615,163,4,0,3,1,4,0,1,5,68,51,4,0,1,0,4,0,0,0,2,0
616,163,5,0,5,1,1,1,2,6,63,51,0,3,1,1,1,0,3,1,11,2
617,163,6,0,4,0,0,2,12,11,64,44,3,2,0,0,4,0,0,0,3,0
618,163,7,2,3,0,0,0,1,7,79,35,1,4,2,1,0,0,11,0,12,0
619,163,8,8,14,1,4,0,0,15,51,18,0,3,2,0,1,0,30,0,22,0
620,163,9,0,12,1,2,0,1,15,74,49,0,2,1,0,3,0,3,0,12,0
621,164,1,0,6,2,6,0,2,8,76,31,3,1,0,0,0,0,9,0,8,0
