,fov,spot_id,Ascending.vasa.recta.endothelium,B-cell,Connecting.tubule,Descending.vasa.recta.endothelium,Distinct.proximal.tubule.1,Distinct.proximal.tubule.2,Epithelial.progenitor.cell,Fibroblast,Glomerular.endothelium,Indistinct.intercalated.cell,MNP.a.classical.monocyte.derived,MNP.b.non.classical.monocyte.derived,MNP.c.dendritic.cell,Myofibroblast,NK,Pelvic.epithelium,Peritubular.capillary.endothelium.1,Peritubular.capillary.endothelium.2,Podocyte,Principal.cell,Proliferating.Proximal.Tubule,Proximal.tubule,T CD4 memory,T CD4 naive,T CD8 memory,T CD8 naive,Thick.ascending.limb.of.Loop.of.Henle,Transitional.urothelium,Treg,Type.A.intercalated.cell,Type.B.intercalated.cell,mDC,macrophage,mast,monocyte,neutrophil,pDC,plasmablast
81,5.0,2.0,2.0,0.0,10.0,0.0,3.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,4.0,16.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,5.0,3.0,4.0,0.0,0.0,0.0,22.0,12.0,1.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,41.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,5.0,4.0,10.0,0.0,0.0,0.0,25.0,15.0,3.0,5.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,6.0,0.0,1.0,0.0,77.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
84,5.0,5.0,16.0,0.0,20.0,3.0,16.0,6.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,3.0,0.0,0.0,1.0,38.0,7.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
85,5.0,6.0,8.0,0.0,31.0,0.0,25.0,15.0,8.0,0.0,1.0,0.0,2.0,0.0,4.0,1.0,0.0,1.0,2.0,0.0,0.0,18.0,37.0,4.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,5.0,7.0,9.0,0.0,15.0,3.0,52.0,14.0,20.0,1.0,0.0,0.0,0.0,3.0,11.0,0.0,0.0,3.0,0.0,0.0,1.0,4.0,19.0,1.0,0.0,0.0,1.0,1.0,18.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
87,5.0,8.0,13.0,0.0,11.0,2.0,43.0,13.0,12.0,4.0,0.0,0.0,0.0,1.0,22.0,5.0,1.0,1.0,3.0,1.0,1.0,1.0,29.0,6.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,5.0,9.0,32.0,0.0,7.0,6.0,41.0,16.0,8.0,4.0,15.0,0.0,1.0,4.0,12.0,19.0,0.0,0.0,12.0,2.0,8.0,1.0,11.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
89,5.0,10.0,37.0,1.0,8.0,3.0,70.0,9.0,8.0,4.0,5.0,0.0,1.0,2.0,16.0,16.0,0.0,0.0,6.0,3.0,11.0,2.0,16.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
90,5.0,11.0,11.0,0.0,16.0,1.0,68.0,20.0,7.0,1.0,1.0,0.0,1.0,1.0,6.0,6.0,0.0,3.0,1.0,2.0,1.0,2.0,23.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
91,5.0,12.0,5.0,0.0,18.0,1.0,32.0,13.0,24.0,1.0,0.0,0.0,1.0,0.0,3.0,9.0,0.0,1.0,3.0,0.0,2.0,1.0,10.0,2.0,0.0,0.0,0.0,1.0,28.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,5.0,13.0,18.0,0.0,2.0,4.0,43.0,25.0,7.0,5.0,5.0,0.0,2.0,3.0,11.0,7.0,1.0,0.0,3.0,1.0,8.0,0.0,38.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0
93,5.0,14.0,24.0,0.0,5.0,5.0,62.0,33.0,10.0,1.0,0.0,0.0,0.0,1.0,8.0,18.0,0.0,1.0,5.0,4.0,3.0,3.0,27.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,5.0,15.0,44.0,0.0,8.0,10.0,32.0,9.0,16.0,5.0,13.0,0.0,2.0,1.0,46.0,37.0,0.0,1.0,6.0,5.0,7.0,0.0,11.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0
95,5.0,16.0,18.0,0.0,61.0,3.0,12.0,14.0,2.0,4.0,9.0,0.0,1.0,1.0,7.0,16.0,0.0,0.0,5.0,0.0,4.0,2.0,12.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
96,5.0,17.0,26.0,0.0,1.0,18.0,17.0,6.0,4.0,7.0,6.0,0.0,1.0,1.0,16.0,48.0,0.0,2.0,12.0,0.0,11.0,1.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,0.0,1.0,0.0,0.0,0.0
97,5.0,18.0,14.0,0.0,14.0,2.0,5.0,10.0,14.0,6.0,0.0,0.0,0.0,0.0,10.0,27.0,0.0,1.0,1.0,1.0,0.0,0.0,8.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
98,5.0,19.0,4.0,0.0,28.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
99,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,6.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,6.0,3.0,1.0,0.0,1.0,0.0,7.0,8.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
103,6.0,4.0,5.0,0.0,2.0,1.0,21.0,17.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,25.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,6.0,5.0,3.0,0.0,6.0,0.0,15.0,12.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,2.0,2.0,39.0,9.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,6.0,6.0,5.0,0.0,59.0,0.0,20.0,11.0,9.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,5.0,0.0,0.0,4.0,34.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
106,6.0,7.0,21.0,0.0,54.0,1.0,61.0,6.0,8.0,3.0,0.0,0.0,0.0,1.0,8.0,3.0,0.0,1.0,3.0,1.0,2.0,3.0,21.0,11.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,6.0,8.0,24.0,0.0,12.0,3.0,44.0,14.0,19.0,6.0,9.0,0.0,0.0,1.0,9.0,10.0,2.0,2.0,6.0,2.0,6.0,4.0,19.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
108,6.0,9.0,10.0,0.0,22.0,1.0,32.0,23.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,1.0,0.0,6.0,0.0,0.0,3.0,53.0,16.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,6.0,10.0,10.0,0.0,29.0,1.0,37.0,21.0,8.0,7.0,2.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,4.0,0.0,0.0,7.0,51.0,6.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,6.0,11.0,26.0,0.0,0.0,1.0,31.0,21.0,2.0,4.0,10.0,0.0,0.0,0.0,7.0,16.0,1.0,0.0,8.0,0.0,11.0,0.0,26.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,6.0,12.0,55.0,0.0,35.0,4.0,24.0,19.0,6.0,8.0,19.0,0.0,0.0,0.0,9.0,45.0,0.0,1.0,11.0,0.0,12.0,4.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0
112,6.0,13.0,13.0,0.0,12.0,4.0,53.0,21.0,12.0,4.0,1.0,0.0,1.0,0.0,4.0,10.0,0.0,1.0,6.0,3.0,5.0,1.0,28.0,8.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,6.0,14.0,13.0,0.0,2.0,1.0,39.0,22.0,3.0,3.0,0.0,0.0,0.0,3.0,3.0,9.0,0.0,1.0,8.0,0.0,1.0,2.0,48.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,6.0,15.0,7.0,0.0,2.0,0.0,26.0,20.0,16.0,5.0,0.0,0.0,0.0,1.0,4.0,5.0,0.0,1.0,3.0,0.0,1.0,1.0,50.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
115,6.0,16.0,9.0,0.0,2.0,5.0,25.0,13.0,35.0,12.0,0.0,0.0,0.0,0.0,4.0,22.0,0.0,1.0,1.0,0.0,0.0,2.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
116,6.0,17.0,8.0,0.0,30.0,2.0,10.0,11.0,24.0,5.0,0.0,0.0,0.0,1.0,8.0,12.0,0.0,3.0,5.0,0.0,1.0,1.0,23.0,10.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,5.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
117,6.0,18.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,6.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,6.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,7.0,1.0,6.0,0.0,3.0,0.0,10.0,4.0,4.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
121,7.0,2.0,5.0,0.0,12.0,0.0,4.0,4.0,3.0,1.0,2.0,0.0,0.0,1.0,2.0,5.0,0.0,1.0,2.0,0.0,0.0,0.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
122,7.0,3.0,19.0,0.0,26.0,0.0,9.0,2.0,11.0,1.0,4.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,2.0,0.0,2.0,3.0,16.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
123,7.0,4.0,5.0,0.0,10.0,2.0,14.0,1.0,0.0,2.0,7.0,0.0,0.0,1.0,4.0,2.0,0.0,0.0,7.0,0.0,4.0,3.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
124,7.0,5.0,28.0,0.0,25.0,2.0,38.0,6.0,12.0,1.0,7.0,0.0,0.0,6.0,10.0,9.0,0.0,0.0,5.0,3.0,6.0,3.0,27.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0
125,7.0,6.0,74.0,1.0,25.0,5.0,24.0,4.0,11.0,5.0,25.0,0.0,0.0,2.0,11.0,21.0,0.0,0.0,17.0,0.0,13.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0
126,7.0,7.0,14.0,0.0,17.0,1.0,52.0,11.0,11.0,6.0,2.0,0.0,0.0,1.0,8.0,3.0,0.0,3.0,2.0,1.0,0.0,3.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,7.0,8.0,23.0,0.0,5.0,3.0,56.0,6.0,15.0,4.0,9.0,1.0,1.0,1.0,8.0,5.0,0.0,2.0,2.0,0.0,17.0,7.0,23.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
128,7.0,9.0,19.0,1.0,42.0,4.0,14.0,13.0,6.0,8.0,7.0,0.0,0.0,3.0,4.0,24.0,0.0,2.0,10.0,4.0,10.0,7.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
129,7.0,10.0,22.0,0.0,63.0,4.0,31.0,17.0,2.0,2.0,5.0,0.0,1.0,1.0,3.0,11.0,1.0,0.0,7.0,1.0,5.0,1.0,23.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
130,7.0,11.0,22.0,0.0,28.0,2.0,30.0,10.0,12.0,4.0,8.0,0.0,0.0,0.0,16.0,14.0,0.0,0.0,7.0,0.0,8.0,2.0,18.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
131,7.0,12.0,32.0,0.0,23.0,2.0,36.0,16.0,22.0,2.0,13.0,0.0,1.0,0.0,12.0,14.0,0.0,1.0,10.0,1.0,13.0,2.0,17.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
132,7.0,13.0,11.0,0.0,16.0,15.0,11.0,6.0,5.0,11.0,0.0,0.0,0.0,0.0,5.0,59.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
133,7.0,14.0,16.0,0.0,59.0,0.0,38.0,15.0,12.0,6.0,0.0,0.0,0.0,1.0,7.0,5.0,0.0,1.0,2.0,2.0,0.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,7.0,15.0,16.0,1.0,2.0,3.0,43.0,13.0,11.0,2.0,6.0,0.0,0.0,2.0,8.0,9.0,0.0,4.0,3.0,5.0,8.0,5.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,7.0,16.0,7.0,0.0,6.0,0.0,50.0,14.0,25.0,6.0,6.0,0.0,0.0,2.0,3.0,5.0,0.0,2.0,3.0,0.0,2.0,5.0,37.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,7.0,17.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,7.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,7.0,19.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,7.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,8.0,1.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,8.0,5.0,7.0,0.0,8.0,2.0,47.0,18.0,14.0,4.0,5.0,0.0,0.0,1.0,13.0,5.0,0.0,2.0,2.0,2.0,2.0,2.0,39.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
145,8.0,6.0,12.0,0.0,8.0,1.0,51.0,13.0,11.0,2.0,4.0,0.0,0.0,1.0,13.0,5.0,0.0,0.0,3.0,2.0,1.0,2.0,24.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,8.0,7.0,9.0,0.0,4.0,2.0,39.0,16.0,8.0,8.0,1.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,2.0,0.0,1.0,1.0,39.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
147,8.0,8.0,10.0,0.0,4.0,2.0,22.0,8.0,24.0,2.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,1.0,4.0,2.0,1.0,2.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,8.0,9.0,15.0,0.0,2.0,2.0,78.0,17.0,12.0,5.0,4.0,0.0,1.0,2.0,7.0,3.0,0.0,0.0,5.0,1.0,6.0,2.0,25.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,8.0,10.0,21.0,0.0,27.0,5.0,33.0,15.0,18.0,7.0,0.0,0.0,0.0,1.0,8.0,20.0,1.0,0.0,1.0,1.0,0.0,2.0,14.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,8.0,11.0,25.0,0.0,20.0,6.0,49.0,14.0,9.0,3.0,4.0,0.0,0.0,1.0,8.0,22.0,0.0,1.0,4.0,3.0,10.0,0.0,10.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
151,8.0,12.0,17.0,0.0,21.0,2.0,43.0,14.0,13.0,5.0,1.0,0.0,3.0,1.0,13.0,3.0,0.0,2.0,0.0,0.0,2.0,9.0,26.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
152,8.0,13.0,17.0,0.0,8.0,0.0,35.0,14.0,13.0,2.0,2.0,0.0,0.0,0.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,4.0,63.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,8.0,14.0,15.0,0.0,60.0,1.0,68.0,15.0,33.0,5.0,0.0,0.0,1.0,0.0,2.0,13.0,0.0,0.0,4.0,0.0,0.0,2.0,6.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,8.0,15.0,39.0,0.0,9.0,5.0,48.0,15.0,12.0,2.0,10.0,0.0,1.0,2.0,10.0,35.0,0.0,0.0,15.0,3.0,3.0,0.0,5.0,14.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
155,8.0,16.0,27.0,0.0,61.0,4.0,30.0,7.0,8.0,1.0,9.0,0.0,1.0,2.0,27.0,13.0,0.0,2.0,7.0,4.0,3.0,10.0,15.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,8.0,17.0,1.0,0.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,8.0,18.0,6.0,0.0,6.0,1.0,11.0,3.0,10.0,4.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,3.0,0.0,1.0,2.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,8.0,19.0,6.0,0.0,9.0,0.0,8.0,7.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,8.0,20.0,1.0,0.0,9.0,0.0,14.0,9.0,1.0,1.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,4.0,0.0,1.0,5.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
