,fov,spot_id,Ascending.vasa.recta.endothelium,B-cell,Connecting.tubule,Descending.vasa.recta.endothelium,Distinct.proximal.tubule.1,Distinct.proximal.tubule.2,Epithelial.progenitor.cell,Fibroblast,Glomerular.endothelium,Indistinct.intercalated.cell,MNP.a.classical.monocyte.derived,MNP.b.non.classical.monocyte.derived,MNP.c.dendritic.cell,Myofibroblast,NK,Pelvic.epithelium,Peritubular.capillary.endothelium.1,Peritubular.capillary.endothelium.2,Podocyte,Principal.cell,Proliferating.Proximal.Tubule,Proximal.tubule,T CD4 memory,T CD4 naive,T CD8 memory,T CD8 naive,Thick.ascending.limb.of.Loop.of.Henle,Transitional.urothelium,Treg,Type.A.intercalated.cell,Type.B.intercalated.cell,mDC,macrophage,mast,monocyte,neutrophil,pDC,plasmablast
81,5.0,2.0,25.0,0.0,5.0,2.0,22.0,32.0,20.0,13.0,0.0,0.0,0.0,1.0,4.0,11.0,0.0,1.0,4.0,0.0,6.0,7.0,19.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
82,5.0,3.0,5.0,0.0,6.0,1.0,51.0,27.0,25.0,3.0,0.0,0.0,0.0,1.0,2.0,8.0,0.0,3.0,1.0,1.0,1.0,5.0,21.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,5.0,4.0,4.0,0.0,5.0,1.0,13.0,17.0,1.0,4.0,0.0,0.0,0.0,1.0,2.0,5.0,0.0,0.0,5.0,0.0,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,5.0,5.0,16.0,0.0,11.0,15.0,4.0,6.0,2.0,10.0,0.0,0.0,1.0,1.0,3.0,31.0,0.0,0.0,5.0,5.0,1.0,1.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
85,5.0,6.0,24.0,0.0,51.0,0.0,11.0,25.0,19.0,13.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,4.0,0.0,0.0,12.0,18.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
86,5.0,7.0,26.0,0.0,20.0,7.0,34.0,18.0,25.0,13.0,1.0,0.0,0.0,0.0,1.0,21.0,0.0,1.0,2.0,1.0,2.0,5.0,30.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
87,5.0,8.0,45.0,0.0,4.0,5.0,68.0,12.0,7.0,17.0,11.0,0.0,1.0,2.0,4.0,60.0,0.0,0.0,17.0,0.0,10.0,3.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
88,5.0,9.0,9.0,0.0,23.0,2.0,24.0,31.0,29.0,9.0,0.0,0.0,0.0,0.0,9.0,8.0,0.0,0.0,11.0,0.0,1.0,1.0,24.0,37.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,5.0,10.0,8.0,0.0,2.0,1.0,39.0,24.0,24.0,2.0,1.0,0.0,0.0,0.0,6.0,17.0,0.0,0.0,6.0,3.0,1.0,1.0,33.0,15.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0
90,5.0,11.0,14.0,0.0,12.0,1.0,27.0,28.0,13.0,7.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,3.0,1.0,0.0,1.0,39.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
91,5.0,12.0,25.0,0.0,7.0,7.0,45.0,22.0,7.0,9.0,6.0,0.0,0.0,2.0,8.0,16.0,0.0,0.0,10.0,2.0,12.0,3.0,23.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
92,5.0,13.0,9.0,0.0,22.0,0.0,8.0,26.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,10.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,5.0,14.0,21.0,0.0,38.0,1.0,10.0,21.0,1.0,10.0,0.0,0.0,0.0,0.0,3.0,12.0,0.0,0.0,4.0,0.0,1.0,3.0,26.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,5.0,15.0,11.0,0.0,8.0,7.0,29.0,24.0,5.0,12.0,1.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,1.0,2.0,1.0,5.0,41.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
95,5.0,16.0,7.0,0.0,5.0,1.0,31.0,21.0,51.0,8.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,1.0,1.0,1.0,2.0,13.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,5.0,17.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,5.0,18.0,10.0,0.0,20.0,2.0,14.0,31.0,5.0,10.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,6.0,1.0,0.0,0.0,34.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,5.0,19.0,39.0,0.0,5.0,6.0,48.0,8.0,6.0,11.0,16.0,0.0,1.0,2.0,8.0,33.0,1.0,0.0,20.0,1.0,18.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
99,5.0,20.0,16.0,0.0,15.0,2.0,26.0,14.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,4.0,0.0,0.0,6.0,29.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
100,6.0,1.0,18.0,0.0,13.0,3.0,49.0,10.0,20.0,8.0,13.0,0.0,1.0,0.0,8.0,13.0,1.0,0.0,12.0,2.0,10.0,13.0,40.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
101,6.0,2.0,21.0,0.0,30.0,1.0,81.0,12.0,17.0,13.0,2.0,0.0,0.0,0.0,7.0,9.0,0.0,0.0,5.0,1.0,1.0,9.0,10.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,6.0,3.0,11.0,0.0,9.0,3.0,38.0,19.0,16.0,3.0,0.0,0.0,0.0,2.0,2.0,6.0,0.0,0.0,6.0,0.0,1.0,7.0,58.0,6.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
103,6.0,4.0,6.0,0.0,9.0,0.0,12.0,25.0,9.0,4.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,3.0,0.0,3.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,6.0,5.0,9.0,0.0,24.0,2.0,26.0,29.0,14.0,10.0,1.0,0.0,0.0,0.0,6.0,13.0,0.0,0.0,7.0,1.0,1.0,3.0,31.0,41.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
105,6.0,6.0,27.0,2.0,3.0,3.0,47.0,13.0,4.0,7.0,14.0,0.0,0.0,4.0,13.0,23.0,0.0,1.0,12.0,1.0,13.0,3.0,10.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0
106,6.0,7.0,4.0,0.0,4.0,0.0,42.0,16.0,38.0,3.0,1.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,2.0,2.0,0.0,5.0,22.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
107,6.0,8.0,6.0,0.0,10.0,0.0,48.0,18.0,11.0,2.0,0.0,0.0,0.0,1.0,14.0,9.0,0.0,1.0,0.0,0.0,2.0,3.0,26.0,9.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,6.0,9.0,12.0,0.0,19.0,2.0,15.0,21.0,6.0,4.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,4.0,2.0,0.0,2.0,29.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,6.0,10.0,17.0,0.0,10.0,0.0,52.0,14.0,27.0,14.0,0.0,0.0,0.0,2.0,8.0,14.0,0.0,1.0,5.0,1.0,1.0,6.0,31.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
110,6.0,11.0,9.0,0.0,2.0,0.0,26.0,14.0,19.0,7.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,2.0,1.0,0.0,2.0,49.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
111,6.0,12.0,9.0,0.0,3.0,4.0,33.0,31.0,14.0,10.0,1.0,0.0,0.0,0.0,1.0,9.0,0.0,1.0,5.0,1.0,2.0,4.0,41.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
112,6.0,13.0,5.0,0.0,7.0,1.0,6.0,12.0,7.0,8.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,2.0,0.0,2.0,0.0,3.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,6.0,14.0,12.0,0.0,19.0,5.0,44.0,37.0,14.0,14.0,0.0,0.0,0.0,1.0,5.0,16.0,0.0,2.0,6.0,1.0,1.0,0.0,26.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,6.0,15.0,47.0,0.0,0.0,5.0,33.0,6.0,2.0,6.0,36.0,0.0,0.0,0.0,6.0,42.0,1.0,0.0,39.0,0.0,21.0,1.0,21.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,6.0,16.0,5.0,0.0,19.0,1.0,31.0,16.0,7.0,17.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,2.0,5.0,3.0,0.0,3.0,27.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
116,6.0,17.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,6.0,18.0,4.0,0.0,17.0,0.0,29.0,35.0,26.0,5.0,2.0,0.0,0.0,0.0,5.0,8.0,1.0,0.0,5.0,1.0,1.0,3.0,49.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,6.0,19.0,17.0,0.0,23.0,1.0,16.0,25.0,8.0,9.0,4.0,0.0,1.0,2.0,7.0,9.0,1.0,0.0,7.0,0.0,3.0,4.0,14.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,6.0,20.0,5.0,0.0,5.0,1.0,11.0,24.0,6.0,2.0,1.0,0.0,0.0,0.0,3.0,7.0,0.0,1.0,3.0,0.0,2.0,4.0,23.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,7.0,1.0,13.0,0.0,16.0,3.0,22.0,22.0,12.0,16.0,2.0,0.0,1.0,1.0,7.0,9.0,0.0,1.0,8.0,0.0,0.0,8.0,24.0,27.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,9.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
121,7.0,2.0,23.0,0.0,23.0,3.0,18.0,19.0,4.0,11.0,1.0,0.0,0.0,0.0,2.0,15.0,1.0,1.0,7.0,3.0,2.0,5.0,19.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
122,7.0,3.0,7.0,0.0,4.0,3.0,41.0,14.0,16.0,4.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,2.0,4.0,0.0,1.0,4.0,21.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
123,7.0,4.0,4.0,0.0,3.0,0.0,17.0,9.0,16.0,3.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,1.0,1.0,3.0,1.0,2.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
124,7.0,5.0,25.0,0.0,5.0,5.0,31.0,29.0,13.0,6.0,1.0,0.0,0.0,0.0,4.0,5.0,0.0,1.0,8.0,0.0,11.0,2.0,14.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0
125,7.0,6.0,13.0,0.0,11.0,0.0,60.0,23.0,25.0,13.0,1.0,0.0,0.0,1.0,4.0,10.0,0.0,1.0,6.0,1.0,0.0,4.0,26.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
126,7.0,7.0,8.0,1.0,6.0,2.0,76.0,10.0,14.0,7.0,1.0,0.0,0.0,0.0,7.0,5.0,0.0,0.0,1.0,1.0,2.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
127,7.0,8.0,6.0,0.0,3.0,3.0,25.0,17.0,12.0,4.0,3.0,0.0,2.0,1.0,3.0,5.0,0.0,2.0,7.0,3.0,5.0,0.0,13.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
128,7.0,9.0,65.0,0.0,0.0,11.0,42.0,10.0,4.0,9.0,13.0,0.0,2.0,0.0,8.0,28.0,0.0,0.0,42.0,1.0,28.0,0.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0
129,7.0,10.0,15.0,0.0,10.0,1.0,67.0,28.0,9.0,4.0,2.0,0.0,1.0,0.0,6.0,12.0,0.0,1.0,4.0,3.0,4.0,3.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,7.0,11.0,2.0,0.0,2.0,1.0,46.0,9.0,18.0,0.0,1.0,0.0,0.0,1.0,18.0,0.0,0.0,1.0,1.0,3.0,0.0,2.0,6.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,7.0,12.0,9.0,0.0,6.0,2.0,22.0,19.0,12.0,3.0,1.0,0.0,1.0,2.0,3.0,3.0,0.0,0.0,7.0,2.0,4.0,3.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
132,7.0,13.0,10.0,0.0,0.0,2.0,26.0,45.0,10.0,7.0,2.0,0.0,1.0,1.0,0.0,7.0,1.0,0.0,5.0,3.0,1.0,0.0,24.0,28.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
133,7.0,14.0,9.0,0.0,1.0,1.0,68.0,20.0,12.0,2.0,0.0,1.0,0.0,2.0,8.0,4.0,1.0,2.0,3.0,3.0,0.0,2.0,11.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,7.0,15.0,5.0,0.0,4.0,1.0,25.0,10.0,5.0,5.0,0.0,0.0,2.0,1.0,3.0,5.0,0.0,4.0,0.0,1.0,2.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
135,7.0,16.0,14.0,0.0,2.0,1.0,17.0,3.0,1.0,7.0,2.0,0.0,0.0,0.0,1.0,11.0,0.0,3.0,10.0,2.0,3.0,4.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
136,7.0,17.0,8.0,0.0,13.0,2.0,28.0,19.0,14.0,9.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,5.0,1.0,1.0,6.0,11.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
137,7.0,18.0,5.0,1.0,5.0,1.0,58.0,21.0,17.0,6.0,0.0,0.0,0.0,1.0,7.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,14.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,7.0,19.0,1.0,0.0,4.0,1.0,26.0,9.0,8.0,4.0,1.0,0.0,0.0,0.0,4.0,6.0,1.0,2.0,7.0,3.0,1.0,2.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
139,7.0,20.0,2.0,0.0,0.0,0.0,6.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,8.0,1.0,9.0,1.0,7.0,0.0,46.0,17.0,27.0,3.0,2.0,0.0,1.0,1.0,6.0,5.0,1.0,4.0,1.0,1.0,2.0,12.0,11.0,4.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
141,8.0,2.0,3.0,0.0,11.0,3.0,42.0,31.0,11.0,3.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,2.0,0.0,3.0,9.0,15.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
142,8.0,3.0,4.0,0.0,9.0,1.0,18.0,8.0,7.0,6.0,1.0,0.0,1.0,1.0,3.0,4.0,0.0,0.0,1.0,2.0,2.0,3.0,13.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,8.0,4.0,1.0,0.0,2.0,2.0,29.0,6.0,12.0,3.0,0.0,0.0,1.0,2.0,8.0,4.0,0.0,1.0,0.0,5.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
144,8.0,5.0,8.0,0.0,27.0,2.0,31.0,28.0,17.0,2.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,4.0,0.0,4.0,7.0,26.0,42.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
145,8.0,6.0,5.0,0.0,6.0,2.0,40.0,14.0,19.0,6.0,1.0,0.0,0.0,1.0,1.0,14.0,1.0,0.0,3.0,0.0,2.0,2.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,8.0,7.0,4.0,0.0,3.0,2.0,52.0,12.0,20.0,6.0,1.0,0.0,1.0,1.0,5.0,6.0,0.0,1.0,1.0,2.0,3.0,7.0,10.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,8.0,8.0,4.0,0.0,0.0,2.0,27.0,6.0,4.0,1.0,2.0,0.0,1.0,0.0,5.0,2.0,0.0,3.0,1.0,4.0,5.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
148,8.0,9.0,21.0,1.0,15.0,17.0,23.0,11.0,5.0,15.0,0.0,0.0,3.0,1.0,7.0,33.0,0.0,0.0,5.0,3.0,2.0,2.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
149,8.0,10.0,10.0,1.0,18.0,0.0,22.0,30.0,19.0,2.0,0.0,0.0,0.0,1.0,4.0,11.0,1.0,0.0,2.0,3.0,2.0,2.0,17.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
150,8.0,11.0,3.0,0.0,4.0,1.0,61.0,6.0,18.0,4.0,2.0,0.0,1.0,1.0,5.0,6.0,0.0,1.0,0.0,1.0,4.0,4.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,8.0,12.0,5.0,0.0,2.0,0.0,8.0,4.0,5.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
152,8.0,13.0,29.0,1.0,4.0,9.0,37.0,19.0,6.0,19.0,2.0,0.0,3.0,4.0,2.0,29.0,0.0,1.0,5.0,3.0,22.0,2.0,7.0,16.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
153,8.0,14.0,9.0,0.0,8.0,3.0,57.0,22.0,8.0,6.0,0.0,0.0,0.0,0.0,7.0,9.0,0.0,2.0,2.0,3.0,3.0,2.0,14.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
154,8.0,15.0,6.0,0.0,4.0,1.0,45.0,6.0,6.0,4.0,1.0,0.0,0.0,1.0,7.0,2.0,0.0,1.0,0.0,2.0,1.0,3.0,7.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
155,8.0,16.0,1.0,0.0,1.0,0.0,6.0,6.0,3.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,8.0,17.0,15.0,1.0,8.0,7.0,50.0,24.0,15.0,15.0,2.0,0.0,0.0,1.0,11.0,7.0,0.0,2.0,5.0,1.0,13.0,4.0,16.0,13.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0
157,8.0,18.0,7.0,0.0,4.0,0.0,56.0,19.0,15.0,1.0,1.0,0.0,0.0,2.0,6.0,6.0,0.0,4.0,0.0,1.0,2.0,0.0,13.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,8.0,19.0,2.0,0.0,0.0,0.0,13.0,8.0,2.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
159,8.0,20.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,9.0,1.0,2.0,0.0,1.0,0.0,30.0,11.0,6.0,6.0,3.0,0.0,0.0,1.0,6.0,6.0,2.0,2.0,3.0,3.0,1.0,1.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,9.0,2.0,4.0,0.0,1.0,3.0,50.0,7.0,4.0,6.0,1.0,0.0,1.0,1.0,6.0,8.0,1.0,4.0,1.0,5.0,3.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
162,9.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
163,9.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
