,fov,spot_id,Antibody.secreting.B.cells,CD3+.alpha.beta.T.cells,Central.venous.LSECs,Cholangiocytes,Erthyroid.cells,Hep,Inflammatory.macrophages,Mature.B.cells,NK.like.cells,Non.inflammatory.macrophages,NotDet,Periportal.LSECs,Portal.endothelial.cells,Stellate.cells,gamma.delta.T.cells.1,tumor_1,tumor_2
800,185,9,0,1,0,0,0,0,0,1,0,2,0,8,2,4,0,89,3
801,187,1,0,14,1,7,0,0,8,3,0,1,0,0,0,0,1,13,2
802,187,2,0,24,1,1,0,0,14,3,1,0,0,0,1,0,1,0,0
803,187,3,0,27,0,9,0,0,2,1,1,0,0,2,0,0,1,28,21
804,187,4,0,17,1,7,0,0,5,3,0,0,0,0,0,3,0,73,4
805,187,5,0,10,0,8,0,0,5,3,0,0,0,1,0,0,0,4,1
806,187,6,0,6,1,13,0,0,3,3,1,0,0,1,0,3,0,31,35
807,187,7,0,2,1,0,0,0,1,1,0,1,0,2,1,2,0,148,4
808,187,8,0,15,0,7,0,0,10,4,2,0,0,0,0,0,0,7,2
809,187,9,0,16,0,8,0,0,3,0,1,1,0,3,0,1,0,42,6
810,189,1,0,3,1,0,0,0,0,1,0,0,0,13,0,2,0,154,0
811,189,2,0,4,0,7,0,0,5,0,0,0,0,1,0,1,0,97,47
812,189,3,1,36,0,8,0,0,19,4,1,1,0,6,0,13,0,49,26
813,189,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,181,0
814,189,5,1,2,0,0,0,0,1,1,0,0,0,5,0,2,0,115,1
815,189,6,3,10,0,13,0,0,14,3,1,1,0,6,0,7,0,23,34
816,189,7,0,2,0,0,0,0,1,1,1,0,0,6,0,3,0,169,7
817,189,8,0,2,0,2,0,0,1,0,0,0,0,2,0,1,0,110,61
818,189,9,0,17,1,18,0,0,14,4,1,3,0,4,1,6,0,13,23
828,190,1,0,3,1,0,0,0,1,0,0,0,0,8,1,4,1,142,29
829,190,2,0,5,0,1,0,0,4,2,0,1,0,3,0,0,0,46,76
830,190,3,0,20,1,9,0,0,16,7,1,1,0,7,2,13,0,34,17
831,190,4,2,2,1,0,0,0,1,2,0,2,0,8,0,2,0,127,9
832,190,5,0,5,0,1,0,0,4,1,0,0,0,3,1,4,0,86,14
833,190,6,0,17,0,2,0,0,17,8,2,1,0,6,1,22,0,48,6
834,190,7,0,2,0,1,0,0,2,0,0,3,0,5,0,1,0,148,0
835,190,8,0,5,0,0,0,0,3,0,0,4,0,11,0,2,0,131,0
836,190,9,3,11,0,1,0,0,2,1,1,2,0,6,0,6,0,49,55
837,191,1,0,2,0,0,0,0,4,0,0,3,0,7,0,0,0,115,3
838,191,2,0,4,1,0,0,0,4,0,0,1,0,7,1,3,0,90,10
839,191,3,0,2,0,0,0,0,0,0,0,0,0,1,0,3,0,118,30
840,191,4,0,1,1,0,0,0,2,0,0,0,0,5,2,1,0,104,3
841,191,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,71,36
842,191,6,0,4,1,0,0,0,4,1,0,0,0,2,2,1,0,93,13
843,191,7,0,3,0,0,0,0,0,2,0,0,0,7,0,3,0,107,3
844,191,8,0,1,0,0,0,0,0,1,0,1,0,2,0,1,0,105,2
845,191,9,0,3,1,0,1,0,2,0,0,2,0,16,0,3,0,108,2
846,192,1,0,0,0,0,0,0,2,0,0,0,0,4,0,3,0,98,13
847,192,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,99,0
848,192,3,0,4,3,0,0,0,1,1,0,3,0,18,0,4,0,136,0
849,192,4,0,7,0,0,1,0,3,2,0,2,0,8,1,3,0,103,3
850,192,5,0,3,1,0,0,0,0,0,0,1,0,1,0,1,0,110,6
851,192,6,0,2,0,0,0,0,1,0,0,0,0,6,1,2,0,93,2
852,192,7,0,3,0,0,0,0,1,0,0,0,0,7,0,3,0,126,9
853,192,8,0,2,0,1,0,0,1,0,0,0,0,1,0,1,0,43,45
854,192,9,0,8,0,2,0,0,2,1,0,0,0,0,0,1,0,93,26
855,193,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,89,9
856,193,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,9
857,193,3,0,21,0,1,0,0,5,4,0,1,0,2,0,6,0,91,16
858,193,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,119,0
859,193,5,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0,176,0
860,193,6,0,1,0,0,0,0,3,0,0,0,0,0,0,2,0,92,7
861,193,7,0,2,1,0,0,0,1,0,0,2,0,5,0,1,0,108,0
862,193,8,0,7,2,0,0,0,1,2,0,3,0,4,0,0,0,125,0
863,193,9,0,14,0,0,0,0,4,3,0,1,0,4,0,2,0,119,2
864,194,1,2,20,0,0,0,0,6,1,0,0,0,10,2,7,1,106,0
865,194,2,1,6,0,0,0,0,3,0,0,2,0,8,0,3,0,104,1
866,194,3,0,15,1,0,0,0,11,2,0,2,0,7,0,5,0,78,0
867,194,4,0,13,1,0,0,0,4,6,1,4,0,4,0,3,0,121,0
868,194,5,0,9,0,0,0,0,7,3,0,2,0,5,2,6,0,53,1
869,194,6,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,68,3
870,194,7,0,5,0,0,0,0,2,1,1,1,0,0,1,1,0,97,0
871,194,8,0,7,0,0,0,0,3,4,0,2,0,0,0,0,0,73,0
872,194,9,0,1,0,0,0,0,1,3,0,1,0,1,0,0,0,72,9
1575,26,1,0,0,1,0,0,0,0,0,1,1,0,5,0,0,0,124,0
1576,26,2,0,2,1,0,0,0,0,0,0,1,0,1,0,0,0,113,0
1577,26,3,0,4,0,0,0,0,3,1,0,4,0,9,0,0,0,95,0
1578,26,4,0,1,0,0,0,0,1,0,0,6,0,3,0,1,0,95,0
1579,26,5,0,1,1,0,0,0,2,2,0,5,0,4,0,1,0,96,0
1580,26,6,0,1,0,0,0,0,1,0,0,5,0,2,1,0,0,79,0
1581,26,7,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,81,0
1582,26,8,0,0,0,0,0,0,0,0,0,6,0,2,0,3,0,92,0
1583,26,9,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,107,0
1674,27,1,0,1,0,0,0,0,2,0,0,2,0,1,0,0,0,82,0
1675,27,2,0,2,0,0,0,0,0,1,0,6,0,5,0,3,0,99,0
1676,27,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0
1677,27,4,0,1,1,0,0,0,2,0,0,3,0,6,0,4,0,73,0
1678,27,5,0,1,0,0,0,0,1,0,0,3,0,5,1,1,0,78,0
1679,27,6,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,102,0
1680,27,7,0,0,0,0,0,0,0,1,0,2,0,8,0,1,0,128,0
1681,27,8,1,0,0,0,0,0,2,2,0,2,0,6,0,4,0,121,0
1682,27,9,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,116,0
1773,28,1,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,123,0
1774,28,2,0,0,0,0,0,0,0,0,0,2,0,4,0,5,0,107,0
1775,28,3,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,111,0
1776,28,4,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,78,27
1777,28,5,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,54,39
1778,28,6,0,1,0,0,0,0,1,1,0,0,0,0,0,4,0,85,26
1779,28,7,1,2,0,0,0,0,0,2,0,0,0,2,0,0,0,76,68
1780,28,8,0,1,1,3,0,0,0,0,0,0,0,0,0,4,0,42,72
1781,28,9,0,3,0,3,0,0,2,0,0,0,0,1,0,0,0,25,117
1854,29,1,1,1,1,0,0,0,2,0,0,1,0,1,1,4,0,130,3
1855,29,2,0,2,0,0,0,0,2,1,0,0,0,2,0,2,0,121,18
1856,29,3,0,3,2,0,0,0,6,0,0,0,0,0,0,0,0,48,62
1857,29,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,122,11
1858,29,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,75,25
1859,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,61,78
1860,29,7,0,5,1,0,0,0,3,0,0,2,0,5,0,7,0,127,9
1861,29,8,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,139,2
1862,29,9,0,3,0,0,0,0,1,0,0,0,0,1,1,1,0,77,15
1953,30,1,0,0,1,0,0,0,1,0,0,1,0,4,0,2,0,30,96
1954,30,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,102,31
1955,30,3,0,1,0,0,0,0,2,0,0,0,0,0,0,2,0,14,48
1956,30,4,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,30,43
1957,30,5,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,9,25
1958,30,6,0,4,0,1,0,0,0,0,0,0,0,1,1,1,0,17,77
1959,30,7,0,3,0,0,0,0,1,2,0,1,0,0,0,0,0,8,1
1960,30,8,0,2,1,0,0,0,2,5,3,0,0,0,0,1,0,47,7
1961,30,9,0,5,0,0,0,0,0,0,0,0,0,1,0,1,0,74,36
2565,42,1,0,1,0,0,0,0,1,0,1,3,0,2,0,2,0,98,1
2566,42,2,0,0,2,0,0,0,1,0,0,7,0,7,0,0,0,132,0
2567,42,3,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,123,1
2568,42,4,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,100,0
2569,42,5,0,3,5,0,0,0,0,0,0,2,0,5,0,4,0,110,0
2570,42,6,0,4,0,0,0,0,2,2,0,5,0,7,0,3,0,59,0
2571,42,7,0,1,1,1,0,0,5,0,0,5,0,3,0,1,1,92,0
2572,42,8,0,0,2,0,0,0,0,0,0,6,0,2,0,1,0,89,0
2573,42,9,0,1,0,0,0,0,1,0,0,2,0,4,0,3,0,103,0
2574,43,1,0,0,0,0,0,0,2,1,0,10,0,5,0,0,0,83,0
2575,43,2,0,2,3,0,0,0,1,0,0,8,0,17,2,4,0,79,0
2576,43,3,0,5,3,0,0,0,2,0,0,11,0,5,1,8,0,121,0
2577,43,4,0,2,1,0,0,0,0,1,0,6,0,5,0,4,0,85,0
2578,43,5,0,0,0,0,0,0,0,0,0,3,0,2,0,2,0,120,0
2579,43,6,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,117,0
2580,43,7,1,2,1,0,0,0,0,1,0,2,0,2,0,6,0,93,0
2581,43,8,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,92,0
2582,43,9,0,0,0,0,0,0,1,1,0,2,0,4,0,2,0,118,0
2583,44,1,0,1,1,0,0,0,2,1,0,2,0,7,0,0,0,92,0
2584,44,2,0,2,3,0,0,0,2,3,0,5,0,5,0,4,0,104,0
2585,44,3,1,4,0,0,0,0,1,3,0,3,0,5,0,1,0,116,0
2586,44,4,1,5,0,0,0,0,2,0,0,4,0,4,0,4,1,115,0
2587,44,5,0,2,0,0,0,0,6,1,0,2,0,2,0,0,0,109,0
2588,44,6,0,1,1,0,0,0,0,1,0,5,0,1,1,4,0,118,31
2589,44,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,69,64
2590,44,8,0,1,2,0,0,0,2,0,0,1,0,1,0,3,0,119,19
2591,44,9,0,3,1,0,0,0,1,0,0,1,0,4,0,0,0,116,3
2592,45,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,90,32
2593,45,2,0,2,0,0,0,0,0,1,0,1,0,0,0,2,0,106,34
2594,45,3,1,2,1,0,0,0,3,0,0,3,0,2,1,3,0,90,21
2595,45,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,81,45
2596,45,5,0,2,0,0,0,0,0,1,0,0,0,0,1,1,0,66,13
2597,45,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,92,4
2598,45,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,88,6
2599,45,8,0,4,0,0,0,0,1,0,0,2,0,0,0,0,0,81,32
2600,45,9,0,2,0,0,0,0,1,1,0,1,0,5,0,1,0,104,4
2601,46,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,76,40
2602,46,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,57
2603,46,3,0,2,0,0,0,0,2,0,0,0,0,1,0,3,0,122,2
2604,46,4,0,3,0,0,0,0,3,0,0,1,0,3,0,5,0,107,32
2605,46,5,0,3,0,1,0,0,5,0,0,0,0,0,0,0,0,52,41
2606,46,6,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,59,28
2607,46,7,0,2,1,0,0,0,1,0,0,0,0,2,0,4,1,59,58
2608,46,8,0,2,0,0,0,0,3,0,0,1,0,1,0,1,0,85,46
2609,46,9,0,1,0,0,0,0,0,0,1,0,0,2,0,1,0,85,21
2736,60,1,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,116,0
2737,60,2,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,141,0
2738,60,3,0,3,1,0,0,0,1,0,0,2,0,5,2,4,0,101,0
2739,60,4,0,4,1,0,0,0,0,0,0,1,0,6,0,2,0,118,0
2740,60,5,0,1,5,0,0,0,2,2,0,7,0,8,0,1,0,96,0
2741,60,6,1,7,0,0,0,0,0,1,0,3,0,3,0,1,0,81,0
2742,60,7,0,1,1,0,0,0,0,0,0,4,0,6,2,13,0,117,0
2743,60,8,0,3,1,0,0,0,0,1,0,1,0,4,1,1,0,115,0
2744,60,9,0,5,1,0,0,0,3,0,0,4,0,3,1,2,1,75,0
2745,61,1,0,1,0,0,0,0,0,0,0,5,0,1,0,2,0,133,0
2746,61,2,0,4,0,1,0,0,1,0,0,2,0,0,0,2,0,107,1
2747,61,3,1,3,0,1,0,0,0,0,0,3,0,1,0,1,0,122,3
2748,61,4,0,2,0,0,0,0,2,0,0,5,0,3,0,1,0,127,1
2749,61,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,70,15
2750,61,6,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0,56,54
2751,61,7,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,94,20
2752,61,8,1,2,0,2,0,0,2,1,0,0,0,1,0,1,0,51,80
2753,61,9,0,4,1,2,0,0,7,0,0,0,0,0,0,1,0,41,42
2754,62,1,0,1,0,0,0,0,2,0,0,2,0,4,0,0,0,80,69
2755,62,2,0,2,0,3,0,0,1,0,0,1,0,0,0,2,0,79,64
2756,62,3,0,11,0,7,0,0,11,1,0,1,0,0,0,1,0,9,41
2757,62,4,0,1,0,0,0,0,3,1,0,3,0,7,0,7,0,94,16
2758,62,5,0,0,0,1,0,0,9,0,0,0,0,1,0,0,0,98,35
2759,62,6,0,1,0,1,0,0,5,0,0,1,0,2,0,0,0,84,13
2760,62,7,0,2,0,0,0,0,1,0,0,2,0,4,0,3,0,97,25
2761,62,8,0,4,0,0,0,0,0,0,0,4,0,1,1,6,0,118,11
2762,62,9,0,1,0,0,0,0,6,2,0,3,0,1,0,0,0,22,14
2763,64,1,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,53,14
2764,64,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,84,44
2765,64,3,0,2,0,0,0,0,0,0,0,1,0,2,0,2,0,135,11
2766,64,4,0,0,1,1,0,0,1,0,0,0,0,4,0,1,0,58,36
2767,64,5,0,1,0,0,0,0,1,0,0,0,0,5,0,4,0,98,7
2768,64,6,0,4,0,0,0,0,3,3,0,1,0,4,0,1,0,93,7
2769,64,7,0,1,0,0,0,0,0,2,0,0,0,4,0,2,0,135,4
2770,64,8,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,119,4
2771,64,9,0,0,1,1,0,0,3,0,0,1,0,2,0,4,0,78,52
2772,65,1,0,1,0,0,0,0,0,0,0,0,0,6,0,2,0,101,26
2773,65,2,0,0,0,1,0,0,5,0,0,0,0,1,0,2,0,25,92
2774,65,3,0,0,0,3,0,0,4,0,0,0,0,1,0,3,0,20,121
2775,65,4,0,6,0,1,0,0,2,0,0,1,0,2,0,1,0,65,52
2776,65,5,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,15,106
2777,65,6,0,1,0,2,0,0,3,0,0,2,0,0,0,0,0,37,63
2778,65,7,0,6,0,0,0,0,0,0,1,0,0,2,0,1,0,38,73
2779,65,8,0,2,0,1,0,0,3,1,0,0,0,0,0,0,0,30,46
2780,65,9,0,2,1,0,0,0,1,0,0,0,0,4,0,1,0,76,57
2907,79,1,0,1,0,0,0,0,2,0,0,0,0,2,0,0,0,94,6
2908,79,2,0,2,3,0,0,0,2,2,0,2,0,0,0,3,1,58,30
2909,79,3,0,4,0,0,0,0,0,0,0,1,0,1,0,4,0,116,4
2910,79,4,2,4,1,0,0,0,0,3,0,4,0,2,1,0,0,104,1
2911,79,5,0,1,0,0,0,0,0,1,0,3,0,5,0,2,0,100,5
2912,79,6,0,2,1,0,0,0,2,2,0,1,0,2,0,0,0,124,0
2913,79,7,1,2,0,0,0,0,1,2,0,0,0,1,0,1,0,66,30
2914,79,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,52
2915,79,9,0,8,0,0,0,0,4,2,0,7,0,13,1,7,1,118,0
2925,80,1,0,1,1,0,0,0,4,0,1,2,0,9,0,7,0,60,51
2926,80,2,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,18,125
2927,80,3,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,112,9
2928,80,4,0,2,0,1,0,0,1,0,0,2,0,0,0,0,0,35,87
2929,80,5,0,6,0,0,0,0,1,1,0,3,0,4,1,6,0,73,41
2930,80,6,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,45,62
2931,80,7,0,2,0,0,0,0,6,0,0,2,0,1,0,0,0,32,69
2932,80,8,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,52,51
2933,80,9,0,4,0,1,0,0,0,0,0,1,0,0,0,0,0,103,34
2934,81,1,0,3,0,0,0,0,2,0,0,0,0,3,0,0,0,48,75
2935,81,2,0,4,1,0,0,0,1,1,0,0,0,1,1,3,0,103,17
2936,81,3,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,127,13
2937,81,4,0,2,0,0,0,0,9,2,0,0,0,0,0,2,0,58,28
2938,81,5,0,9,0,0,0,0,4,0,0,6,0,3,1,7,0,58,22
2939,81,6,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,56,1
2940,81,7,0,0,0,0,0,0,2,2,0,0,0,1,0,2,0,16,1
2941,81,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
2942,81,9,0,1,0,0,0,0,0,1,0,1,0,1,0,3,0,30,16
2943,82,1,0,1,0,0,0,0,2,0,0,4,0,4,0,1,0,46,2
2944,82,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,99,4
2945,82,3,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,90,41
2946,82,4,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,126,2
2947,82,5,0,1,0,0,0,0,2,0,0,2,0,0,0,1,0,120,21
2948,82,6,0,1,3,0,0,0,0,1,0,0,0,3,0,3,0,111,17
2949,82,7,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,126,27
2950,82,8,0,1,0,0,0,0,0,0,0,1,0,3,0,1,0,120,7
2951,82,9,0,1,0,0,0,0,2,0,0,0,0,1,0,1,0,128,36
2952,83,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,164,14
2953,83,2,0,1,0,0,0,0,1,3,0,2,0,9,0,7,0,140,27
2954,83,3,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,121,25
2955,83,4,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,81,29
2956,83,5,0,0,0,0,0,0,2,0,0,0,0,1,0,3,0,106,61
2957,83,6,0,1,1,0,0,0,4,1,0,1,0,2,0,1,0,116,6
2958,83,7,0,1,0,0,0,0,1,0,0,2,0,6,0,3,0,118,5
2959,83,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,64
2960,83,9,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,127,8
2961,84,1,1,1,0,0,0,0,1,1,0,1,0,0,0,2,0,99,13
2962,84,2,1,1,0,1,0,0,2,1,0,0,0,5,0,2,1,67,63
2963,84,3,0,2,0,0,0,0,5,1,0,1,0,7,1,2,0,135,0
2964,84,4,0,1,0,1,0,0,1,0,0,2,0,2,0,1,0,140,0
2965,84,5,0,0,0,0,0,0,2,1,0,8,0,1,0,1,0,85,0
2966,84,6,0,3,0,0,0,0,2,1,0,0,0,1,0,1,0,114,0
2967,84,7,1,1,0,0,0,0,2,2,0,3,0,0,0,0,0,124,12
2968,84,8,0,1,2,0,0,0,0,1,0,2,0,3,1,0,0,126,6
2969,84,9,0,1,0,0,0,0,5,0,0,1,0,0,0,3,0,131,21
2970,85,1,0,5,1,0,0,0,3,3,0,1,0,2,1,0,0,138,21
2971,85,2,0,2,0,0,0,0,2,0,0,0,0,3,0,0,0,145,7
2972,85,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,74,55
2973,85,4,0,5,1,0,0,0,1,1,0,0,0,1,0,0,0,160,10
2974,85,5,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,58,39
2975,85,6,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,100,12
2976,85,7,0,1,1,0,0,0,1,1,0,6,0,5,0,1,0,141,0
2977,85,8,0,5,0,0,0,0,4,2,1,0,0,2,0,0,0,108,0
2978,85,9,0,2,0,0,0,0,0,0,1,1,0,0,0,1,0,125,2
3096,99,1,0,2,0,0,0,0,1,0,0,0,0,0,0,2,0,77,28
3097,99,2,0,4,0,2,0,0,2,0,0,0,0,3,0,4,0,78,50
3098,99,3,0,5,0,2,0,0,4,1,0,0,0,3,1,2,0,66,65
3099,99,4,0,5,0,0,0,0,1,1,0,1,0,3,0,1,0,130,5
3100,99,5,0,3,0,0,0,0,1,1,0,2,0,2,0,0,0,145,0
3101,99,6,0,4,0,0,0,0,0,0,0,1,0,0,0,2,0,104,41
3102,99,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,74,70
3103,99,8,0,9,0,1,0,0,15,2,0,0,0,1,0,1,0,49,50
3104,99,9,0,2,0,0,0,0,2,0,0,1,0,2,0,0,0,60,46
3114,124,1,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,50,86
3115,124,2,0,1,0,1,0,0,5,1,0,2,0,1,0,3,0,62,67
3116,124,3,0,2,0,0,0,0,5,0,0,0,0,1,0,4,0,61,84
3117,124,4,0,3,0,0,0,0,5,1,0,3,0,4,0,2,0,106,30
3118,124,5,0,4,0,0,0,0,9,0,0,2,0,6,2,0,1,90,32
3119,124,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,111,2
3120,124,7,0,5,3,0,0,0,5,2,0,0,0,0,1,3,1,117,19
3121,124,8,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0,148,1
3122,124,9,0,4,0,0,0,0,1,0,0,0,0,10,0,2,0,105,6
3123,163,1,0,3,0,0,0,0,2,0,0,1,0,7,0,1,0,123,13
3124,163,2,0,21,0,1,0,0,4,0,0,3,0,1,0,3,0,82,9
3125,163,3,0,16,0,3,0,0,5,4,0,0,0,0,1,0,0,12,0
3126,163,4,0,3,0,0,0,0,1,1,0,3,0,3,0,2,0,110,9
3127,163,5,1,7,1,0,0,0,0,1,0,2,0,4,0,0,0,130,10
3128,163,6,0,13,0,2,0,0,5,0,1,2,0,1,0,1,0,82,6
3129,163,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90,36
3130,163,8,0,3,0,1,0,0,0,1,0,1,0,4,0,2,0,119,15
3131,163,9,4,9,0,2,0,0,3,3,0,1,0,1,0,1,0,77,7
3159,186,1,0,18,1,7,0,0,14,3,1,3,0,1,0,1,0,0,0
3160,186,2,0,16,0,4,0,0,12,4,2,1,0,1,1,2,0,23,7
3161,186,3,3,20,0,0,0,0,10,7,1,1,0,4,1,7,0,62,11
3162,186,4,0,33,1,4,0,0,12,9,2,1,0,1,0,0,1,0,0
3163,186,5,0,26,2,7,0,0,21,3,1,1,0,2,1,2,1,4,0
3164,186,6,0,19,2,4,0,0,26,4,0,1,0,2,0,5,0,51,20
3165,186,7,1,25,0,4,0,0,10,7,0,3,0,0,0,0,2,14,1
3166,186,8,0,9,1,18,0,0,10,3,3,0,0,0,0,0,0,0,1
3167,186,9,0,20,0,4,0,0,5,2,2,0,0,0,0,0,0,28,13
3339,63,1,0,1,0,0,0,0,4,0,0,0,0,1,0,0,0,86,19
3340,63,2,1,1,0,0,0,0,4,3,0,2,0,1,0,6,0,71,21
3341,63,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,1
3342,63,4,0,2,0,0,0,0,7,3,0,3,0,1,0,2,0,95,16
3343,63,5,0,4,0,1,0,0,0,1,0,0,0,2,0,0,1,37,8
3344,63,6,0,2,1,0,0,0,1,0,0,2,0,1,0,1,0,90,0
3345,63,7,0,1,0,0,0,0,0,0,0,2,0,2,0,3,0,41,42
3346,63,8,0,1,0,0,0,0,2,1,0,0,0,0,0,1,0,55,0
3347,63,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,16
3357,188,1,0,0,2,1,0,0,0,1,0,0,0,3,0,3,0,182,6
3358,188,2,0,7,1,1,0,0,3,1,0,0,0,5,2,3,1,96,18
3359,188,3,0,15,2,4,0,1,8,4,0,1,0,1,1,0,0,70,25
3360,188,4,0,5,1,0,0,0,1,1,1,0,0,1,0,0,0,150,3
3361,188,5,0,5,0,2,0,0,3,1,0,2,0,2,0,1,0,134,24
3362,188,6,0,10,0,5,0,0,8,2,1,0,0,1,1,0,0,11,8
3363,188,7,0,2,0,0,0,0,2,0,0,1,0,9,0,5,0,143,0
3364,188,8,1,6,0,3,0,0,7,2,0,2,0,8,0,2,0,83,15
3365,188,9,0,14,0,18,0,0,19,2,0,1,0,6,3,0,0,20,23
